u_id,review,u_rate,p_id,review_en
민석 권,동대문 지하철역을 나오면 도성길 시작지점에 위치해있습니다. 이곳을 방문하면 서울시 도성길의 미니어쳐하며 만들어진 방법 역사등을 잘 알수 있어서 도성길을 걸으며 더 큰 즐거움을 느낄수 있습니다,4,799,"It is located at the starting point of Doseong-gil when you come out of Dongdaemun subway station. If you visit this place, you will be able to know the miniature methods and history of Doseong-gil in Seoul, so you can enjoy more while walking along the Doseong-gil."
Anthony Cordato,"박물관을 방문하면 서울을 이해할 수 있습니다. 서울 성벽 박물관은 서울 시립 박물관에있는 동대문역 (그린 라인)에서 도보로 가까운 거리에있는 성벽 공원의 동문 문 (흥인문 문)을지나 도보 거리에 있습니다. 전시물에 대한 한국어 및 영어로 훌륭한 디스플레이와 논평을 갖춘 3 단계의 작은 무료 박물관입니다. 서울은 1396 년에 세워졌으며 즉시 성벽이 세워졌습니다. 이곳에는 4 개의 정문 (동쪽 게이트 (가까운)), 남쪽 게이트, 서쪽 게이트 및 북쪽 게이트 (항상 닫혀있는 상태)가있었습니다.",5,799,"Visit the museum to understand Seoul. The Seoul Wall Museum is located within walking distance of the East Gate (Heunginmun Gate) of the Wall Park, which is within walking distance of Dongdaemun Station (Green Line) in the Seoul Municipal Museum. It is a small, three-step free museum with excellent display and commentaries on exhibits in Korean and English. Seoul was built in 1396 and the wall was immediately built. There were four main gates (nearly), the South Gate, the West Gate, and the North Gate (always closed)."
CoolBrewster,이 박물관에 대한 안내를받을 이유가 없습니다. 동대문에서 조금만 걸어 가면 지하철 (또는 택시)을 타고 직접 타거나 시간 (또는 에너지)이 있다면 벽을 약간 걸어보세요. 박물관에는 영어가 많이 있으며 도시의 역사와 벽을 실제로 설명합니다. 벽 자체에서 멋진 사진 작전.,5,799,"There is no reason to be guided to this museum. If you walk a little bit from Dongdaemun, take the subway (or taxi) yourself, or if you have time (or energy), hang a little bit of the wall. There is a lot of English in the museum and it actually explains the history and walls of the city. Nice photo ops on the wall itself."
HeidiKenton,전시회는 훌륭한 영어 설명을 가지고있었습니다. 잘 나타나있는. 여러 문에 대해 배우고 수년에 걸쳐 벽이 어떻게 진화했는지를 즐겼습니다. 이스트 게이트와 매우 가깝기 때문에 두 곳 모두 좋은 방문을 할 수 있습니다. 박물관을 방문한 후 벽으로 나가서 걸어서 멋진 도시 전망을 감상 할 수 있습니다.,5,799,"The exhibition had a great English explanation. well-represented I learned about the doors and enjoyed how the walls evolved over the years. Because it is very close to East Gate, both places can have good visits. After visiting the museum, you can go out to the wall and walk to enjoy the wonderful city view."
Ann C,"동대문 시립 공원을 걷다가 우연히 서울 성벽 박물관을 건너 왔습니다. 우수한 직원, 질문에 대답하고 영어로 된 브로셔를 제공하십시오. 박물관에는 상설 전시실과 특별 전시실이 있습니다. 내가 거기에 있었던 날 특별전은 정선화의 창의문이었다. 정선은 조선의 저명한 화가였습니다. 이 그림들은 조선 시대에 창의문이 좋아하는 모습을 보여줍니다. 내가 가장 좋아하는 것은 3 층에있었습니다.",4,799,"While walking in Dongdaemun City Park, I came across the Seoul Wall Museum by chance. Excellent staff, answer questions and provide brochures in English. The museum has a permanent exhibition room and a special exhibition room. The day I was there, the special exhibition was the creative gate of Jeong Seon-hwa. Jeongseon was a famous painter of Joseon. These paintings show how Chang-mun liked it during the Joseon Dynasty. My favorite thing was on the third floor."
sineadoc,"동대문 지하철역 바로 옆에 위치한이 박물관과 도시 벽은 서울의 현대적인 카페와 상거래를 배경으로 눈에 띄지 않습니다. 그러나 서울의 상징적 인 킬러 슬로프를 등반 한 도성 미술관은 역사적인 정보와 물건들을 소장하고 있는데, 이는 주변 벽을 통해 볼 때 도시의 믿을 수 없을만큼 빠른 기초와 진화를 보여준다.  주변 시골 지역의 서울 (처음 한양)이라는 도시를 구별하기 위해 지어 졌던 현지 가이드는 벽의 건축 및 재건 방법을 보여주는 인터랙티브 전시물을 포함한 시월 벽 박물관 자체의 3 층 주변을",5,799,"Located right next to Dongdaemun Subway Station, the museum and city walls are not noticeable against the backdrop of modern cafes and commercial transactions in Seoul. But the Doseong Museum of Art, which climbed Seoul's iconic In Killer Slope, has a collection of historical information and objects, showing the city's incredibly fast foundations and evolution from the perspective of the surrounding walls.  The local guide, which was built to distinguish the city of Seoul (first Hanyang) in the surrounding countryside, is designed around the third floor of the Siwol Wall Museum itself, including interactive exhibits showing how to build and rebuild walls."
toushiksh,"#HanyangDoseong을 방문해야하는 이유 5 가지 #Soul City Wall (18.667 킬로미터), 10 시간 이상 걸음. . . . . . 자연의 아름다움이 역사와 만나는 곳. 서울시를 구하기 위해 600 년 이상 전에 건립 된 벽입니다. 벽의 고고 학적 아름다움은 방문객을 놀라게하고 국가와 전사의 옛날을 상기시킵니다. 4 개의 주요 문과 4 개의 작은 보조 문은 한국의 옛날 나라의 일상적인 기쁨과 슬픔을 목격했습니다. 4 개의 산들 (북악산, 낙산, 몽면산, 인왕산)과 연결된",5,799,"#HanyangDoseong 5 Reasons to Visit #Soul City Wall (18.667 kilometers), more than 10 hours of walking. . . . . where the beauty of nature meets history. It was built more than 600 years ago to save the city. The archaeological beauty of the wall surprises visitors and reminds them of the old days of the country and warriors. Four main doors and four small auxiliary doors witnessed the daily joys and sorrows of the ancient Korean kingdom. connected to the four mountains (Bukaksan, Naksan, Mongmyun, Inwangsan)"
kpiddy,"동대문의 흥인문 문에서 짧은 도보 거리에 매우 흥미로운 무료 도시 벽 박물관이 있습니다. 박물관은 아름답게 디자인 된 현대적인 건물에 보관되어 있으며 전시회는 3 단계로 나뉘어져 있습니다. 영구 컬렉션은 1 층과 3 층에서 찾을 수 있으며, 두 번째는 임시 전시이므로 시간이 지남에 따라 건너 뜁니다. 우리는 철저하게 흥미있는 모든 전시, 벽의 이야기, 위치가 선택되었던 방법, 건설 과정과 도시가 트램 웨이를 통합하기 위해 현대화되고, 도시가 바뀌어야 할 필요가있는 것을 발견했다. 멀티미디어를",5,799,"There is a very interesting free city wall museum just a short walk from Heunginmun Gate in Dongdaemun. The museum is housed in a beautifully designed modern building and the exhibition is divided into three stages. Persistent collections can be found on floors 1 and 3, and the second is a temporary exhibition, so they skip over time. We found that every thoroughly interesting exhibition, story of the wall, how the location was chosen, the construction process and the city needed to be modernized and changed to integrate the tramway. multimedia"
Amy M,"이미 동대문 게이트, 서울시 걸어서, 이것은 역사 및 컨텍스트 빌드 좋은 방법입니다. 각 기간 동안, 다른 벽면 건설 사용된 방법을 배우며 정말 즐거운 시간을 보냈어요. 나는 내가 성벽을 관광할 보였습니다. 또한 게이트 위에 있는 작은 동상을 보며 즐겼다. 내 서울 도시 성벽 비디오 다른 벽면 건설 및 그림은 모두 볼 수 있습니다. Amy Moncure 그냥 검색.",3,799,"Already Dongdaemun Gate, Seoul City Walk, this is a good way to build history and context. During each period, I had a great time learning how to build different walls. I saw myself touring the castle wall. I also enjoyed watching a small statue on the gate. My Seoul City Wall Video You can see all the other wall construction and paintings. Amy Moncure. Just search."
Peter_Bomberg,이 박물관은 두들겨 진 길을 벗어났다. 솔직히 내가 벽을 따라 가면서 나는 그것에 비틀 거렸다. 그것은 다른 박물관처럼 벽의 건설뿐만 아니라 그것을 관리하고 유지하는 접근법을 설명하는 훌륭한 박물관입니다. 재미있는 전시물과 유물이 많이 있습니다. 유감스럽게도 서울의 대부분의 박물관과 마찬가지로 영어로 번역 된 자료는 많지 않으므로 헤드 라인을 읽고 나머지는 추측 할 수 있습니다.,4,799,"This museum is off the beaten track. Frankly I stumbled on it as I followed the wall. It is a great museum, like any other museum, that explains not only the construction of walls but also the approach to managing and maintaining them. There are many interesting exhibits and artifacts. Unfortunately, like most museums in Seoul, there are not many English-translated materials, so you can read the headlines and guess the rest."
