review,u_id,u_rate,p_id,review_en
대한민국의 입법기관 삼권분립국가로 입법 사법 행정 그중 하나인 입법기관 국회의원들이 법을 제정하는 기관으로 오픈하는 기간이나 투어가 있다. 그외에는 출입증을 받고 공무를 보기 위해 들어간다 그리고 생각보다 크고 주변에 한강공원이 있어서 둘러보고 한강으로 가는 것을 추천 본관 외에도 여러건물이 있다 관광객이 들어갈일은 없을 듯 ...,Relax825963,4,428,"It is a three-power-separated country in the Republic of Korea, and there is a tour or period during which lawmakers of legislative bodies, one of the legislative and judicial administrations, open as an institution that enacts laws. Other than that, I get a pass and go in to see the official business. And there are many other buildings besides the main building recommended to look around and go to the Han River because it is bigger than I thought. Tourists are unlikely to enter..."
출장 갔다 방문 출장지에 가까이 있어 들려봄. 텔레비전 화면에서 보는 것보다 훨씬 큼. 국회의사당 대로변 주위로 이상한(?) 집회 많이 함. 여건이 된다면 국회의사당 가이드 투어 추천함.,상규 김,3,428,"I went on a business trip and stopped by because I was close to my business trip. Much larger than what you see on the television screen. There are many strange (?) rallies around the main boulevard of the National Assembly building. If possible, I recommend a guided tour of the Capitol."
도서관 경비가 약간 삼엄한 느낌의 정문을 지나서 일반인이 수시로 출입할 수 있는 곳은 도서관 뿐인 듯합니다. 신분 확인을 거치고 짐을 맡긴 뒤 도서관에 입장할 수 있습니다. 장서 수가 방대합니다.,yhj123,4,428,The library seems to be the only place that the public can enter from time to time after passing the main gate with a slightly tight security. You can enter the library after checking your ID and checking your luggage. The number of books is enormous.
한번은 와볼 포인트 어린이 유치원때 와보고 성인 되어서 다시 오면 느낌이 다릅니다. 뒤에 마리나요트장도 있고 앞에는 현대캐피탈쪽으로 맛집과 호텔등이 있습니다. 그 반대편은 그다지 먹을 곳이 있지는 않습니다. 출입은 자유로우나 본관 입장은 어렵습니다,ssanggi,3,428,"It feels different when you come back to kindergarten when you are an adult. There is also a marinat place behind and there are famous restaurants and hotels in front of Hyundai Capital. There's not much to eat on the other side. You're free to enter, but you can't enter the main building."
법이 만들어 지는 곳 국회의사당은 뉴스에서만 봐서 멀게 느껴졌는데 막상 가보니 그렇지 않더라고요 국회의사당 잔디밭에 사람들이 많이 모여서 소풍오듯이 들어와있더라고요 그래서 지나가다가 저도 들러서 구경 겸 했습니다. 진짜 넓더라고요~ 삼상오오 산책 겸 가족들이 많이 들어와 있더라고요~ 국회도서관에도 한번 가봤는데 정말 크고요~ 한번 정도는 가볼만한 곳인것 같습니당^^ 법이 만들어지는곳 국회의사당~,JUSEONG Y,4,428,"Where the law is made, the National Assembly building felt far away from the news, but when I went there, a lot of people gathered on the lawn of the National Assembly building and came in like a picnic. So I was passing by and stopped by to look around. It was really big. Many families came in for a walk. I've been to the National Assembly Library once. It's really big. I think it's worth a visit. The National Assembly building is where the law is made."
국회 한정기념관 우리는 썰매를 탄다 평창 패럴림픽 대한민국 국가대표팀 아이스 슬레지팀 다큐멘타리 영화 시사회 국회 헌정기념관 12/22일 11:00~,준일오,5,428,National Assembly Memorial Hall We are sledding the Pyeongchang Paralympics Korean national ice sludge team documentary film premiere at 11:00 p.m. on December 22nd.
도서관이 좋음. 국회도서관에 논문 자료가 잘 되어있어서 사람도 많지 않아서 몇번 가봤고 좋은 인상을 받음. 국회분들은 잘해 주시길바라며 한줄 남깁니다.,yangcho0311,4,428,library is good library I went to the National Assembly Library because there were not many people because of the good materials for the thesis and got a good impression. I hope the National Assembly will do a good job and leave of absence.
도서관이 좋아요. 도서관이 잘 되어 있습니다. 자리가 많지는 않은데 사람이 별로 없어서 여유롭고 가장 많고 다양한 책을 보유하고 있숩니다.,joywoong,5,428,"I like the library. The library is well-organized. There aren't many seats, but there aren't many people, so I have the most and various books."
"대한민국 국회의사당 무료로 투어가 가능한 대한민국의 국회의사당이다. 현재 신식 건물이 지어져서 천천히 이동을 하고 있다. 원래 지붕의 돔이 빨간색이었으나, 산화되면서 파란색으로 변해 현재에 이르렀다. 5호선으로 도달이 가능하다. 옛날에 태권V가 방영될 당시, 돔이 열리고 태권브이가 나온다는 개드립이 유행했다.",Karl-Styner,4,428,"The National Assembly Hall of Korea is a free tour of the National Assembly Hall of the Republic of Korea. Currently, a new building has been built and is moving slowly. Originally, the dome of the roof was red, but as it was oxidized, it turned blue to the present. It can be reached by line 5. Once upon a time, when Taekwon V was aired, it was popular to say that a dome was opened and Taekwon V was released."
한국정치의 일번가 한국역사에서 항상 등장하는 장소이죠. 국회 잔디마당은 걷기 좋고 국회 도서관 시설도 잘되어 있죠.,soobok,4,428,"It is the place that always appears in Korean history, the first street of Korean politics. The National Assembly lawn is good for walking and the National Assembly library is well-equipped."
