u_id,review,u_rate,p_id,review_en
Alpertbyun,코엑스몰에 있는 스타필드 규모는 상당히 크고 복잡한점이 있지만 몰안에 다양한 매장 브랜드들이있어서 좋고 특히 별마당도서관 좋았어요,3,1345,"The size of Starfield in COEX Mall is quite large and complex, but I like it because there are various store brands in the mall, especially the Byul Madang Library."
martin.k,"상당히 자주 오지만 그래도 복잡해서 자주 길을 잃곤 합니다. 영화관, 수족관, 다양한 식당등을 비롯해 매년, 매일매일 다양한 주제를 가진 행사와 전시회가 열리고 있습니다. 강남역과 잠실역과도 상당히 가깝습니다.",5,1345,"I come here quite often, but I often get lost because it's complicated. Various events and exhibitions are held every year and every day, including movie theaters, aquariums, and various restaurants. Gangnam Station and Jamsil Station are also quite close."
Gino Gin,"코엑스 전시관과 인터컨티넨탈 호텔, 도심공항터미널 복합 부지 지하에 마련된 종합 몰이며 아쿠아리움, 판매, 서점 등이 복합적으로 운영됨. 당초 운영사에서 이젠 신세계가 운영을 맏아 이름도 스타필드 코엑스몰로 바뀌었네요. 특히 중앙 서점이 너무 보고싶어 갔는데 명소이긴 허네요.",5,1345,"It is a comprehensive mall located in the basement of the COEX exhibition hall, Intercontinental Hotel, and the City Airport Terminal Complex Site. It is a complex of aquariums, sales, and bookstores. At first, Shinsegae has been renamed Starfield COEX Mall. Especially, I really wanted to see the central bookstore, but it's a famous place."
민정 김,다양한 브랜드가 입점되어 있어서 쇼핑하기에도 좋고 식사하기에도 좋은곳. 다만 리모델링 전에 자주다녔기 때문인지 길을 헤매는 경우가 많습니다. 그래도 중간중간 맵이 있어서 다행이었네요.,4,1345,"There are various brands in the store, so it's good for shopping and eating. However, we often get lost because we used to go there before remodeling. But I'm glad there are maps in between."
sbpaik,"별마당도서관을 빼고 스타필드 코엑스몰을 말 하지 말라. 나는 별마당도서관에 가는 김에 코엑스목에서 쇼핑을 한다. 그 어느 곳에도 찾기 힘든 열린 공간으로 책도 앍고, 강연과 공연을 듣고, 전시도 본다. 요즘엔 외국인 관광객의 홧풀로 사진찰영의 명소가 된 것 같다. 또 주말과 공휴일에는 아이들을 데리고 오는 가족들을 많이 볼 수 있다. 자유스럽게 열려있는 공간. 그러면서도 지적인 자극과 감성을 느낄 수 있는 별마당도서관의 2주년을 축하한다.",5,1345,"Don't mention Starfield Coex Mall except for the Byul Madang Library. I go shopping at COEX while I am going to the Byul Madang Library. It is an open space that is hard to find anywhere else, where you can read books, listen to lectures and performances, and see exhibitions. These days, it seems to have become a hot spot for photography due to the anger of foreign tourists. Also, you can see many families who bring their children on weekends and holidays. a free open space At the same time, I congratulate you on the second anniversary of the Byul Madang Library, where you can feel intellectual stimulation and emotion."
winnie_,"9호선 봉은사역, 2호선 삼성역에서 갈 수 있는 곳입니다. 그 외에도 버스로 5분이면 7호선 청담역을 살 수 있어서 위치로는 최적의 장소입니다.",5,1345,"You can go to Bongeunsa Station on Line 9 and Samseong Station on Line 2. Besides that, you can buy Cheongdam Station on Line 7 in 5 minutes by bus, which is the best location."
Eon C,리모델링이후 파리날리던 코엑스가 스타필드로 바뀌고 엄청 좋아짐 삐에로쑈핑을 자주 가는데 일본 돈키호테랑 비슷함 맛집들도 많이 들어서서 좋다,4,1345,"After remodeling, COEX, which was flying in Paris, changed to Starfield and became very good. I often go to Pierrot Shopping. It is good to have many similar restaurants as Don Quixote in Japan."
chaperonin 70,거대하다...너무넓다 매장도많지만 다볼수가 없을정도로 너무넚고 다리가 아프다 ㅠㅠ 팁이 잇다면 지하 일층하고 지상에 무인라커함이 잇다. 짐 맡거두고 둘러보는거 추천..유료이다,2,1345,"It's huge. It's too wide. There are so many stores, but my legs hurt so much that I can't see all of them. If I have a tip, there's a basement floor and an unmanned locker room on the ground. I recommend you to leave your luggage and look around.be charged"
sweetchocho,다 있어서 좋아요 영화도 보고 밥도 먹고 쇼핑도 하구요 롯데 면세점이 같이 있어서 쇼핑하기 좋네요 도서관 생기면서 사람들이 좀 늘은거 같은 느낌,5,1345,"It's good to have everything. I watch movies, eat, and go shopping. Lotte Duty Free Shop is nice to shop together. I feel like people have gotten a little better with the library."
경경 팍,코엑스에 지금 앤서니브라운의 기분을 말해봐 뮤지컬 하고 있어요 :) 뮤지컬 보고 식당에서 밥먹고 브릭라이브(레거키즈카페)에서 놀고나니 하루가 다 지나가네요 그런데 사람이 정말정말 많아요~,3,1345,"Tell me how Anthony Brown feels at COEX. I'm doing a musical. After watching the musical, I ate at a restaurant and played at Brick Live. But there are so many people."
