review,u_id,u_rate,p_id,review_en
새벽이 더 활발한 도매시장 2000년대 초반 새벽에 이곳에 와보면 굉장히 붐볐다 . 개인적으로 옷사러가실분은 이곳보다 다른곳에 가시는게 더 좋을거에요 동대문에 저녁부터 새벽까지 있다면 꼭 들러보시죠,Relax825963,4,1478,"It was very crowded when I came here at dawn in the early 2000s. You'd better go somewhere else if you'd like to personally go shopping. If you're in Dongdaemun from evening to dawn, you should check in."
개인적으로 가기에는 좀.. 인터넷에서 구매 후기보고 방문했어요. 처음가는 곳이다보니 흥정에 익숙하지 않아서 물건값이 별로 싸다고 생각되지 않았습니다. 내부 공기가 탁해서 오래 머무르지 않고 나왔네요.,JJJY_Mom,4,1478,"I don't think I should go personally. I visited after reading the purchase reviews on the internet. Since it was my first time going there, I was not used to bargaining, so I didn't think it was cheap. I didn't stay long because the air inside was stuffy."
통로가 너무 비좁았음 사람 두명이 지나다니기에는 너무 비좁았음. 사실 소방시설에 대한 대비가 되어 있을까 매우 불안했음. 카드도 받지 않고 현금이 준비가 안되어 있어서 당황했음.,hyomin78,3,1478,"The passage was too narrow for two people to walk by. In fact, I was very anxious to see if there was any provision for fire fighting facilities. I was embarrassed because I didn't accept the card and didn't have cash."
"저렴한 쇼핑에 좋음 근처에 밀리오레나 두타 같은 좀 더 세련된 패션몰들이 있지만, 도매도 같이 하는 곳이어서 그런지 조금 더 저렴한 느낌. 다만 건물 안이 복잡하고 시설이 좋은 편이 아니므로, 쇼핑하면서 조금 힘들다고 느껴지는 것이 단점.",PINKSHOW01,3,1478,"There are more sophisticated fashion malls such as Migliorea and Duta nearby for cheap shopping, but it feels a bit cheaper because it's also a wholesale place. However, since the building is complex and the facilities are not good, the disadvantage is that it feels a bit difficult while shopping."
"저녁에 더 화려해지는 평화시장 아동복, 모자, 머플러, 여성복, 남성복 없는것이 없는 옷들을 판매하는 수출의 메카. 저녁 9시 10시가 넘어서도 불빛이 꺼질줄 모르고, 여기저기서 큼지막한 보따리를 차로 옮기는 작업을 하여서 시장 근처가 매우 혼잡하다. 예전처럼 갈일은 별로 없지만, 예전처럼 저녁에 더 활발해지는 불빛을 볼수 있는 이유는 동대문 상인분들의 부지런함 때문이라 생각한다.",dmltk0,3,1478,"Peace Market Mecca, which sells children's clothing, hats, mufflers, women's clothing, and men's clothing that becomes more colorful in the evening. The lights don't know how to turn off even after 9-10 p.m., and the work of moving large packs from here to there by car is very crowded around the market. I don't have much time to go as before, but I think the reason why I can see the lights become more active in the evening like before is because of the diligence of Dongdaemun merchants."
도매 의류 시장 이것은 한국에서 가장 큰 도매 의류 시장으로 간주됩니다. 인근 두타 (Doota) 쇼핑몰에 비해 외관이 낡은 것 같습니다. 대부분의 상점들은 동대문을 탐험하면서 지나간 제품과 같은 제품을 판매하고 있습니다.,LG_Kay,3,1478,Wholesale clothing market This is considered the largest wholesale clothing market in Korea. It looks old compared to the nearby Duta shopping mall. Most stores are selling products like those from the past as they explore Dongdaemun.
"패션 액세서리를위한 긴 실내 시장 이것은 의류 액세서리, 옷, 신발, 모자, 장갑, 양말, 모자, 단추, 패치, 샌들, 슬리퍼, 원사, 실 및 기타 거의 모든 것의 판매자와 함께 pscked 한 하나 이상의 건물로 구성된 거대하고 매우 긴 시장입니다. 정말 유행이 아니지만 더 오래 된 스타일과 기본 있지만 의류 제조 및 착용에 대 한 구매 싶어. 시장은 청계천 옆에 위치하고 있으며 동대문의 중심에있는 JW 메리어트에서 길 건너편에 있습니다.",SurfingWild,4,1478,"A long indoor market for fashion accessories This is a huge, very long market consisting of one or more buildings pscued with sellers of clothing accessories, clothes, shoes, hats, gloves, socks, hats, buttons, patches, sandals, sandals, slippers, yarn and almost everything. It's not really a trend, but I want to buy clothes for manufacturing and wearing, even though it has an older style and basics. The market is located next to Cheonggyecheon Stream and across the street from JW Marriott in the center of Dongdaemun."
여기 판매 된 의류 상품은 모든 사람에게 호소력이 없을 수 있습니다. 이것은 의류 품목을 판매하는 쇼핑몰입니다. 여기에서 판매되는 의류 품목의 스타일은 모든 사람에게 호소력을 발휘하지 못합니다. 특히 유행합니다. 여기에서 판매되는 물건을 특별히 찾고있는 경우가 아니라면이 쇼핑 센터에 놓칠 수 있습니다.,fire-tower,2,1478,"Clothing products sold here may not appeal to everyone. This is a shopping mall that sells clothing items. The style of clothing items sold here does not appeal to everyone. It's especially popular. Unless you are looking specifically for items sold here, you may miss the shopping center."
"긴 복도 패션 시장 시장에는 도로로 나뉘어 진 2 개의 건물이 있지만, 가장 길다는 것은 Hello APM 쇼핑몰과 가깝습니다. 시장은 시대에 뒤 떨어진 유행과 의류로 이루어져 있지만 가격은 주변 지역의 다른 지역보다 저렴합니다. 건물은 동대문 역사 문화 공원과 가까운 청계천 강변에 위치하고 있습니다.",Asep H,3,1478,"There are two buildings divided by road in the long hallway fashion market, but the longest is close to Hello APM shopping mall. The market is made up of outdated fashion and clothing, but the price is cheaper than in other areas of the surrounding area. The building is located on the riverside of Cheonggyecheon Stream, which is close to Dongdaemun History and Park."
"놓칠 가치가있는 지루한 광장 ..... 중저가 의류, 액세서리 등을 판매하는 상점이있는 많은 층. 디자인이나 품질면에서 많이 기대하지 마십시오. 모든 다른 상점은 거의 같은 것을 판매합니다. 해당 항목을 찾는 경우가 아니면이 장소를 건너 뜁니다. 꽤 지루합니다. 동대문은 명동, 홍대, 남대문과 같은 다른 쇼핑 거리와 매우 다르다. 쇼핑 지역이 아닌 집중적 인 상점가이지만 두타 (Doota)와 같은 상점가가 널리 퍼져있다. 이 모든 주요 쇼핑 거리 중에서 동대문 (이태원과 같은)은 우리가 꼭 가야 할 곳이 아닙니다. 우리가 여가",Travelove58,3,1478,"A boring square worth missing... ...many floors with shops selling low- and medium-priced clothing, accessories, etc. Don't expect too much from design or quality. All other stores sell almost the same thing. Skip this place unless you are looking for it. It's pretty boring. Dongdaemun is very different from other shopping streets such as Myeong-dong, Hongdae, and Namdaemun. It's not a shopping area, it's an intensive shopping district, but it's also a shopping district like Doota. Of all these major shopping streets, Dongdaemun (like Itaewon) is not a must for us. our leisure time"
