review,u_id,u_rate,p_id,review_en
도심속 대형공원 대형공원으로 한바퀴돌고나면 나름운동되고좋아요 봄가을에피크닉가기좋아요 특히봄에 벛꽃나무들이 멋있어요 양재천인근이라 양재천까지둘러보기도좋아요,mimi,5,224,"If you go around the big park in the city center, it's good to exercise. Spring, fall, Picnic is good. Especially in the spring, the cherry trees are wonderful. It's good to look around Yangjaecheon Stream because it's near Yangjaecheon Stream."
엄청 넓어요 서울 시내에 이런 곳이 있다는게 너무 좋아요. 가을이 되면 온통 가을이 되는 곳. 양재에 사는 사람들이 부러워질 정도로 자연 그대로의 모습입니다,예쁜아줌마,5,224,It's huge. I love having such a place in downtown Seoul. A place where autumn comes all the way. It's so natural that I'm jealous of the people living in Yangjae.
양재시민공원 양재시민공원 요즘같은 계절에 단풍이 참 이뻐요 산책하기오 좋고 아제 영옹2교에사 바라본 양재천의 모습입니다 흐린 날씨라,준일오,5,224,"Yangjae Citizens Park Yangjae Citizens Park These days, the autumn leaves are so pretty. It's nice to take a walk. This is Yangjaecheon from Yeongong 2ndgyo Temple. It's cloudy."
텐트 간이 텐트치고 쉬기 정말 좋은 곳입니다. 깨끗하고 고즈넉하고 양재천이 근접해 있어요! 봄에는 벚꽃 가을에는 가을의 매력이 있습니다.,고은 심,5,224,"It's a great place to put up a tent and rest. It's clean, quiet, and close to Yangjaecheon! Cherry blossoms are attractive in spring and autumn."
가벼이 산책하고 여유를 즐기기 좋다. 약간 외곽진 곳에 위치한 것일까? 서울숲과 비교하면 비슷한 포지션인데 서울숲 만큼 잘 되어있음에도 한산해서 좋다. 서울숲이 어린이들 가득 즐길 컨텐츠가 많은 화사한 곳이라면 양재 시민의 숲은 되게 차분하다. 프로그램이라고 할만한게 딱히 있는건 아니지만 1시간 정도 천천히 전체 트래킹이 가능하고 중간중간 텐트를 쳐둘수도있다. 치킨을 사와서 돗자리 깔고 노는 사람들이 보기 좋았따. 지압 산책로도 좋다.,팜므파탈캣,4,224,"It's good to take a light walk and relax. Is it located a little out of the way? Compared to Seoul Forest, it is similar position, but it is quiet even though it is as good as Seoul Forest. If Seoul Forest is a sunny place with many contents to enjoy for children, Yangjae Citizens' Forest is very calm. There's not much to be called a program, but you can slowly track the whole thing for about an hour and set up a tent in between. It was nice to see people who bought chicken and played on the mat. Chiropractic trails are also good."
산책하기 좋아요 산책하기 좋고 조용한 곳이에요. 주변에 양재천도 있어서 시민공원에서 산책하다 양재천 산책하면 더 좋습니다. 볼거리가 많은 것은 아니지만 넓고 쾌적해서 추천합니다.,재현 탁,4,224,"It's good for a walk. It's a nice and quiet place to take a walk. There is Yangjaecheon nearby, so it's better to take a walk in the citizens' park and take a walk in Yangjaecheon. I recommend it because it's spacious and comfortable, although it's not a lot of things to see."
봄날엔 벚꽃놀이도 할 수 있어요. 드넓은 숲에 놀이터도 있어서 아이들과 함게 산책하기에 참 좋은 곳입니다. 봄날에는 양재시민의숲 역 출구 앞쪽으로 양재천을 따라 아름다운 벚꽃길이 생겨 나들이할 만 합니다.,agreewithyou,5,224,"You can also enjoy cherry blossoms on spring days. It is a great place to take a walk with children because there is a playground in a vast forest. On a spring day, there is a beautiful cherry blossom road along Yangjaecheon Stream in front of the exit of Yangjae Citizen's Forest Station."
조용하게 산책하기 좋습니다. 예전에 인근 동네에 살아서 주말이나 저녁에 짧게 산책하고나 운동하기 좋았습니다. 가족단위로 와서 쉬다가면 좋은 곳입니다. 조금만 나가면 양재천도 있어서 그길을 따라 이동하면 꽤나 긴 거리을 산책할수 있습니다.,시리우드,3,224,"It's good for a quiet walk. I used to live in a neighborhood, so I enjoyed taking a short walk on weekends or evenings or working out. It's a good place to rest in your family. There is Yangjaecheon if you go a little further, so if you go along the road, you can take a long walk."
좋아요 날씨따듯할때 가면 좋아요 자전거 빌릴수있어서 좋아요 주차는ㅂ ㅜㄹ편해요 지하철 신분당선타면 ㅈ호아요,해비치 정,4,224,"Good. It's good to go when the weather is warm. I like it because I can rent a bike. Parking is convenient. If you get on the subway line, you'll get in."
돗자리 펴고 앉아있기 좋은곳 봄이 돗자리 펴고 앉아있으면 좋아요 장소가 넓어서 그런지 사람이 많았지만 괜찮았어요 주차장도 의외로 넓어요 한쪽켠에 바베큐 시설이 있는데 여긴 미리 신청해야 해요 산책길이 나 있어서 한바퀴 하기도 좋아요,hongs925,4,224,"It's good to sit on a mat. Spring is good for sitting on a mat. There were a lot of people, but it was okay. The parking lot was surprisingly spacious. There's a barbecue facility on one side, and you have to apply in advance. There's a walkway, so it's good to take a lap."
