u_id,review,u_rate,p_id,review_en
Martin Jeong,동국대학교와 남산 초입에 있는 공원입니다. 서울 중심지에 있지만 사람이 많지 않고 조용해서 쉬기에 좋습니다. 근처에는 신라호텔과 앰버서더 호텔이 있습니다.,5,222,"It is a park at the entrance of Dongguk University and Namsan Mountain. It's located in central Seoul, but it's not crowded and it's quiet, so it is quiet. There are Shilla Hotel and Ambassadors Hotel nearby."
PINKSHOW01,"장충동에서 밥을 먹고 나서 천천히 산책하기 좋았음. 아이들이나 강아지들과 함께 산책하는 사람들도 많았고, 이곳에서 조금 더 지나가면 남산에도 올라갈 수 있으니 시간 내서 남산 산책로까지 걸어볼 것을 추천",4,222,"It was good to take a walk slowly after eating in Jangchung-dong. There were many people who took a walk with their children or puppies, and if you go a little further, you can go up Namsan Mountain, so I recommend you take some time to walk to the Namsan trail."
MJ_Lois,근처 앰베서더에서 조식 후 간단히 산책이 하고 싶었는데 딱 좋았습니다. 아이 킥보드를 들고 갔었는데 간단히 킥보드도 탈 수 있고 놀이터가 있어서 아이들 뛰어놀기는 딱 좋았습니다. 나무도 많고 산책하기 좋은 공원이었습니다.,4,222,"I wanted to take a quick walk after breakfast at a nearby Ambassador, and it was perfect. I took the child kickboard with me, and I could ride it simply and there was a playground, so it was perfect for children to run around. It was a good park to take a walk with lots of trees."
406대현김,주변은 동대문과 종로 을지로로 이어지는 서울의 요소중 하나다. 크지 않고 작지만..다리가 있고 정자가 있고 호수가 있는 무척 아기자기한 곳이다. 게다가 면세점 호텔 등 식도락 식당이 근처에 있다. 충분히 즐기만한 곳이다. 따뜻한 봄날 남산 올라가기 힘드시거나 아님 내려오는길에 잠깐 다리를 쉬어갈만 한 곳이다.,5,222,"The surrounding area is one of the elements of Seoul leading to Dongdaemun and Jongno Eulji-ro. It's not big. It's small.It is a very cute place with a bridge, a pavilion, and a lake. In addition, there are gourmet restaurants nearby, including duty-free hotels. It's a good place to enjoy. On a warm spring day, it is difficult to climb Namsan Mountain or take a short rest on the way down."
준토,새소리 바람소리 향기로운 꽃 빈둥빈둥 샅랙하기 좋은 곳입니다. 아이들과 함께해도 즐겁구요 남산말 올라가는데 꼭 가보세요,3,222,"It's a good place to scour the birds, the wind, the fragrant flowers. It's fun with the kids. You should go up the mountain horse."
alfo5,더 킹스 조식을 먹은후 장충단 공원으로 산책을 나갔습니다 새소리 바람소리 낙엽떨어지는 소리 모두 모두 기분좋은 아침이었습니다,5,222,"After eating the King's breakfast, I went for a walk to Jangchungdan Park. The sound of the birds, the wind, the sound of falling leaves, it was all a pleasant morning."
나무열매,"호젓하고 잘 정돈된 공원입니다,꽃공원,놀이터,작은 폭포도 있고요,단,도보 도로가 시멘트로 되어 있어 걸을 때 좀 딱딱한 느낌이 드는데요,요즘 다른 공원들이 많이 갖추고 있는 것처럼 푹신한 느낌이 드는 도로였으면 더 좋을 듯 합니다.",4,222,"It's a quiet and well-organized park, with flower parks, playgrounds, and small waterfalls, but the walking road feels a bit hard when you walk, and I hope it's a soft road like many other parks have these days."
JHL,"동국대 학교 앞 공원. 구식 교량, 파빌리온, 찻집 (Dadametteul)에서 1 ~ 2 시간을 보내는 것이 좋습니다.  - 장충단은 명성 황후 암살 당시 제사 한 사람들에게 헌정하는 제단이다.  - N 서울 타워의 마지막 버스 정류장이 거의 다. 버스를 타거나 거기까지 걸어가는 것이 좋습니다.  - 공원에있는 다다 티떼는 좋은 분위기의 한옥 차 찻집입니다. 게으른 차 한 잔 마시는 것이 좋다.",4,222,"a park in front of Dongguk University's school It is recommended that you spend one to two hours on old bridges, Pavilion, and Dadaemetteul.  Then during the assassination of Queen - a new pavilion is fame dedicated to a people who the altar.  - Almost the last bus stop at N Seoul Tower. You'd better take a bus or walk there.  - Tada Teate in the park is a tea house with a nice atmosphere. You'd better have a cup of lazy tea."
Jeremy Perater,"아름 다운 식물, 꽃 및보기입니다. 신라 호텔에서 조금만 걸어 가면 아름다운 꽃이 만발한 정원에 서게 될 것입니다.",4,222,"Beautiful plants, flowers, and examples. A short walk from the Shilla Hotel will lead you to a garden full of beautiful flowers."
MouMou,"행사에 참여한 후에 우연히 이 공원에 가기에 장 스태디움은. 본문 내 관심도 끌기 수 있는 파빌론의. 저는 정말 놀라 폭포도 아름다운 경관 스트림을 찾을 수 이 외부든. 어떤 게 더 좋은 찻집 에 앉아 바로 옆에 있는 폭포. 전통 한옥의 건축 양식이 멋집니다. 나는 여기에 있는 "" 차 "" 하고, 건강 한 채식 요리 를 제공하는 이들을 발견 할 뿐. 저는 채식 bimbimbab 최고 중의 이다. 있고 지저귀는 새! 중지 구덩이 는 가치가 있습니다!",4,222,"0After participating in the event, I happened to go to the park, so Jang Stadium.Pavillon's that can attract the attention of the text.I'm really surprised to find the beautiful scenery stream of the waterfall.A waterfall right next to it sitting in a teahouse where something is better.The architectural style of traditional hanok is wonderful.I just find people here serving tea and healthy vegetarian dishes.I am one of the best vegan bimbimbab.And a new singing stop pit is worth it."
Sungmin K,"이 공원은 남산 에 위치하고 오른쪽 아래에 있는, 버스를 타고 남산 05 수 있으며, 따라서 공원으로 전 은 약간의 - 등산 걸어갈 수 있는 곳. 이 공원은 평화롭고 조용하고 다. 바로 옆에 있는 작은 카페에서 좋은 대학 공원과 그 공원. 공용 화장실도 깨끗하고 실내에서 할 수 있는 건물. 만약 포켓몬 pokestops 공원이 많다.",5,222,"The park is located in Namsan Mountain and can be reached by bus to Namsan Mountain in the lower right corner. Therefore, Jeon is a place where you can walk a little - hiking. This park is peaceful and quiet. Good college park and its park in a small cafe right next to it. Public toilets are clean and indoor. If there are many Pokestops parks."
Fairuz N,2분 거리에 있고 작은 공원이 동국대 역 (근처에 있는 숙소) 에 있는 아름다운 산책; 앙앙 스트림 및 폭포가 있습니다. 풍경이 아름다운 가을에 의 - 좋은 곳이 있다면 방문할 시간이 있다면 주변에 있었다.,4,222,"A two-minute walk and a small park at Dongguk University Station (near accommodation); there are Angang Stream and Waterfall. In autumn, when the scenery is beautiful, if there is a good place, if there is time to visit, it is around."
