review,u_id,u_rate,p_id,review_en
"도심 속의 공원 도심 속의 공원. 의외로 관리가 철저하며 산책을 즐길수 있다. 아름드리 소나무와 은행나무, 그 외 다양한 수종들이 우리를 반겨준다.",Harry Moon,4,218,"Park in the city center Park in the city center. Unexpectedly, the management is thorough and you can enjoy a walk. Beautiful pine trees, ginkgo trees, and other varieties welcome us."
괜찮은 휴식처 테헤란로 도심속에서 고요하고 정적인 분위기가 인상적인 공원입니다. 주차장이 작아서 좀 불편하긴 하지만 의미있고 매력적인 곳이에요.,juou,4,218,"It is an impressive park with a quiet and quiet atmosphere in the city center of Teheran-ro, a nice resting place. It's a little uncomfortable because the parking lot is small, but it's a meaningful and attractive place."
서울 30년 살면서 선릉을 처음 가보았다. 서울에서 태어나 30여년을 살아왔는데 태어나서 선릉을 처음 가봤다. 선릉역 역삼역 강남역 이렇게 지나만 가봤는데 선릉 주변 재즈바에 방문시 이곳을 들렀다. 한적하고 조용하니 마치 공원에 온것같았다. 다음에 시간을 내어 제대로 둘러보고 싶다.,pic_bd,4,218,"It was my first time to visit Seonreung in my 30 years of life in Seoul. I was born in Seoul and lived for 30 years, and it was my first time to visit Seonreung. I've only been to Seonreung Station, Yeoksam Station, and Gangnam Station, but I stopped by the jazz bar around Seonreung. It was quiet and quiet, so it felt like I was in a park. I want to take some time to look around properly next time."
산책하기 좋은 도심공원 문화재 장소라서 관리잘되어진 녹음 가득한 도시 공원 아이들과 주말 산책삼아 걷기 좋은 강남구 내 멋진 장소 강남구민은 50퍼센트 할인가능,Hwa Joong L,3,218,"It's a cultural heritage site in downtown Park, so it's a well-managed urban park. It's a great place to walk with children on weekends. Gangnam-gu residents can get a 50 percent discount."
"선릉, 정릉, 정현왕후릉. 강남 한 복판에 7만 2천평의 녹지가 있다는 건 축복이지요. 조선왕조 성종과 중종, 정현왕후의 능이 있고, 소나무와 잔디밭이 잘 가꿔져 있습니다. 봄, 가을에 산책하기 참 좋은 장소입니다.",YJH,5,218,"Seonreung, Jeongreung, and Queen Jeonghyeon. It's a blessing to have 72,000 pyeong of green land in the middle of Gangnam. The tombs of King Seongjong, King Jungjong, and Queen Jeonghyeon of the Joseon Dynasty are well-groomed with pine trees and lawns. It's a great place to take a walk in spring and fall."
"외국인, 한국인 무조건 가봐야 할 곳 사무실이 선릉에 있을 때 들렀던 곳이에요. 유네스코로 지정됐다고 해서 더욱 의미가 있지요 입장료 천원이 아깝지 않을 정도로 사계절 산책하기 좋아요",클레오,5,218,"This is the place where foreigners and Koreans must visit when they were in Seonreung. It's even more meaningful to be named UNESCO. It's great to take a walk in all four seasons, with an admission fee of 1,000 won."
도심속 유적지 삼성동에서 산책하기 좋은 곳. 왕릉으로 한바퀴 둘러보기 좋다. 주변에 찻집도 있어 좋았다.,J J,4,218,"A good place to take a walk in Samseong-dong, a historic site in the city. It's nice to take a tour of the royal tomb. It was good to have a teahouse around."
좋아요 선릉역에서 가까이 있어서 접근성도 좋고 릉 위에 올라가면 서울 빌딩숲에 이렇게 정릉이 있다는 자체가 신기해서 천원인가 입장료를 받긴 하지만 아깝지 않을 정도예요,Ju-yeon Y,5,218,"Good. It's close to Seonreung Station, so it's easy to access and it's amazing that Jeongneung is located in the forest of buildings in Seoul, so it's worth about 1,000 won, but it's not a waste."
"선정릉에서 만난 외국꼬마 가을 단풍을 즐기려고, 선정릉을 찿아갔다. 한데 외국인 꼬마의 재롱이 넋을 뺀다. 단풍도 좋았지만 꼬마의 재롱이 기가 막혔다.",Jongsungsim47,4,218,"I visited Seonjeongneung to enjoy the fall foliage of the foreign little ones I met at Seonjeongneung. However, the cute action of a foreign kid is mesmerizing. The fall foliage was good, but the child's cute action was amazing."
넘 좋아요 점심먹고 한바퀴 돌기 좋아요 가끔씩 해설가님들이 아이들 데리고 해설 해주시던데 어떻게 산청하는지 모르겠네요,eugene k,4,218,"It's great. It's great to go around after lunch. Sometimes the commentators take the kids and explain it to me, but I don't know how to do it."
점심시간에 천원 내고 취하는 산책 밥먹고 천원 내고 다녀왔어요 사람은 적당히 있어서 여유롭게 걸을만 하고요 적절히 그늘이 많아서 약간의 땀도 식혀가며 걸을만 하더라고요 점심시간용 장기권도 있고요,예린아빠,4,218,"I paid 1,000 won for a walk and a 1,000 won for lunch. People can walk leisurely because they're in moderation, and there's a lot of shade, so they can walk with a little bit of sweat. There's also a lunch voucher."
선정릉 성종대왕릉입니다. 2호선에 잇는 선릉역에 하차하시면 금방 도착이요~ 조선전기의 대왕들의 무덤이 있는 곳이에요~ 선릉에는 9대 임금 성종대왕릉과 정현왕후릉 이 있고 전릉에는 11대 임금 중종대왕릉이 있었습니다. 입장은 20시까지 가능하고 입장료 있습니다. 성인 1000원 땅값 비싼 강남구 삼성동에 있으니 1000원정도는.. 드어가는 입구부터 상쾌한 공기가 느껴질 정도로 숲이 우겨져있었습니다. 그래서 지역 주민분들 산책 운동을 하기 위한 곳이라고도 하더군요~ 높은 빌딩숲 안에 이런 역사적인,duck3222,3,218,"Seonjeongneung Royal Tomb of King Seongjong. If you get off at Seonreung Station on Line 2, you'll arrive soon. It's where the tombs of the kings of the Joseon Dynasty are located. The tomb of King Seongjong, the ninth king of the Joseon Dynasty, and the Royal Tomb of King Jeonghyeon were located in the royal tomb of King Jungjong, the royal tomb of the 11th king of the Joseon Dynasty was located in the royal tomb. Entrance is open until 20 o'clock and there is an entrance fee. 1,000 won for adults. We're in Samseong-dong, Gangnam-gu, which is expensive. About 1,000 won... The forest was thick enough to feel fresh air from the entrance. That's why they say it's a place for local residents to take a walk. In the high forest of buildings like this,"
"벚꽃 필 때 꽃비, 단풍 들때 아름다운 도심 한복판의 쉼터 사계절 너무너무 좋습니다. 강남 한복판에서 문득 지치고 고달플 때, 자연의 위로를 받고 싶을 때, 나오는 배를 산책으로 견제하고 싶을 때 꼭 들어가보세요. 벚꽃 필 때는 꽃비를, 여름엔 시원한 나무그늘, 가을엔 너무 아름다운 단풍, 겨울엔 상록수에 쌓은 눈을 만날 수 있답니다.",지영 현,5,218,"I love the four seasons of the rest area in the middle of the city when cherry blossoms bloom, flower rain, and fall foliage. When you are suddenly tired and tired in the middle of Gangnam, when you want to be comforted by nature, or when you want to keep your boat in check by taking a walk. You can see the flower rain in the cherry blossom season, cool trees in the summer, beautiful autumn leaves in the fall, and snow in evergreen trees in the winter."
강남 도심에 있는 조용한 공간 선릉로와 테헤란로에 있습니다. 찿기 어렵지 않구요. 라마다 호텔에서도 가까운편입니다. 번잡하고 빌딩숲으로 이루어진 강남에서 잠시 조용한시간을 보낼수 있는 장소 입니다. 입장료가 있구요. 사람도 많지 않아 낮에 산책하기 좋아요.,lordauch,4,218,"There are quiet spaces in downtown Gangnam, Seolleung-ro and Teheran-ro. It's not hard to open. It's close to Ramada Hotel, too. It is a place where you can have a quiet time in Gangnam, which is full of crowded buildings. There's an entrance fee. It's good to take a walk during the day because there are not many people."
선릉역 근처 조용한 공원 공원이라고 하기엔 그렇지만 입장료도 천원이고 직장인들에게는 점심먹고 산책하기 좋은곳입니다. 선릉 정릉 무덤이 있지만 관리도 잘되어있고 앞에 제를 지내는곳도 잘되어있어서 처음가는 사람은 한번 둘러볼만 할듯합니다.,kelly7778,5,218,"Although it is not a quiet park near Seonreung station, the entrance fee is 1,000 won and it is a good place for office workers to take a walk after lunch. There is a tomb in Jeongneung, Seolleung, but it is well managed and the place where the ancestral rites are held in front of it is a good place to visit for the first time."
서울시내 한복판에 고요한곳 주변이 엄청 북적이는데도 불구하고 신기하게 이곳만 고요합니다. 입장료가 있긴하다 비싸지도 않고 보존도 굉장히 잘되어있습니다.,vstellav,5,218,"Even though the quiet place is very crowded in the middle of Seoul, it is strangely quiet here. There is an admission fee, but it is not expensive and the preservation is very good."
"강남의 조선왕릉 한강 이남에 있는 몇개 안 되는 조선 왕릉이다. 3개의 릉이 있다하여 삼릉이라고 불리웠고 현 도시구역상 강남구 삼성동에 위치한다. 코엑스에서 강남, 신사동 가는 길 중간에 위치하고 있다. 실상 볼거리는 크지 않고 한 바퀴 빙 둘러보는데 1시간 남짓 소요된다. 선릉역 주변에 맛집들이 일부 있다.",사자비,3,218,"The Royal Tomb of the Joseon Dynasty in Gangnam is one of the few royal tombs in the south of the Han River. It was called Samneung because it has three tombs and is located in Samseong-dong, Gangnam-gu, in the current urban area. It is located in the middle of the road from COEX to Gangnam and Sinsa-dong. In fact, it is not much to see and it takes about an hour to look around. There are some good restaurants around Seonreung Station."
"강남에서 보기 드문 한적한 곳 선정릉역과 선릉역에서 가깝습니다. 주변이 빌딩 숲인데 이곳은 매우 고즈넉하고 시간이 정체되어 보입니다. 점심시간에 산책을 많이 나오시는 것으로 보아, 인근 회사 사원증이 있으면 절차를 통해 입장이 가능한 것 같습니다.",bjh3676,4,218,"It is close to Seonjeongneung Station and Seonneung Station, which are rare in Gangnam. The surrounding area is a building forest, and it looks very quiet and time-stopped. Given that a lot of people come out for a walk during lunchtime, it seems that you can enter through the procedure if you have a company employee ID card nearby."
"선정릉 선릉과 정릉의 묘가 있는 곳. 강남 한복판에 이런 녹지 공원이 있나 싶을 정도로 꽤 규모가 있는 편이다. 겨울에는 설경이 멋지고, 여름에는 시원한 나무 그늘 아래 여유로이 산책하기에 좋은 곳이다.",everlsk,3,218,"Seonjeongneung Royal Tombs and Jeongneung Royal Tombs. It is so large that it seems that there is such a green park in the middle of Gangnam. Snowpiercer is wonderful in winter, and in summer, it is a good place to take a leisurely stroll under the cool shade of trees."
볼거리가 별로 없다. 그냥 동네 쉬는 공원 느낌 볼거리는 별로 없다. 별 감흥이 안난다. 그래도 동네 여유있는 넓은 쉬는 공원의 역할은 한다. 여름에 푸르른 나무들 사이로 여유롭게 산책할 수 있어서 좋다.,Hyang00,2,218,"There's not much to see. There's not much to see just a park resting in the neighborhood. I don't feel much pleasure. Still, it plays the role of a wide rest park with plenty of leisure in the neighborhood. It's nice to be able to take a leisurely walk through the green trees in summer."
조선 왕릉. 중종의 능으로 잘 알려져 있는 곳입니다. 입장료는 소액 내어야 하나 강남 소재 중.고등학교 사생 대회로 유명한 장소이고. 유료이기 때문에 아침 산책로서의 가치는 좀 떨어 집니다. 하지만 봉은사와 같이 아스팔트 대형 빌딩숲에서 유일하게 흙길과 숲내음을 느낄수 있는 곳입니다. 선릉역에서 나와서 강남구청역 방향으로 조금 올라 가다 보면 바로 입구 볼수 있습니다. 크기도 제법 큰 곳이고 보존도 잘 되어 있습니다. 한번쯤 가 보실만한 곳입니다.,406대현김,5,218,"The Royal Tomb of Joseon Dynasty. It is well known as the tomb of King Jungjong. Admission fee should be paid in small amount, but it is a famous place for a middle and high school drawing contest in Gangnam. Because it's paid, the value of a morning walk is a little less. But like Bongeunsa Temple, it is the only place where you can feel the dirt road and the forest in the asphalt. You can see the entrance as soon as you get out of Seonreung Station and go up towards Gangnam-gu Office Station. It is quite large and well preserved. It's a good place to visit at least once."
입장료 가치 합니다. 1000원정도 입장료를 받습니다. 그러나 들어가는 순간 넓은 숲같은 릉이 별쳐집니다. 전 여러번 방문 했었지만 외국인친구들 데리고 같이 오면 다들 멋있다고 놀라고 갑니다.,BrianTimes,4,218,"It's worth the entrance fee. There is an entrance fee of about 1,000 won. But as soon as you go in, a large forest-like tomb becomes separated. I have visited several times, but when I bring my foreign friends with me, everyone is surprised."
도심 속에서 나무의 향기를 느끼다 도심 속에서 나무 향기를 느낄 수 있는 좋은 장소입니다. 들어가보면 수십년은 되었음직한 나무들 사이로 산책로가 나 있구요. 입구에서 커피 한잔 사서 거닐면 더없이 좋답니다. 입장료도 싸구요.,Wonyou K,5,218,"It is a good place to feel the scent of trees in the city center. If you go inside, there's a trail through the trees that would have been around for decades. It's perfect to buy a cup of coffee at the entrance and walk around. The entrance fee is also cheap."
점심시간 산책 추천합니다. 도심 한가운데 산책코스로 제격입니다. 의외로 선릉/삼성 근처에서 선정릉의 위치를 잘 모르시는 분들이 많더군요. 잘 관리되고 있어서 더 좋았습니다.,Danny_S_starrr,5,218,"I recommend you to take a walk during lunchtime. It's perfect for a walking course in the middle of the city. Surprisingly, many people don't know the location of Seonjeongneung Royal Tombs near Samsung. It was better because it was being managed well."
"세계문화유산 조선시대 역사공부도 잠깐하면서 산책해보니 너무 좋았다 성종,중종 의 묘들이 잘 보존돼있으며 내부는 꽤 넓었다",nayepp,4,218,It was so nice to take a walk while studying history of the Joseon Dynasty as a World Heritage Site. The tombs of King Seongjong and King Jungjong were well preserved and the interior was quite spacious.
