u_id,review,u_rate,p_id,review_en
미리 최,롯데백화점 본점에 있는 정관장 매장. 설과 추석 때면 프로모션이 커서 한꺼번에 구매해요. 본점에 근무하시는 정현희 님은 언제나 우리에게 적절한 제품을 추천해주고 마음편히 쇼핑할 수 있게 도와주셔서 항상 찾아가게 되요,5,1256,"Jeonggwanjang's store at Lotte Department Store's main branch. During New Year's and Chuseok, the promotions are big, so I buy them all at once. Jeong Hyun-hee, who works at the main branch, always recommends the right products and helps us shop comfortably, so I always visit her."
사장님,롯데백화점 본점은 내국인도 많지만 외국인 관광객이 정말 많은 곳이예요!! 특히나 1층 명품매장이나 화장품 매장은 줄서서 사더라구요. 본점의 식품관은 맛집이 많아서 너무 좋은 곳이예요 식사는 물론이고 디저트까지 다양하게 있어서 좋답니다,3,1256,"The main branch of Lotte Department Store has a lot of Koreans, but it has a lot of foreign tourists!! Especially, the luxury and cosmetics stores on the first floor are lined up. The main store's food hall is so nice because there are so many good restaurants. It's good to have a variety of desserts as well as meals."
minsumin,롯데백화점 본점은 역시 본점답게 위치가 서울 중심이라 관광객들이 쇼핑하기에도 좋고 상점이 다양해서 서울시민들이 이용하기에도 좋네요 영플라자가 같이 붙어 있어서 커플이나 친구들끼리 와서 쇼핑해도 좋아요!,4,1256,"Lotte Department Store's main store is located in the center of Seoul, so it's good for tourists to shop, and it's good for Seoul citizens to use because it's attached to Young Plaza, so it's good for couples or friends to come and shop!"
steve kim,이곳에서 2019년 코리아 세일 페스타를 진행 한다고 합니다. 행사장은 9층 행사장 대한민국의 가장 좋은 브랜드들의 세일 특가 기회 놓치지말고 꼭 가보세요^^,5,1256,Korea Sale Festa will be held here in 2019. Don't miss the special sale opportunity of the best brands in Korea.^^
형근 김,"명동 롯데백화점은 늘 사람으로 북적거립니다. 지하철 2호선 을지로 입구역에 연결 통로가 있어 교통이 편리합니다. 사람이 너무 많아 편하게 쇼핑하기는 불편하지만, 식당가도 같이 있어 좋습니다.",4,1256,"Myeong-dong Lotte Department Store is always crowded with people. Transportation is convenient because there is a passageway at Euljiro entrance of subway line 2. It's inconvenient to shop comfortably because there are too many people, but it's good to have a restaurant with it."
Mongr2,외국인 관광객이 상당히 많아서 가끔은 외국에 온 기분도 남. 위치가 좋지만 점점 명품 위주로 바뀌는 듯 해서 가기가 점점 부담스러운 백화점.,2,1256,"There are so many foreign tourists that sometimes I feel like I'm in a foreign country. The location is good, but the department store is becoming more and more burdensome to go to because it seems to focus on luxury goods."
Yoon Sook L,명동에 위치하고 있어서 사람들이 많습니다. 면세점이 있어서 중국사람들이 엄청 많아요. 중국에 온것같은 느낌입니다. 여유로운 쇼핑은 힘든곳.,2,1256,"There are many people because it is located in Myeong-dong. There is a duty-free shop, so there are a lot of Chinese people. I feel like I'm in China. It's hard to shop leisurely."
Sunshine827559,아래층엔 백화점이고 윗증으로 면세점 같이 있어서 아이쇼핑하러 갑니다. ㅎ 입점해있는 샵들도 많고 구경거리도 많아서 좋긴한데.. 외국인도 너무 많아서...그건 좀 불편해요.,4,1256,"There is a department store downstairs and there is a duty-free shop at the top, so I go window shopping. I like it because there are many shops and many things to see. There are so many foreigners...That's a little uncomfortable."
리즐리,"주변에 봉피양, 소년식당, 토기정 등등 핫하고 뜨고 있는 식당들이 많이 입점되어있습니다. 가격도 나쁘지 않고, 오히려 본점들보다 이곳에서 깔끔하게 빨리 먹을 수 있습니다. 다만 점심시간에는 주변 직장인들도 많이오기때문에 적당할때 가서 빨리 먹는게 좋습니다.",3,1256,"There are many hot and popular restaurants such as Bongpiyang, Boy's Restaurant, and Togijeong. The price is not bad, but you can eat here more quickly than the main store. However, many office workers come to lunch time, so it's better to go and eat when you want."
Joon K,많은 중국인 관광개들을 볼수 있습니다. 그안에는 꽤나 비싼 물품들이 많이 있습니다. 한번쯤 아이쇼핑하기 좋은 곳이에요. 추천해요.,4,1256,You can see many Chinese tourist dogs. There are a lot of pretty expensive items in there. It's a good place to shop once in a while. I recommend it.
