review,u_id,u_rate,p_id,review_en
"보는것 만으로 끝난 가상으로 비행기 조정이나 밀랍인형 만들기가 전에는 됬던거 같은데 고장 중 전에는 2층도 전시장 이였나본데 3,4 층만 전시 중 관람자 입장에선 두개층 보는데 만오천원은 비쌈",당신또,3,775,"I think it was before adjusting the plane or making a wax figure, but before it broke down, the second floor must have been an exhibition hall, but only the third and fourth floors are on display. The viewer sees the second floor, but 15,000 won is the beef wrap."
밀랍인형 을지로역 근처에 위치한 그레뱅 뮤지엄입니다. 인터넷으로 미리 예약시 할인이 가능하며 여러 유명인의 밀랍인형이 있고 중간중간 게임 체험과 일층의 쇼핑공간이 있습니다.,polonara80,5,775,"This is the Grevin Museum located near Euljiro Station, a wax doll. You can get a discount if you make a reservation online in advance. There are many famous wax figures, game experience, and shopping space on the first floor."
인물 공부가 되는 곳 위인 유명인 등 밀랍인형이 정교하게 만들어져 있어서 공브도 되고 설정샷 찍기 좋아요. 외국관광객이 많습니다. 방학땐 수업도 있습니다.,GE Kim,5,775,"The wax figures, such as the celebrity, and the place where you can study characters, are exquisitely made, so it can be a public broadcast and it's good to take photos.m. There are many foreign tourists. I have classes during vacation."
"리얼함 비싼 티켓값하는 전시, 인스타용 사진 찍기 좋은곳. 꼭 한번은 가볼만한 곳. 사진 찍으면 정말 실묾과 함께한 것 같고, 체험 하는것들도 재밌습니다. 인물화한테 직업설게 에도 도움된다",yoon yen,5,775,"Real and expensive ticket prices, a good place to take pictures for Instagram. a must-see place Taking pictures seems to have been with real life, and experiencing things is fun. It's also helpful to have a career in character painting."
신기한 경험 문화가 있는날 저렴하게 표를 구매해서 다녀왔습니다. 티켓에 바코드는 체험이벤트에 이용할수 있으니 티켓 보관은 필수 . 실제인듯 아닌듯 신기했네요,Yoonjung C,4,775,"I bought a cheap ticket on a day when I had an interesting experience culture. The barcode on the ticket can be used for the experience event, so keeping the ticket is a must. It was interesting that it wasn't real."
갑자기 결정하고 간거 치고는 굿! 밀랍인형 마담 투쏘만 있는줄 알았는데 명동에 이런게 있는 줄 몰랐어요! 몇개는 너무 허접했는데 이것저것 재미있는 구경거리도 많고 생각보다 많이 전시되어 있더라구요 ~ 재미있었어요,Yeonah D,5,775,"Good for a sudden decision! I thought there was only Madame Tussauds, a wax figure, but I didn't know there was something like this in Myeongdong! Some of them were so sloppy, but there were a lot of fun things to see and there were more exhibits than I thought. It was fun."
처음가본 밀랍인형 뮤지엄!! 밀랍인형 뮤지엄이라하면 마담투쏘밖에 없는줄 알았는데 그레뱅이라는게 있었음! 정말 똑같이 잘만들어진 인형이 있는반면 살짝 안그런것도 있어보임. 가격도 생각보다 저렴한 편이고 커플끼리 컨셉잡고 사진찍고 놀기짱인듯 ㅋ,kpcooldawg,5,775,"First wax museum I've ever been to! I thought there was only Madame Tussauds in the wax museum, but there was Grevin! While there are dolls that are well-made, there seems to be ones that are slightly. The price is cheaper than I thought, and it's great to have a concept, take a picture, and play with each other."
재미있고 유익했어요!! 실제 유명 인물들과 너무 비슷해서 놀랐어요~ 심지어 손가락 지문까지 있는거 보고 디테일함에 놀랐네요~ 중간중간 체험코스 있어서 지루하지 않게 즐길 수 있었어요:) 어른 어린이 막론하고 재미있게 놀다 갈 수 있어요~ 추천합니당😀,한솔 김,5,775,"It was fun and informative!! I was surprised because they were so similar to real celebrities. I was surprised to see their finger prints. There was an experience course from time to time, so I was able to enjoy it without being bored:) Regardless of whether it's an adult or not, you can have fun. Recommended 😀😀"
좋았어요~ 아시아나 멤버쉽 사용해서 할인 받았어요. 가격은 좀 비싼 것 같지만 볼거리는 많은편이었어요.,missaj123,4,775,"It was good~ I got a discount using Asiana membership. The price seems a bit expensive, but there were a lot of things to see."
절대 홍보는 아니지만 가격만 어떻게 커버가 된다면 괜찮은 곳 사실 이러한 장소는 한국에서는 관람료가 상당히 비싼 축에 속한다. 우리가 흔히 생각하는 박물관이라는 다르게 '뮤지엄' 이라는 단어가 포함된 상태에서 가격은 생각보다 비싸기 때문. 하지만 내부의 밀랍인형들이 한 번은 볼만하고 무엇보다 로비에 있는 식당이 생각보다 꽤 맛있으니 한 번쯤은 방문하는 것을 추천함.,yeong310,5,775,"It's not a promotion, but it's okay if the price is covered. In fact, these places are one of the most expensive places in Korea. This is because the price is higher than expected when the word ""museum"" is included differently from what we commonly think of as a museum. However, the wax figures inside are worth seeing at least once, and most of all, the restaurant in the lobby is quite delicious, so I recommend you visit at least once."
