u_id,review,u_rate,p_id,review_en
사장님,뮤지컬 엑스칼리버를 보기 위해 오랜만에 방문한 세종문화회관!! 주차장 건물은 따로 있으니 꼭 확인해야 합니다 밖으로 나와서 세종문화회관으로 가야하니 이 점도 잊지 말아야 할 것 같아요,4,849,"Sejong Center for the Performing Arts visited after a long time to see the musical Excalibur!! There is a separate parking lot, so you must check it. I have to go outside and go to Sejong Center for the Performing Arts, so I think I should remember this as well, too."
pic_bd,서울 중심에 있는 문화복합공감 세종문화회관. 자주는 아니지만 매년 한두 차례 이곳을 찾는다. 가장 최근 방문은 지난달 초대받은 AP사진전에 이었다. 세종문화회관의 전시보다는 공연에 더 치우처진 초점에 아쉬움이 많은 전시였다. (전시의 질보다는 사진 전시장의 협소함) 또 초대를 받아 서예박물관 '치바이스와의 대화에'전시에 방문할 예정인데 좀 더 여유로운 공간에서 관람할 수 있기를 기대해본다.,4,849,"Sejong Center for the Performing Arts in central Seoul. I visit this place once or twice a year, though. The latest visit was an AP photo exhibition invited last month. It was an exhibition that was more focused on the performance than the exhibition at the Sejong Center for the Performing Arts. (The narrowness of the photo exhibition rather than the quality of the exhibition) I will also be invited to visit the Calligraphy Museum's ""Conversation with Chivais"" exhibition, and I look forward to seeing it in a more relaxed space."
김주해,뮤지컬 명성황후 보러 갔었어요 광화문쪽에 위치해 있어서 위치도 좋고 주차할 수도 있습니당 극장이 엄청나게 큰 것 같아요,4,849,"The musical went to see Empress Myeongseong. It's located in Gwanghwamun, so the location is good and you can park there. The theater is huge."
H L,기대보다 다양한 그림이 많았고 해학적이며 아름다웠어요. 미술관 1관과 지하의 2관을 모두 둘러보고 왔는데요. 입장료 8000원이 아깝지 않을 만큼 괜찮은 전시회였어요. 책거리 민화는 돈만 있으면 정말 가지고 싶었네요. 월하미인은 너무 못생겨서 관람하면서 이렇게 많이 웃기는 처음이었네요,5,849,"There were more paintings than expected, and they were both humorous and beautiful. I've looked around both the 1 art museum and 2 underground galleries. The entrance fee of 8,000 won was a good exhibition. I really wanted to have a book store folk painting if I had money. Wolha Beauty was so ugly that I've never seen it so funny."
꿈꾸는행복한사람,공연관람 하기 좋은곳 음향시설 좋아서 뮤지컬 볼때 좋았습니다. 많은 공연들이 진행 되며 대표적인 문화 공간 이라고 생각됩니다. 뮤지컬 관람시에도 공연장소가 돌아가면서 실기한것도 볼수 있었습니다.,5,849,"It was good to watch a musical because I liked the sound facilities of a good place to watch a performance. There are many performances and I think it is a representative cultural space. When I watched the musical, I could see that the performance was performed in turn."
인경 전,광화문 광장에 인접해있어 공연을 보러 가지 않아도 들릴 수 있는 장소 로비에는 세계적인 아티스트 백남준선생님의 비디오 아트가 있어 무료로 관람 가능,5,849,"Near Gwanghwamun Square, you can visit the lobby without having to go to the concert. There is video art by world-renowned artist Nam June Paik, so you can watch it for free."
123SDF,근처 구경하다 문화예술도 함께 즐기기좋고 우선 예술에 전당에 비해 좀더 덜 포멀하여 편안하게 문화공연을 접할 수 있으며 규모도 크지않아 홀 찾는데 시간적으로 낭비없어 좋다,4,849,"It is good to enjoy culture and arts together, and first of all, art is less formal than the hall, so you can enjoy cultural performances comfortably, and the size is not big, so you don't waste time visiting the hall."
juzzang01,공연 보러 가끔 가는 세종문화회관~ 광화문 중심에 재한민국 최고 문화의 공간입니다~ 주말 야외에서 다양한 행사도 있어요,5,849,"Sejong Center for the Performing Arts, where I sometimes go to see performances. It is the best cultural space in Korea in the center of Gwanghwamun. There are various events outside on weekends."
Pearl K,"뮤지컬 ""마타하리"" 관람하러 갔습니다. 오래되었지만, 시설들도 깨끗하고, 이용하기에 편리했습니다. 대극장이라 뒤로, 멀리, 높이 갈 수록 배우의 얼굴 표정이 잘 보이지 않기 때문에, VIP석에서 관람하기를 추천합니다.",4,849,"0I went to watch the musical Matahari.It was old, but the facilities were clean and convenient to use.Since it's a big theater, I recommend you to watch it in VIP seats because you can't see the actor's face as you go further back."
올리브521,세종문화회관 바로 왼편으로 큰 미술관이 있는걸 많은 사람이 알지 못한다.스페인의 거장 호안미로전을 하고있었다. 상당히 많은 작품이 왔고 평소 보기어렵던 호안미로의 다양한작품을 볼수있어 좋았다,5,849,"Many people do not know that there is a large art museum just to the left of Sejong Center for the Performing Arts.The Spanish master was playing Hoan Mi Jun. There were a lot of works and it was good to see various works of Hoan Miro, which was usually difficult to see."
lalalalala04,"신축건물이 아니지만, 그만의 멋이있습니다 예술공연도 많이하고 뮤지컬등 공연이 있어요. 기회가되면 관람하기 적합합니다",4,849,"It's not a new building, but it has its own style. There are many art performances and musical performances. Suitable for viewing when given the opportunity"
iamlellis,"늘 좋은 전시와 공연이 있는 곳. 앞에 있는 광장에서 노는 것도 좋고, 문화생활을 즐기기에도 좋다. 미술관에서는 지금 호안미로전을 하고 있다. 공연장은 음향도 괜찮은 편",5,849,"A place where there are always good exhibitions and performances. It is good to play in the square in front of you, and to enjoy cultural life. The museum is now holding a Hoan Mimi exhibition. The concert hall has a good sound."
wizardjean24,"명실공히 대한민국 대표 극장이죠. 다만, 홀이 너무 넓고 커서 문제가 될 때도 있습니다. 전에 <라 트라비아타>볼 때는 무대 위에서 노래하는 점(배우들)을 볼 정도였죠. 비싸더라도 좋은 좌석에 앉으세요. 그래야 세종문화회관에 간 보람을 느끼실 수 있어요",5,849,"It's the representative theater of Korea. However, the hall is so large that sometimes it can be a problem. When I watched La Traviata before, I saw her singing on stage. Have a nice seat, even if it's expensive. That way, you can feel the value of going to Sejong Center for the Performing Arts."
설빈 성,콘서트보러 들렀습니다 교통편 짱 좋고 콘서트 기다리면서 주변에 구경할곳이 많아서 시간 때우기에도 굿굿,4,849,"I stopped by to see the concert. The transportation is great and there are many places to look around while waiting for the concert, so it's good to spend time."
샤로떼,콘서트 초정장이 있어서 방문하게 되었는데 제가 어릴때부터 있었던 세종문화회관이어서 아직도 그대로인듯! 시설은 깨끗하고 좋은편 좌석은 클래스에 따라서 나쁠수도 있어요! 특히 앞에 머리크신 분이 앉으면 대략 난감 ㅠㅠ 그래도 공연보기에 좋은 장소임에는 틀림없습니다!,5,849,"I came to visit because there was a concert first suit, but it was the Sejong Center for the Performing Arts since I was young, so I think it's still! Facilities are clean and good seats can be bad for different classes! Especially when a person with a big head sits in front of me, it's a difficult place. But it must be a good!"
