u_id,review,u_rate,p_id,review_en
Maps821031,보신각 지나가면서 한번식 사진도 직고 너무 좋아 하는대 요즈음은 한번식 지나가다 보면 대모만 하고있어서 참 그렇다~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~문화재 만큼 이나 성수러워야하는대 ㅠㅠㅠ,3,65,"As I pass by Bosingak, I really like Jikgo. These days, when I pass by, I'm only wearing a godmother. That's so true.~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
Joon K,"티비를 보면 항상 커플들이 모여서 키스하는 장소로 기억이 많이 남네요. 평소에가면 가까이 접근은 하지못하나, 공원으로서 인상깊습니다.",4,65,"When I watch TV, I always remember the place where couples get together and kiss. I usually can't get close to the park, but it's impressive as a park."
종연 이,매년 말일에 이곳을 방문하면 tv에 나올지도 모른다. 평소에는 별일 없이 조용한곳.도심 한 가운데 이런 종이 있다는것이 조금 신기,5,65,"If I visit here at the end of every year, I might be on TV. a quiet place usually without much troubleIt's a little strange that there's this species in the middle of the city"
JUSEONG Y,"종각역 지나갈때, 아무생각없이 지나곤 했는데 여기가 바로 보신각 이더라고요.ㅋㅋㅋ 보신각 타종, 항상 그맘때면 정말 사람이 엄청나게 몰려서 그거 한번 듣겠다고 말이죠. 집에서 티비를 보는대도, 사람들이 무지하게 많아 보이던데 직접 온 사람은 오죽하겠습니까. 멀리서 볼수 밖에 없어서 아쉽긴 하지만, 그래도 문화의 유산 안내표지만 보고 갈 때름이네요~",5,65,"I used to pass by Jonggak Station without thinking, but this is Bosingak.Bosingak bell ringing, it's always so crowded around that time that I'm going to listen to it. Even if you watch TV at home, there seem to be a lot of people, so it's hard for you to come in person. It's a shame that I can only see it from afar, but I'm just going to look at the cultural heritage sign."
봉기 문,연말연시에 서울에서 타종 행사를 하는 곳으로 유명한 이곳은 서울시민 모두가 다 아는 랜드마크로 종로2가 도심 한복판 누각에 종이 있어 새삼 우리 민족의 자긍심을 일깨우는 곳입니다.,3,65,"Famous for its bell ringing event in Seoul at the end of the year and at the end of the year, it is a landmark that all Seoulites know, and there is a bell in the middle of the downtown of Jongno 2-ga, which reminds us of the pride of the Korean people."
윤희 오,점심 12시 전에 가면 한복을 입고 종을 칠 수 있는 이벤트가 있습니다. 11시 30분 정도에 가서 사진찍고 12시에 종을 치는데 정말 좋았어요. 내국인은 인터넷에서 미리 신청을 해야하지만 외국은은 즉석에서 가능합니다.,4,65,"If you go before noon, there is an event where you can ring the bell wearing hanbok. It was great to go around 11:30, take pictures, and ring the bell at 12:00. Koreans have to apply in advance on the Internet, but they can apply for foreign countries on the spot."
떠나볼래,도심속의 한옥 무더운 여름에 방문하면 낭패봅니다 그늘에 쉴만한곳도 없습니다 동선은 짧아서 짧은시간 관람 가능하며 보신각종 앞에까지는 못가게 작은 울타리 쳐져있습니다 도심이라 자차보다는 대중교통 이용하시면 되고요 굳이 자차를 이용하신다면 주변 공영주차장 확인후 출발 관람은 남녀노소 무료입니다,3,65,"If you visit Hanok in downtown in the hot summer, you will be disappointed. There's no place to rest in the shade. The route is short, so you can see it for a short time, and there is a small fence in front of the Bosingak Bell. It's downtown, so you can use public transportation rather than your own car. If you have to use your car, you can check the public parking lot around you and watch the departure for free."
Karl-Styner,"매년 새해가 되면 제야의 종을 타종하는 곳이다. 평상시에는 그냥 종이 위치한 장소이지만, 시민들이 쉬어가거나 도심 내에 한국적인 건물이 지어져 있어서, 인상적인 느낌을 주기도 한다.",3,65,"It is a place where people type New Year's Eve bells every year. Usually, it is just a place where the bell is located, but it also gives an impression that citizens are resting or Korean buildings are built in the city center."
LG_Kay,"청계천으로가는 길에이 건물을지나 갔다. 간판은 벨 파빌리온으로 그것을 소개했습니다. 불행히도, 파빌리온 입구는 줄을 벗어나기 때문에 입장 할 수 없었습니다.",4,65,"The road to Cheonggyecheon passed by the building. The sign introduced it as Bell Pavilion. Unfortunately, the entrance to the Pavilion was out of line and could not be entered."
JHL,"이것은 거대한 종소리가 들려있는 파빌리온입니다. 이곳은 역사적인 장소이기 때문에, 새해 맞이에 여기에서 종을 울리는 것은 나라에서 가장 기대되는 행사입니다. 매우 붐비는. 가입을 원하지 않으면이 지역을 피하십시오. 종로 1가 교차로에 위치하여 쉽게 접근 할 수 있습니다. 내부로의 접근은 허용되지 않습니다. 거의 혼잡하지 않았습니다. 벨이 울리는 것과 같은 이벤트가있을 때 방문하는 것이 좋습니다.",3,65,"This is a pavilion with a huge bell. Since it is a historic place, ringing a bell here for the New Year is the most anticipated event in the country. Very crowded. If you don't want to join, avoid this area. It is located at the intersection of Jongno 1-ga, so you can easily access it. Access to the interior is not allowed. It was barely crowded. It is recommended that you visit when there is an event, such as a bell ringing."
