u_id,review,u_rate,p_id,review_en
mimi,돗자리가지고가서 피크닉하기도좋고 강아지데리고 산책하시는분들고많고 활기찬공원입니다 토끼도있고 나름아기자기 이쁜공원!,5,406,"It's a park where you can go on a picnic with a mat and take a walk with your dog. There's a rabbit, and there's a pretty park for babies!"
Junghak L,강아지산책하기너무좋은곳이지만 문제는 접근성이 조금 떨어진다는 점? 토끼도 있고 사슴도 볼수있는건 또 다른 장점 ㅋㅋ,5,406,"It's a good place to take a walk, but the problem is that it's a little less accessible? Another advantage of seeing rabbits and deer."
별일 별,"고속터미널이 있고 엄청 복잡한 서울의 한복판에 이런 휴식 공간이 있다는건 선물같은일인거 같습니다. 트래킹하듯이 올라가면 제법 잘 꾸며진 공원이 쨘하고 나타나고요. 데이트나 간단한 운동을 하기 좋아요. 깡총거리며 나타나는 토끼는 덤이지만, 데리고 나온 강아지들이 토끼를 쫓지 못하게 관리하는건 주인들이 주의해줘야 할 필요가 있습니다.",5,406,"It seems like a gift to have an express terminal and a rest area like this in the middle of Seoul. If you go up like a trekking, you'll see a pretty well-decorated park. It's good for dates or simple exercises. The hare that appears hopping is a bonus, but the owners need to be careful not to let the dogs that are brought out chase the hare."
Monde,강아지데리고 가기 좋은 곳 같아요 그래서 앞으로 자주 갈 예정입니다 조용하면서 산책하기 좋아요 특히 토끼들도 구경할수있는 재미가 있네요,4,406,I think it's a good place to go with a dog. So I will go there often. It's quiet and good for a walk. Especially rabbits. It's fun to watch.
42bryant,"1~20분 정도 올라가면 고도 100여미터에 위치한 호젓한 공원. 원래 서리풀공원 일부인데 서래쪽 프랑스인들이 언덕에 있는 공원이라 몽마르뜨 언덕 떠오른다고 그리 이름이 불려지게 된것 같음. 잔디광장과 산책로 잘 되어있고 나무가 둘러싸서 법원등이 코앞인 강남이 아니라 조용한 느낌이 들어서 좋음, 토끼도 너댓마리는 늘 보이고 근처 도서관까지도 돌아다님. 다만 개 산책용으로 오는 사람들이 매우 많아서 잔디광장은 좀 불편해보일수도 있음. 개 훈련도 시키고 신나게 뛰어놀게 하는 사람들이 매우 많음",3,406,"If you go up 1 to 20 minutes, you will find a quiet park located at an altitude of 100 meters. Originally, it was part of Seoripul Park, but it seems that French people near Seorae are called it because it is a park on a hill and rises up Montmartre Hill. It's good to see the grass square and walk around the nearby library because it's not Gangnam, where the court is just around the corner, but it feels quiet. The rabbits are always seen and even the nearby library. However, there are so many people coming for a dog walk that the grass square may look a little uncomfortable. There are so many people who train dogs and make them jump around."
dongsup s,"서래마을 끝자락에 위치한 공원입니다. 서래마을이란 프랑스 사람들이 모여사는 동네라는 뜻이고 자연스레 여기가 몽마르뜨공원으로 불리게 된거 같습니다. 이 공원에서 누에다리를 건너면 서리풀공원으로 이어지는데 강남성모병원 뒷산이 서리풀 공원입니다.(서리풀은 서초구의 옛이름으로 서리풀은 상서로운 풀, 즉 벼를 의미한다고 합니다) 몽마르뜨 공원은 주변 사람들에게 인기있는 공원으로 언제나 산책하는 사람들이 많이 보입니다. 주민들이 이사하면서 놓고간 토끼들도 새끼를 낳고 해서 약 10여마리가 살고 있다고",4,406,"It is a park located at the end of Seorae Village. Seorae Village means a village where French people live together, and naturally it is called Montmartre Park. Crossing the Noodari from this park leads to Seoripul Park. The mountain behind Gangnam St. Mary's Hospital is Seoripul Park. (Seoripul is the old name of Seocho-gu and Seoripul means auspicious grass, or rice) Montmartre Park is a popular park for people around you. The rabbits that the residents left behind when they moved in, they had babies, and there were about 10 of them living there."
elaealeana,생각보다 많은 토끼를 봤어요! 진짜 진짜신기했습니다. 사람도 별로 무서워하지않았고 귀여웠습니다! 접근성은 좀 떨어지지만 산책하기에 좋은 곳입니다,5,406,"I saw more rabbits than I thought! It was really amazing. People weren't that scared and they were cute! It's a little less accessible, but it's a good place for a walk."
올리브521,대검찰청 뒤쪽으로..우리동네서 누에다리를 지나가면 몽마르뜨공원이있다.한쪽 아래로 내려가면 방배중학교쪽으로 서래마을쪽으로 내려간다.즉.서래마을과 서초동쪽에서 접근성이 좋은데 참 한가하고 생각보다 잘 관리되어있는 공원이다.이런곳이 우리집에서 더 가까우면 정말 좋았을텐데..싶다.전철역은 서초역에서 2분거리쯤된다.,5,406,"Behind the Supreme Prosecutors' Office.There is Montmartre Park if you pass Nueda-ri in my neighborhood.If you go down one side, you will go down to Bangbae Middle School and Seorae Village.In other words, Seorae Village and Seocho-dong have good accessibility, but they are very leisurely and well managed than I thought.It would have been nice if this place was closer to my house.I want to. The subway station is about two minutes away from Seocho Station."
janghong,지하철 2호선 서초역에서 내려서 사랑의교회 맞은편 대법원을 끼고 오른쪽으로 돌아서 서래마을로 들어가기 직전에 대법원 바로 뒤쪽에 위치한 공원입니다.주민들과 인근 직장인들이 점심 식사 후 산책코스로 무난히 많이 이용을 하고 있습니다.,3,406,It is a park located just behind the Supreme Court just before getting off at Seocho Station on Subway Line No. 2 and turning right along the Supreme Court across from Sarang Church to Seor Seorae Village.Residents and nearby office workers use it as a walking course after lunch.
하늘구름,공원에 토끼가 있는 곳으로 유명한데 내가 못찾은건지 정작 토끼는 보지 못했다. 주말에는 돗자리깔고 나들이를 즐기는 사람들이 많다. 서래마을에서 가까우니 밥먹고 산책하는 코스로 좋을듯.,5,406,"It is famous for the place where there is a rabbit in the park, but I didn't see the rabbit because I couldn't find it. On weekends, there are many people who enjoy matting and going out. It's close to Seorae Village, so it's a good course to take a walk after eating."
