u_id,review,u_rate,p_id,review_en
Kylie Park,대한민국 전쟁의 역사가 기록된 기념관입니다. 건물 자체도 상당히 커서 압도적이고요. 한번쯤 방문해서 역사에 대해 공부해보기 좋은 곳입니다.,5,757,This is a memorial hall that records the history of the Korean War. The building itself is so big that it's overwhelming. It's a good place to visit once and study history.
DAEHEONKIM,아시아에서 가장 큰 전쟁 박물관입니다. 지하철이 옆에 있어 접근하기 좋습니다. 또한 미국 밖에서 B-52를 전시하고 있는 두 곳중 한 곳 입니다.,4,757,It is the largest war museum in Asia. It's good to approach the subway because it's next to it. It's also one of two places displaying B-52s outside the United States.
jasmin0313,"한국전쟁과 관련해서 여러가지 전시물이 있으며 비행기 탱크 등 전쟁에 쓰인 전시물도 있다. 우리 어머니 아버지등 선조들의 용기와 희생 및 얼굴도 이름도 모르는 타국을,타인을 구하기 위해 한국전쟁에 참전하셨던 외국군들께도 감사의 마음을 전한다.",5,757,"There are various exhibits related to the Korean War and exhibits used in war such as airplane tanks. I would also like to express my gratitude to the foreign soldiers who participated in the Korean War to save others, including my mother, father, and other ancestors' courage, sacrifice, face and name."
JKOK,한국사에서 빼놓을 수 없는 것이 전쟁사라고 하죠.. 한 번 쯤은 가보면 굉장히 유익하다고 느끼실 수 있을 겁니다. 정말 오랜만에 다녀갑니다~,5,757,The most important thing in Korean history is the history of war. You'll find it very informative once you go there. It's been a long time since I've been there.
YJ Lee,조카들이 서울에 오면 여러 박물관을 데리고 가는데 초등학교 4학년인 남자조카가 엄청 좋아했던 곳이에요~ 각종 총이며 무기들이 전시되어 있어 하나하나 꼼꼼이 들여다보았고 야외에는 비행기 등 큰 탈 것들이 전시되어 있어서 사진찍기 좋았습니다! 저희는 따뜻한 봄날에 방문해서 더 좋았는지도 모르겠어요~ 3~4시간 정도는 거뜬히 보내고 올 수 있을 정도로 볼거리가 많았습니다!,5,757,"My nephews and nephews take me to various museums when they come to Seoul. My nephew, who is in the 4th grade of elementary school, loved this place. Various guns and weapons were on display, so I looked closely at each and every one of them, and there were big rides such as airplanes, so it was good to take pictures! I don't know if it was better to visit on a warm spring day. There were so many things to see that I could spend about 3 to 4 hours without any problem!"
bluejay3786,한국 전쟁 기념관이 세계 최대의 전쟁박물관이라고 들은 바 있는데 실제로도 규모가 상당하 넓습니다. 전쟁박물관의 특성 상 프로파간다로 보일 수 있겠지만 방어적 국가/민족주의의 한 형태로 본다면 그럭저럭 이해할 수 있으며 실제로도 한민족의 역사가 그러했기도 하니 크게 거부감을 가지실 필요는 없습니다. 단기간 한국을 방문하는 외국인들에게는 방문을 권하고 싶진 않지만 한국에서 장기간 거주하는 외국인이라면 적어도 한국과 한국인을 이해하기 위한 취지로 방문하시길 권하는 바입니다.,4,757,"I heard that the Korean War Memorial is the world's largest war museum, but it is actually quite large. The characteristics of the War Museum can be seen as ""Propoganda,"" but if you look at it as a form of defensive state/nationalism, you can understand it. In fact, the history of the Korean people has been the case, so you don't have to be very resistant. I don't recommend foreigners visiting Korea for a short period of time, but I recommend that foreigners who live here for a long time at least visit to understand Korea and Koreans."
Yeonseok Yoo,"매우 규모가 넓으며, 많은 자료들이 구비되어있다. VR체험 등의 체험시설들이 생각보다 많이 구비되어있으며 전시관의 리뉴얼을 계속 진행가고 있어서 생각보다 볼거리가 많은 편이다. 야외 전시장에는 아시아 유일의 B-52 폭격기가 전시되어 있다.(미국으로부터 공여 받음)",4,757,"It is very large and has a lot of data. There are more experience facilities such as VR experience than expected, and the exhibition hall is being renewed continuously, so there are more things to see than expected. The outdoor exhibition hall displays Asia's only B-52 bomber.(Given by the United States)"
tomjk2015,"1950~53년 사이 북한과의 전쟁을 기록한 기념관입니다. 북한의 침범으로 인해 발생한 이 전쟁은 미국, UN이 남한을 돕고 북한은 중국공산당이 원조했던 내란으로 많은 한국인이 죽은 비극적인 사건이었습니다. 자유민주주의를 지키기 위해 희생된 많은 사람들을 기린곳",5,757,"It is a memorial hall that chronicles the 1950-53 war with North Korea. The war, caused by North Korea's invasion, was a tragic incident in which the United States, the United Nations, helped South Korea and North Korea killed many South Koreans in a civil war sponsored by the Communist Party of China. a place of honor for many who sacrificed themselves to protect liberal democracy."
youngnox,"한번은 가볼만 합니다. 좀 낡고 애매하지만... 관람 순서도 애매하고, 영어버전의 터치스크린 사용도 그랬어요. 규모에 비해 전시물도 부족한 느낌이 들었습니다. 외국인들도 많이 가는데 한국 역사를 더 쉽게 이해할 수 있게 안내되면 좋겠네요",3,757,"It's worth a visit. It's a little old and vague, but... The order of viewing was ambiguous, and the use of the touchscreen in the English version was the same. I felt that the exhibits were not enough for the scale. Many foreigners go there, so I hope they can understand Korean history more easily."
407yjj,서울 여행 중에 들를만한 곳입니다. 박물관도 볼만하고요. 하지만 많이 낡은 점이 아쉽습니다. 리모델링을 했으면 좋겠다고 생각했어요,3,757,It's a good place to stop by during your trip to Seoul. It's worth a look at the museum. But I'm sorry that I'm so old. I thought it would be nice to remodel it.
