review,u_id,u_rate,p_id,review_en
"어디가기 귀찮을 때 시간 떼우러 가자~ 복합쇼핑몰? 먹고, 마시고, 눈요기할 수 있는 공간? 결론 그냥 사진 찍기 좋은 곳? 딱히 맛집이 있는 건 아니고 그렇다고 쇼핑할 아이템이 많은 것도 아닌 적당히 쉬고 돌아보고 다니기 좋은 곳이라 생각합니다. 덥고 춥고 눈, 비 올때 좋겠네요 ㅎㅎ",Mr. Shadow,3,1367,"Let's take time off when we're lazy to go somewhere~ Complex shopping mall? A place where you can eat, drink, and enjoy your eyes? Conclusion Just a good place to take a picture? I don't think there's a good restaurant, but it doesn't have a lot of items to shop for, so I think it's a good place to rest and look around. It's good for hot, cold, snow, rain. Haha"
"패션 몰입니다. 건대에서 성수 방향으로 가다 보면 있는 컨테이너 형 패션몰입니다. 최근 여러군데 분점이 생기고 있으며,한군데에서 여러 브랜드를 만날 수 있는 장점이 있습니다.",Kang S,4,1367,"It's a fashion mall. If you go from Konkuk University to Seongsu, it is a container-type fashion mall. There are several branches recently, and you can meet many brands in one place."
외관이 특이한 쇼핑몰 외관과 구조가 독특해서 구경하고 사진찍기에 좋은 쇼핑몰. 가끔 여러 이벤트가 있는듯. 주차장도 있고 건대입구역에서 가까워서 접근성은 좋음. 쇼핑몰 내 상점이나 음식점이 특별하진 않음.,Beeeee,3,1367,"The shopping mall has a unique exterior and structure, so it's a good shopping mall to look around and take pictures. Sometimes there seem to be many events. There's a parking lot and it's close to Konkuk University Station, so it's accessible. The shops and restaurants in the shopping mall are not special."
"sns 업로드용 사진 찍기에 좋은 곳 쇼핑을 하자니 입전된 매장들이 별로이며, 식사를 하기에도 별로입니다. 오로지 sns에 업로드를 위한 사진을 찍기 위한 장소로 적합한 곳입니다.",winnie_,1,1367,"It's a good place to take pictures of SNS. Shopping is not good for entry stores, and it's not good for eating. It's a perfect place to take pictures for uploading on SNS."
"밤에 더 예쁜곳 바로 옆에 주차장이 있긴한데 유료이다. 잘 찾아보면 이것저것 쇼핑할만한게 있긴하다. 쇼핑의 다양성을 원한다면 여기보단 고터, 센트럴, 코엑스가 낫지않을까. 어쨌든 컨테이너박스로 쇼핑타운?을 만든점은 특색있다. 개인적으로 낮보단 밤이 더 보기 좋은곳인듯. 밤엔 가볍게 맥주마실수있는 곳도 있고 나름 루프탑아닌 루프탑 펍같은 곳도 있어서 커플이나 친구끼리 분위기 전환하기도 나쁘지않은듯하다. 바로옆에 놀거리 및 식당이 지천에 깔려있기때문에 굳이 쇼핑이 아니더라도 놀거리, 먹거리의 폭도 넓다",YUN0987,3,1367,"There's a parking lot right next to a prettier place at night, but it's charged. If you look carefully, there are some things you can shop for. If you want diversity in shopping, wouldn't Gutter, Central, and COEX be better than here? Anyway, the store that made shopping town with container box is unique. Personally, it seems like night is a better place to see than the day. There are places where you can drink beer lightly at night and places like rooftop pubs that are not rooftop, so it is not bad for couples or friends to change the mood. Because there are many things to play and restaurants right next to it, there is a wide range of things to play and eat, even if it is not shopping."
외국인도 많던데 오붓하게 데이트하기 좋아보이던데요 맛있는 곳도 많아서 둘이 구경만 하기에도 부족한 시간 ㅎㅎㅎ 평일보단 주말이 사람도 많고 더 재밌을거 같은 느낌,sweetchocho,5,1367,"There were a lot of foreigners, but it looked nice to go out on a cozy date. There were many delicious places, so it was not enough time for two to just look around. Haha. I think the weekend of Pyeongbo will be more fun because there be more fun."
화양동 핫플 코오롱에서 운영하는 커먼그라운드 평일에가면진짜한가함 식당도 딱있을만한것만 있고 푸드트럭도느낌있고 사진도찍기좋다,Dongoh s,5,1367,"If you go to the Common Ground, which is run by Hwayang-dong Hotple Kolon, there are only good restaurants, food trucks, and good photos."
컨테이너 쇼핑몰 복합 쇼핑몰인 이곳은 큰 컨테이너로 만들어져서 유명합니다.푸드드럭도 있고 레스토랑등 복합으로 돼 있으며 사진찍기도 괜찮은곳입니다.,polonara80,5,1367,"This is a container shopping mall complex and famous because it is made of a big container shopping mall is famous.There is a food truck, a restaurant, etc. It is a good place to take pictures."
독특한 쇼핑몰입니다. 얼마전에 건대에 생긴 새로운 쇼핑건물이네요. 솔직히 건물이 특이한걸 제외하고는 여느 쇼핑몰과 다른점을 느낄 수 없지만 컨테이너로 된 건축물을 보는 것만으로 재미가 있습니다. 파란색 건물을 배경으로 사진을 찍으면 사진이 아주 잘 나오고 괜찮습니다.,시리우드,4,1367,"It's a unique shopping mall. It's a new shopping building that just opened in Konkuk University. Honestly, I can't feel anything different from other shopping malls except for the unique buildings, but it's fun just to look at the container buildings. If you take a picture with the blue building in the background, the picture comes out very well and it's okay."
"도심안에서 세련되고 유니크한 공간 도심안에서 세련되고 유니크한 공간을 찾으신다면 방문하시길. 건대주변 복잡함을 벗어난 느낌. 커먼그라운드 가운데 빈운동장 같은 공간에 풀밭 만들었으면 좋겠어요. 풀밭위에 돗자리 깔고 맥주도 마시고 , 커먼그라운드에서 판매하는 핑거푸드나 음식들 가져나와서 먹고 하면 재밌을 것 같네요. 갤러리 공간도 있고, 다목적 복합문화 공간으로 잘 계획한것 같습니다. 요기 안에 알레그리 카페 추천합니다. 라떼 엄지척~ 원두 엄지척~",AHN按 A,5,1367,"A sophisticated and unique space in the city center If you are looking for a sophisticated and unique space in the city center, please visit. a feeling beyond the complexities of the modern world I'd like to make a grass field in the middle of the Common Ground, like an empty playground. It would be fun to put a mat on the grass, drink beer, and bring finger food or food from Common Ground. There is a gallery space, and I think it is well planned as a multi-purpose cultural space. I recommend an Allegri cafe in here. Thumbs up latte. Thumbs up, beans."
