u_id,review,u_rate,p_id,review_en
ahirity,"이곳에 올라오는 뮤지컬들은 믿고 봐도 될 만큼 라인업과 작품성이 좋습니다. 교통적인 부분에서도 편리하며 주변에 백화점과 쇼핑몰, 아이스링크, 수영장, 놀이동산, 아쿠아리움, 서울타워 등의 시설이 있습니다.",4,994,"The musicals that come up here have a great lineup and quality of work that you can trust and watch them. It is also convenient for transportation, and there are facilities such as department stores, shopping malls, ice links, swimming pools, amusement parks, aquariums, and Seoul Tower."
auvers1516,"조금은 오래된 흔적이 보이고, 에스컬레이터 및 계단에서 혼잡이 느껴지기도 하지만 극장내 좌석 앞뒤 간격은 괜찮은거 같아요. 아쉬운 점이 있다면 편의시설이 조금 부족하네요.",4,994,"I can see some old signs, and I can feel congestion on escalators and stairs, but I think the space between the front and back of the seats in the theater is okay? What's unfortunate is that there is a little lack of amenities."
Jieun L,한국에서젤오래된뮤지컬극장이긴하지만많이낡은느낌은아니예요 좌석은좀불편하지만앞뒤배치는괜찮은것같아요,4,994,"Although it is an old musical theater in Korea, it does not feel very old. The seats are a little uncomfortable, but the front and rear arrangements seem fine."
김주해,잠실역 바로 근처에 있어서 좋네요 다만 처음 찾아가시면 조금 헤매실 수 있어요 넓긴 하지만 10열 이내로 보시면 시야가 아주 좋아요,4,994,"It's nice to be right near Jamsil Station. But if you visit for the first time, you might get lost. It's wide, but if you look inside the 10th row, you'll see very well"
현일 김,몇년전 방문했을 때도 주차로 고생하였는데 역시 잠실은 주차가 힘드네요. 하짐만 샤롯데시어터 시설자체로는 타 뮤지컬극장에 비해 훌륭하며 직원들의 서비스도 좋았습니다.,4,994,"I had a hard time parking when I visited a few years ago, but parking in Jamsil is hard. The facilities of Hajimman Charlotte Theater itself were better than other musical theaters, and the staff's service was good."
강한여자,샤롯데시어터는 서울에서 가장 복잡한 도심인 잠실쪽에 있어서 조금 진입하기 어려운 편입니다.그러나 극장의 최고 장점이 될 수 있는 극장음향시설도 괜찮고 좌석도 무대랑 가까워서 극에 몰입하기 수월합니다.공연장내 디저트나 가벼운 다과를 즐길 수 있는 편의시설도 있어 좋아요,4,994,"Charlotte Theater is located near Jamsil, the most complex city center in Seoul, so it is a little difficult to enter.However, theater sound facilities, which can be the best advantage of the theater, are fine and seats are close to the stage, making it easy to immerse yourself in the play.There are also amenities for dessert and light refreshments in the concert hall."
혜란 윤,2017년 2월 뮤지컬 아이다를 보기위해 샤롯데 시어터를 방문했습니다. 2층 중간정도의 좌석이라 뷰가 안좋을까봐 걱정했지만 예상 외로 시야가 훌륭했습니다. 다른 뮤지컬극장들과 달리 어느 좌석이든 시야와 소리가 괜찮은 것같네요~ 뮤지컬보실때 좋은 극장입니다!,5,994,"In February 2017, I visited the Charlotte Theater to watch the musical Ida. I was worried that the view would be bad because the seats were in the middle of the second floor, but the view was unexpectedly good. Unlike other musical theaters, any seat has a good view and sound. It's a good theater to watch musicals!"
Lm0net,"뮤지컬 전용 극장으로 뮤지컬을 관람하기에 적합한 공연장입니다. 2층 1열 중앙에서 '아이다'를 관람했었는데, 맨 앞자리라서 공간도 충분했고 무대를 전체적으로 볼 수 있어서 만족스러웠어요.",5,994,"It's a theater dedicated to musicals, and it's a perfect theater for watching musicals. I watched ""Ida"" in the center of the first row on the second floor, and it was enough space because it was the front seat and I was satisfied to see the whole stage."
시리우드,"위키드나 드림걸즈를 보러 들렸던 공연장입니다. 사람들의 평가가 호의적이지 않아 걱정을 많이 했는데 생각보다 괜찮았던 공연장입니다. 다만, 공연장의 분위기가 조금 조잡한 느낌이 들어 고급스러운 점은 부족하다 생각했습니다.",3,994,"This is the concert hall where I visited to watch Wicked or Dream Girls. I was worried that people's evaluations were not favorable, but it was a better concert hall than I thought. However, the atmosphere of the concert hall was a bit crude, so I thought it was not enough to be luxurious."
June K,샤롯데시어터에서 스위니토드를 봤어요. 음향도 괜찮고 좌석도 무대랑 가깝고 편안하고 단차도 좋았습니다. 극장 내에서 커피나 아이스크림도 먹을 수 있어요. 객석 1층에 엔제리너스도 있구요. 한국에서 좋은 극장 top3 안에는 들지 않을까 싶어요!,5,994,"I saw Swinitode at Charlotte Theater. The sound was good, the seats were close to the stage, comfortable, and the short distance was good. You can also eat coffee or ice cream in the theater. There's Angel-in-us on the first floor. I think it will be one of the top 3 theaters in Korea!"
nayepp,지난달 맘마미아보러 처음 가봤는데 괜찮았어요....공연장 시설도 쾌적하고 무대와의 거리도 딱 알맞았어요,4,994,I went to Mamma Mia for the first time last month and it was fine....The venue was pleasant and the distance from the stage was just right.
