u_id,review,u_rate,p_id,review_en
호밀빵,안쪽에 있어서 찾아가기 아주 쉽지는 않았다. 위안부 할머니들의 삶을 전시하고 있음. 티켓 가격 3천원. 위안부 여성의 주제가 메인이며 우리로부터 피해를 입은 국가의 여성들을 비롯해 전세계의 고통받는 여성들의 인권에 대해 다루고 있음. 아주 심도깊은 것은 아니지만 여성 인권에 대해 생각해볼 만한 기회가 될 수 있음. 상품을 사거나 추모용 꽃을 위한 모금함에 기부하는 등 부담없이 도움을 줄 수 있는 기회도 가질 수 있다.,4,603,"It was not very easy to find because it was inside. That displaying a life of the old Japanese military sexual slavery. Ticket price is 3,000 won. Japanese military sexual slavery of women in main subject matter and our nation out of harm's way of women as well as about human rights of women suffering from all over the world destinations. It's not very deep, but it can be an opportunity to think about women's rights. You can also have a chance to help without any burden, such as buying goods or donating them to a fundraiser for memorial flowers."
vlogg,"인권이란 무엇인가 , 특히 전쟁시에는 최약자가 될수 밖에 없는 여성들의 이야기를 들을수 있습니다. 다양한 전시와 그들의 이야기나 녹아있는 작품들이 있어요. 많은것들을 깨달을수 있었던 계기가 된 박물관!",5,603,"You can hear what human rights are, especially in times of war, women who have no choice but to be the weakest. There are various exhibitions, their stories, and their melted works. Museum that gave me the opportunity to realize many things!"
Jodie Warren,"이 박물관은 2 차 세계 대전 당시 일본 군인들을위한 위안부들의 삶을 전시합니다. 직원들은 친절하게 우리에게 다가 가서 영어로 오디오 가이드를 제공하고 사용법을 자세하게 설명했습니다. 박물관의 첫 번째 부분은 몰입 적이었고 여성들이 여행해야하는 길의 작은 복제본을 통해 당신을 안내했습니다. 이 가이드는 매주 다른 위안부 여성을 표시하는 지하실로 안내합니다. 박물관의 두 번째 부분은 전쟁의 역사와 한국, 중국 및 아시아 각국의 위안부 여성을 설명합니다. 이번 전시회는 한국 정부가 범죄를",5,603,"The museum is displaying life of the Japanese military sexual slavery for Japanese soldiers during World War II. The staff kindly approached us and provided us with an audio guide in English and explained in detail how to use it. The first part of the museum was immersive and guided you through a small replica of the road that women should travel. This guide is a different Japanese military sexual slavery every week to mark the women will transport you to the basement. The second part of the museum describes the history of the war and women from Korea, China, and Asia. This exhibition shows the Korean government's crimes"
Becca and Emily,나는 여자 친구와 함께 여기에 왔고 우리는이 박물관에 기절했습니다. 그것은 과거뿐만 아니라 오늘날에도 여전히 일어나고있는 진정한 눈을 여는 경험입니다. 오디오 안내선을 제공하며 대부분의 디스플레이가 한국어로되어 있으므로 매우 유용합니다. 매우 교육적이고 유익한 정보를 제공하는 박물관은 성 노예제도 종식과 영향을받은 여성들의 자유를 위해 싸울 수 있도록 기부 할 기회를 제공합니다. 누구나 박물관에 가서 이야기를 나누고 나선 여성들의 용기에 감사해야합니다.,5,603,I came here with my girlfriend and we passed out at this museum. It's a true eye-opening experience that's still happening today as well as in the past. This is very useful because it provides an audio guide and most displays are in Korean. Very educational and beneficial information end slavery and sex museum has affected so that you can fight for freedom of women the opportunity to chip. Everyone should thank the women for their courage after going to the museum and talking.
J9Koffel,"작은 동네에 자리 잡은이 박물관은 제 2 차 세계 대전의 역사에서 끔찍한 장의 작은 친밀한 경험입니다. 영어 오디오 가이드는 방문객들을 작은 건물로 안내합니다. 미술품, 개인 이야기 및 유물은 유괴 된 후 강제 송환 된 제국군에게 봉사 한 섹스 노예 인 ""위안부""에 대한 고통스러운 이야기를 전달합니다. 여성에 대한 광범위한 폭력이 아직 끝나지 않은 역사적인 현실 이었음을 이해하기 위해서는 '볼 곳'이 있어야합니다. 오늘날 세계의 다른 지역에서도 계속되고있는 성폭력 이야기가 전시물에 반영됩니다.",4,603,0
CanisHan,"CC (19.02.16) 저와 제 아들은이 박물관을 방문하여 일본에 의해 강제 된 성 노예에 대해 더 많이 알았습니다. 사진이 없습니다. WW II에서 성 노예를 강요 한 사례가 많이있었습니다. 전시는 내가 생각하는 것보다 더 끔찍했다. 그리고 나는이 시간에 여성들을 유감스럽게 생각했다. 내부는 조금 작았지만 잘 관리되었습니다. 베트남 전쟁에서 베트남 병사에 의해 피해를 입은 베트남 여성 희생자에 대한 특별전이 개최되었다. 나는 미안하다고 느꼈다. 국익과 국적을 고려하지 않고, 우리는 잊지 않고",5,603,"Cc (19.02.16) My son is to visit this museum and I knew more about Japan by a sex slave. There are no pictures. Ww ii a forced sexual slavery in the cases there are many. The exhibition was more terrible than I thought. And I felt sorry for the women at this time. The inside was a little small, but it was well managed. A special exhibition was held for Vietnamese female victims damaged by Vietnamese soldiers in the Vietnam War. I felt sorry. Without regard to national interests and nationality, we will not forget."
Bob W,짧은 방문의 가치가 있습니다. 소개 필름과 전시는 흥미 있었다. 직원들은 친절하고 유익했습니다. 재미있는 메인 스트리트가있는 작지만 별 나지 않은 마을에 위치하고 있습니다.,4,603,It's worth a short visit. Introduction film and exhibition were interesting. The employees were kind and informative. It is located in a small but small town with an interesting main street.
Chris F,"박물관은 전쟁의 악의 중요한 목적과 사전 이야기를 가지고 있습니다. 호텔의 택시 기사 나 컨시어지는이 박물관에 대해 들어 본 적이 없었으며 그 위치는 다른 어느 곳에서나 한국에 머물러있는 것처럼 보였습니다. 그러나 방문은 당사자의 한 사람에게 중요했으며, 모두가 갔다. 모두의 차가 아닙니다. 그러나 차가 있다는 것을 알기 위해 차를 마실 필요가 없다고 생각합니다. 이 박물관은 일본 정부가 공식적으로 인정하지 않은 전쟁의 끔찍한면을 조명합니다. 희생자를 위해 기금이 조성되었지만 희생자가",3,603,"The museum has an important purpose of war evil and a dictionary story. I've never heard of the hotel's taxi driver or concierge's museum, and its location seemed to stay in Korea anywhere else. But the visit was important to one of the parties, and everyone went. It's not everyone's car. But I don't think I need to drink tea to know that there is tea. The museum sheds light on the horrible side of the war that the Japanese government has not officially recognized. A fund was raised for the victim, but the victim"
TJRTravel,"대략 200,000 명에 달하는 ""위안부""또는 제 2 차 세계 대전 당시 일본 정부에 의해 체계적으로 가해진 성적인 노예의 희생자에 대해 교육하기위한 목적으로 잘 된 박물관. 역사를 반복하지 않고 여성이 강간과 폭력의 희생자가되는 세계의 다른 지역에 대한 인식을 제고하기 위해이 역사를 아는 것이 중요합니다. 쉽게 찾을 수는 없지만 계획을 세우면 노란색 버터 플라이를 따라갈 수 있습니다. 3, 000 입학. 욕실과 다과가 있습니다. 좋아, 솔로로 가면 훌륭한 오디오 가이드가 있습니다. 수요일에",5,603,"0About 200,000 people of Japanese military sexual slavery or applied systematically by the Second World War II Japanese government for education about the victim of sexual slavery purposes.A good museum.It is important to know this history to raise awareness of other parts of the world where women are victims of rape and violence without repeating history.It's not easy to find, but if you plan, you can follow the yellow butter fly.3 000 admission.There is a bathroom and refreshments.All right. If you go solo, there's a great audio guide.on Wednesday"
Ana R,이 박물관은 여성의 폭력에 대한 인식을 제고하고 특히 일본의 점령 기간 동안 한국의 위안부 여성에 대한 인식 제고를 목표로합니다.,5,603,The museum has a female Korean Japanese military sexual slavery during the occupation of Japan and raise the awareness of violence aims to raise awareness of women.
