u_id,review,u_rate,p_id,review_en
즐거운여행길,공간도 넓고 산책하기 좋은 곳인데 자차로 이동하지 않고 대중교통으로 이용하기는 매우 불편합니다. 한여름에는 좀 별로고 봄이나 가을에 방문하기 좋습니다.,4,64,"It's a place with a large space and a good place to take a walk, but it's very inconvenient to use it by public transportation without moving by car. It's not good in the middle of summer, and it's good to visit in spring or fall."
kennykimking,"넓은 부지 보유하고 많은 나무들이 있어서 사진찍고 휴식하기에 좋음, 아이들이 마음껏 뛰어놀수 있어서 좋음, 역사적인 명사들의 묘지를 보고 배울수있음, 부지내에 절이 있어서 한가롭게 구경할수도 있음",3,64,"It is good for taking pictures and resting with lots of trees, for children to run around freely, for learning from the graves of historic figures, for example, there is a temple on the site, so you can take a leisurely look around."
Andrew_Snail,날씨가 매우 좋았다. 잔디밭을 잘 관리해놓아 잔디에서 아이들이 뛰어놀기 좋은 곳으로 보였다. 또 시설들이 쓰레기나 더러운 인상을 전혀 주지 않고 관리가 잘 되어 있었다.,5,64,"The weather was very nice. The lawn was well kept and looked like a good place for children to run on it. In addition, the facilities were well managed without giving any trash or dirty impression."
J2da,주말이라 사람이 많았고 주차도 무료다. 벚꽃과 목련 개나리가 아름답게 피어있다. 매우넓어서 한적하니 좋았다.,5,64,There were a lot of people because it was weekend and parking is free. Cherry blossoms and magnolia forsythia are in beautiful bloom. It was so wide that it was quiet and good.
하영 이,이곳 정말 잘해놨어요! 산책하기도 좋고 무엇보다 갔다오시면 뭉클함과 나라에 희생된 분들께 묵념하는것이 얼마나 뜻깊은것인지.. 서울 한 가운데 이렇게 좋은곳이 있다니 너무 멋져요,5,64,"This place is really nice! It's nice to take a walk, and most of all, when you come back, it's touching and how meaningful it is to pay silent tribute to the victims of the country. It's so nice to have such a nice place in the middle of Seoul."
lkimsoyeonl,사시사철 수목이 아름다운 곳이에요 아이에게 우리의 아픈 역사에 대해 알려주고 나라를 위해 희생하신 분들 생각하며 경건한 마음도 갖게하고 집에서 가까운 곳이라 가끔 산책을 가요,5,64,"It's a beautiful place where we go for a walk every four seasons, to teach our children about our painful history, to think of the people who sacrificed for our country, to feel reverent, and to be close to home."
apeach11,"가족과 친구등과 바람쐬고 산책하면서 꽃과 나무, 연못, 조그만한 개울을 보기에 좋은 숨은 명소입니다. 가끔 김밥등을 싸와서 바람쐬고 경치구경하고 갑니다",4,64,"It is a hidden attraction where you can see flowers, trees, ponds, and small streams while enjoying the breeze with your family and friends. Sometimes I bring kimbap and enjoy the scenery."
현우 김,"동작구 현충원은 단순히 잘 갖춰진 국립묘지일 뿐만 아니라 가족들이 주말에 산책하기 좋게 나무, 연못 등이 있다. 봄에는 벚꽃도 많이 펴서 보기 좋지만 사람들이 매우 많아 이 시기를 피해 가는 것이 좋다. 개인적으로는 가을에 가는 것을 좋아함",4,64,"Dongjak-gu Memorial Park is not only a well-equipped national cemetery, but also has trees and ponds for families to take a walk on weekends. It is good to see cherry blossoms in spring, but it is good to avoid this period because there are so many people. I personally like to go in the fall."
dobraya,호국영령들께서 잠들어계신 곳이라 가면 숙연해 집니다. 벚꽃필 때 방문하면 아름답습니다. 능수벚나무가 많아요,4,64,"It's a place where the spirits of the patriots are asleep, so they become solemn. It's beautiful to visit when cherry blossoms bloom. There's a lot of cherry trees."
yangcho0311,꽃놀이하러 벚꽃구경하러 사람들이 많이 찾는 곳 하지만 이곳의 본연의 의미를 아는 것이 중요할 것 같다. 서울 사는 분들이라면 가보세요,5,64,"Many people visit this place to enjoy cherry blossoms, but it will be important to know the meaning of this place. If you live in Seoul, go."
사자비,엄청 넓은 공원부지에 순국열사 민주투사 등을 모신곳. 모시지 말아야 할 일부 사람들도 있는것이 함정이지만 언젠가 이장시켜주리라 믿는다. 대중교통으로도 이용하기 나쁘지 않지만 차가 있으면 더 편하긴 함.,4,64,"A huge park site with patriotic martyrs for the country and democratic fighters. It is a trap that some people should not be served, but I believe it will someday be relocated. It's not bad to use public transportation, but it's more convenient if you have a car."
올리브521,"숙연한 장소에도 봄은 왔다. 봄꽃이 만발해 설레는 장소이기도 했다 무료주차에 개나리,만첩홍매화,벚꽃,수양벚꽃, 목련등...넓은 잔디밭에도 새싹은 올라오고 있었다.",5,64,"Even in solemn places spring came. It was also a place where spring flowers were in full bloom. For free parking, there are forsythia, bayonets, cherry blossoms, aquaculture cherry blossoms, magnolia etc...Even on the wide lawn sprouts were rising."
soobok,"이 곳은 현충시설로써 6.25등 각종 전쟁 참전 또는 전직 대통령들의 묘소가 있는 곳입니다. 지하철 4,9호선 동작역에 위치에서 찾기에는 편리합니다.",4,64,This is a memorial facility where the graves of former presidents or war veterans such as 6.25 are located. It is convenient to find at Dongjak Station on subway lines 4 and 9.
Hyang00,외국 친구를 데려갈만한 곳은 아니다. 놀러갈만한 장소도 아니고. 숙연해지는 곳이다. 교통은 9호선이 있어 편한 편.,2,64,It is not a place to take a foreign friend. It's not a good place to go. It's a place to be solemn. The traffic is comfortable because there is Line 9.
떼류니,"생각치 못하게 조성이 잘 되어 있어서 놀라웠던 곳. 이 곳에 안치된 유가족들 외에는 많이들 방문하지 않는 곳이지만, 한가로이 공원을 산책하는 목적으로 와도 좋다.",4,64,"a wonderfully well-made place Many people do not visit this place except for the bereaved families, but you can come here for a walk in the park."
whiskers16,"서울 지하철 4호선 동작역에서 접근할수 있습니다. 국가유공자를 한곳에 모셔두는곳이기도 하고, 대통령의 묘소도 있습니다. 생각보다 규모가 크기때문에 다 둘러보는데는 시간이 걸립니다.",4,64,"You can access Seoul Subway Line 4 from Dongjak Station. It's a place where people of national merit are kept in one place, and there's also a graveyard for the president. It takes time to look around because it's bigger than I thought."
cute1122,지하철 4호선 동작역에서 많이 걸어가야 합니다. 전쟁중 돌아가신 분과 국가유공자분들이 모셔져 있는 곳입니다. 6월 호국의 달에 한번 가보는것도 좋을것 같습니다.,4,64,You have to walk a lot from Dongjak Station on Subway Line 4. This is where the people who died during the war and the men of national merit are enshrined. I think it would be good to visit there in June.
lkimsoyeonl,"봄에는 예쁜 꽃들이 여름엔 푸르름 가을엔 단풍 겨울엔 눈 , 사계절이 아름다운 곳이네요 순국선열과 호국영령들 그리고 역대대통령들 묘지가 있어 숙연한 곳이며 최적의 힐링 장소로 추천합니다",5,64,"In spring, pretty flowers are green in summer, maple in fall, snow in winter, and four seasons are beautiful. The graves of patriotic martyrs, patriots, and presidents of the past are solemn and recommended as the best place to heal."
weekinhaiti,한국 국립묘지는 말 그대로 한국 근현대사에서 정치적인 인물들을 보여주는 곳입니다. 전직 대통령들과 장관들의 묘지 구역은 가볼 만합니다. 지하철역에서도 멀지 않고 사실상 무척 평화롭고 고요해요. 관리가 잘 돼 있고 입장도 무료입니다. 실내에 있는 한국전쟁박물관에는 전사한 용병들의 이름도 적혀있어요.,5,64,"The Korean National Cemetery literally shows political figures in modern and contemporary Korean history. The cemetery area for former presidents and ministers is worth visiting. It's not far from the subway station, and it's actually very peaceful and quiet. It's well managed and admission is free. The Korean War Museum inside also contains the names of the fallen mercenaries."
goethelyc,"아시아 문화에 의하면 돌아가신 분들의 안식처를 결정하는 것이 후손들의 번영과 행복과 성공에 중요합니다. 한국의 국가적 정신에 대해 감을 익히고 과거와 현재를 알고 ""풍수""이론을 직접 이해하고 싶은 분들이면 서울 국립묘지는 한번 와볼 만합니다. 여긴 한강 남쪽에 있어 언덕과 관악산자락에 둘러싸여 있습니다. ""풍수""에 따르면 흐르는 물은 부의 흐름을 상징하고 산은 필요할 때 의지할 수 있는 자연적, 정신적 그리고 인간적 지지를 상징한다고 합니다. 한국 전직 대통령 중의 3분이 여기 모셔져 있고요,",4,64,"0According to Asian culture, determining the resting place of the deceased is important to the prosperity, happiness, and success of future generations.If you want to learn about the national spirit of Korea, know the past and the present, and understand the theory of feng shui, you can visit the National Cemetery in Seoul.This place is south of the Han River, surrounded by hills and the foot of Gwanaksan Mountain.According to Feng Shui, the flowing water symbolizes the flow of wealth and the mountains symbolize the natural, spiritual and human support that can be relied on when needed.Three of the former presidents of Korea are here."
Seoulmate-2,특히 봄에 산책 오기 좋을 것 같아요. 아름다운 꽃들이 있는 조용한 곳입니다. 전직 대통령들과 많은 전사의 묘지를 볼 수 있습니다.,4,64,0I think it's especially good to come for a walk in spring.It is a quiet place with beautiful flowers.You can see the graves of former presidents and many warriors.
Rmack R,그것은 실제로 묘지이지만 병에 대한 엄청난 양의 존경을 보여주기 위해 잘 이루어졌습니다. 아름다운 가을 나무와 매우 차분하고 편안한 분위기. 나는 방문하고 존경하는 것이 좋습니다.,5,64,"It's actually a cemetery, but it's done well to show a huge amount of respect for the disease. Beautiful autumn trees and a very calm and comfortable atmosphere. I like to visit and respect."
Kat,"나는 토요일에 방문했고, 얼마나 아름답고, 고요하고, 깨끗하게 깨끗한 것이 묘지인지 행복하게 놀랐습니다. 대칭으로 배열 된 무덤은 잘 보관되어 있습니다. 나는 그것이 꽃을 볼 대중적인 장소다고 알았던 것에 따라 묘지에서 꽃을 보러 갔다. 피는 나무 속의 공동 묘지는 특히 아름답게 보였다. 나는 여가 산책을 즐겼고 아마도 가을에 다시 이곳으로 올 것이다.",5,64,"I visited on Saturday, and I was happy to see how beautiful, quiet, clean, and clean it was. The symmetrical tombs are well kept. I went to see flowers in the cemetery, according to what I knew was a popular place to see flowers. The cemeteries in the bleeding trees looked particularly beautiful. I enjoyed leisure walks and will probably come back here in the fall."
