review,u_id,u_rate,p_id,review_en
"교통좋고 시설좋고 박람회, 컨벤션 등을 비롯해서 스타필드몰, 호텔 백화점까지 모든 상업시설이 총망라된 코엑스입니다. 교통도 최고의 수준이에요.",czdy,4,929,"It is COEX, which has good transportation, good facilities, exhibitions, conventions, Starfield Mall, hotel department stores, and everything. Traffic is at its best."
무역센터 코리아 빌드 건축 박람회가 열려서 다녀왔다 주차할곳이 만차여서 밖에 주차하다가 주차 딱지를 끊었다. 박람회는 항상 사람이 많듯이ㅡ오늘도 건축 관련자 일반인도 사람이 많았다 . 건축에 들어가는 전반적인 시공과 관련된 업체를 보는 자리였다.사전등록으로 무료로 관람 했다,Yooni,3,929,"I went to the Korea Build Building Fair in the Trade Center. The parking lot was full, so I parked outside and got a parking ticket. As there are always many people in the fair-there are many people in the general public who are involved in architecture today. It was a place to see businesses related to the overall construction of the building.I watched it for free as a pre-registration."
"코엑스 센터 에서 2월 28일~3월 3일까지 개최된 한국 수중 스포츠 박람회 매년 2월 말에 코엑스 에서 한국 수중 스포츠 엑스포 쇼가 개최 된답니다. padi, ssi, sdi, naui 같은 교육 단체 들 부터 Scubapro, mares 같은 스쿠버 장비 업체들, 외국 관광청 홍보 부스들괴 여행사 전시 부스 등 다양한 전시 가 열린답니다. 그외 한국 레저 산업전도 이 기간에 개최되고 전시 되어요.",JAEHHYUK,5,929,"The Korea Underwater Sports Expo, which was held from February 28 to March 3 at the COEX Center, is held at COEX every year in late February. Various exhibitions will be held, ranging from educational organizations such as Padi, Ssi, Sdi, and Naui to scuba equipment companies such as Scuba, Mares, and foreign tourism agencies' promotional booths and travel agencies' exhibition booths. In addition, the Korea Leisure Industry Exhibition will be held and exhibited during this period."
"없는게없다 삼성역~봉은사역까지 이어진 무역센터이자 한국에서 엄청난 규모의 복합쇼핑센터. 그래서 보통 코엑스 한번 갈 때마다 8천보는 걷는 것같다. 연중 각종 박람회, 공연, 전시를 개최하며 대중교통으로 찾아가기 편리하다. 그러나 자가용으로 주말에 간다면 꽤 혈압이 오를수도. 유명 박람회등의 시즌, 폭염 등과 겹쳐지면 만차가 되는 경우도 있고, 주차장 들어가는데 한참걸린다. 내부에 오락실, 마블샵, 영화관, 수족관 등이 있고 주변에 호텔, 현대 백화점 등도 있어 내국인 외국인 모두 하루날잡고 가기",YUN0987,5,929,"There is nothing missing. It is a trade center that runs from Samsung Station to Bongeunsa Station and a shopping complex in Korea. So I usually walk 8,000 steps whenever I go to COEX. It holds various fairs, performances, and exhibitions throughout the year and is convenient to visit by public transportation. But if you drive over the weekend, your blood pressure can go up quite a bit. In some cases, it takes a long time to get into a parking lot when it overlaps with seasons such as famous fairs and heat waves. There are an arcade, a Marvel shop, a movie theater, an aquarium, and other hotels and Hyundai department stores in the vicinity, so all Koreans and foreigners go there every day."
"복합쇼핑몰 영화관, 음식점, 도서관까지 없는게 없다. 실내에 모두 있어 날씨 궂은날 가면 좋은 곳이다.",J J,4,929,"There is nothing without a movie theater, restaurant, and library in the shopping complex shopping malls. It's a good place to go on a bad day because everyone is indoors."
코엑스 센터 컨벤션센터로 많은 행사들이나 공연이 이루어 지는 곳입니다. 규모도 어마어마하고 삼성역 봉은사역에서 바로 이어져있어서 찾기는 쉬워요~ 박람회때문에 참석했었는데 규모가 어마어마 했습니다.,duck3222,4,929,"COEX Center Convention Center is a place where many events and performances are held. The scale is huge and it is connected directly from Bongeunsa Station, Samseong Station, so it is easy to find. I was there for the fair, and it was huge."
정말 좋아졌어요. 지하철역에서 연결되어있어서 정말 좋아요. 요즘엔 여기에 도서관도 진짜 멋지게 생겨가지고 진짜 갈만하더라구요. 그리고 입구쯤에는 스타벅스도 있고 맥도날드도 있고 먹거리들이 풍부합니다. 여기 진짜 좋음.,bl10021,5,929,"It's gotten really good. It's really nice to be connected to the subway station. These days, the library looks so nice. It's really worth going to. By the entrance, there is Starbucks, McDonald's, and there are plenty of food. It's really nice here."
푸드페스티벌과 맥주축제 Eat the seoul 삼성역6번 출구 앞 맥주축제와 C홀 쪽 푸드페스티벌 다녀왔어요.잇 더 서울 행사라 여러 많은 음식을 맛 볼 수 있었습니다.맥주 축제도 같이 하니 좋네요.,polonara80,5,929,"I went to the food festival and the beer festival, At the Seoul Samsung Station Exit 6, and the food festival near Hall C.Because it was an event in Seoul, I could taste many foods.It's nice to have a beer festival together."
"복합공간 대중교통이 좋지만 반대로 자가로 이용하기엔 살인적인 주차비가 부담스럽다. 코엑스 초창기에 비하면 리모델링 이후 더 안좋아졌다. 현대백화점과 영화말고는 사실상 자주 가지 않는곳. 다만 여름 겨울에 더위, 추위를 피하면서 데이트하기에는 여전히 좋은곳",사자비,4,929,"Multi-space public transportation is good, but on the contrary, murderous parking costs are burdensome to use at one's own expense. Compared to the early days of COEX, it has been worse since remodeling. Except for Hyundai Department Store and movies, I don't really go there often. But it's still a good place to go on a date in summer and winter, avoiding the heat and cold."
각종 전시회관람 서울에서 열리는 각종 전시회가 열리는 곳. 꼭 전시회 관람이 아니더라도 코엑스몰에는 각종 먹거리와 즐길거리가 많습니다. 우리는 국제도서전 보러 오후늦게 가게되어서 몰 구경은 못했어요. 현대식 건물과 쇼핑을 원하신다면 고고!,chunglang,4,929,"Various exhibitions are held in Seoul. Even if you don't go to the exhibition, COEX Mall has a lot of things to eat and enjoy. We couldn't go to the mall because we were going to the international book fair late in the afternoon. If you want modern buildings and shopping, go!"
"코엑스 방문 추천 2000년 5월 3일 서울 강남구 삼성동 무역센터 지하에 들어선 코엑스몰은 남쪽으로 지하철 2호선 삼성역에서 북쪽 봉은사 길까지 연면적 36,000여 평에 이르는 생활문화 공간",psalmist,5,929,"Recommended Visit to COEX The COEX Mall, which was built in the basement of the Trade Center in Samseong-dong, Gangnam-gu, Seoul on May 3, 2000, is a 36,000-pyeong living and cultural space from Samseong Station on Subway Line 2 to Bongeunsa-gil on the north."
"쇼핑과 문화활동을 한번에 다양한 박람회나 공연도 자주 열리고 쇼핑센터도 같이 있어서, 한 번 방문하면 쇼핑뿐 아니라 문화생활까지 한번에 해결가능함. 단점은 의외로 동선이 불편해서 좀 오래 걸어야 한다는 점",PINKSHOW01,4,929,"Shopping and cultural activities are held frequently at once, and shopping centers are also held together, so you can solve not only shopping but also cultural life at once. The downside is that you have to walk a little longer because the traffic is unexpectedly inconvenient."
무역센터 무역센터 안에 모든것이 다 구비되어 있어 매우 편함. 일단 대만 친구가 여행와서 데리고 갔는데 무척이나 좋아라하던 기억이. 일때문에 거기 위치한 커피숍에 미팅하러도 많이 들리구 사람들과 약속으로도 많이 방문 하는 곳임,yukib973,5,929,"It's very convenient because everything is in the Trade Center Trade Center. First of all, my Taiwanese friend took me on a trip, and I remember he was so happy. I often visit the coffee shop there for meetings because of work, and I visit there often through appointments with people."
"코엑스 센터 한국의 Mice 산업의 메카인 코엑스 센터. 연중 다양한 전시가 열리고 있으며, 내부에는 쇼핑몰 / 아쿠아리움 / 메가박스 영화관 등이 있어 만남의 장소로도 좋은 곳이다.",everlsk,4,929,"COEX Center COEX Center, the mecca of Korea's Miche industry. Various exhibitions are held throughout the year, and inside, there are shopping malls / aquariums / Megabox cinemas, which are also good places to meet."
