u_id,review,u_rate,p_id,review_en
"NASIN, 김나신",우리나라에서 캠퍼스가 아름다운 대학을 꼽으라면 꼭 후보에 드는 곳. 고려대 특유의 디자인이 아름답습니다. 연세대학교와는 또다른 느낌. 역사가 오래된 만큼 유적지를 본다는 생각으로 와도 좋습니다.,4,319,"If you choose a university with beautiful campus in Korea, it is a candidate. The unique design of Korea University is beautiful. It feels different from Yonsei University. You can come with the idea of seeing historical sites as they have a long history."
september072018,한국 최고의 대학교입니다. 열정과 능력이 뛰어난 청년들이 모여서 있는 대학교로써 대한민국의 미래를 이끌어갈 인재들이 있는 곳입니다. 자랑스럽습니다.,5,319,"It is the best university in Korea. As a university where young people with great passion and ability gather together, there are talented people who will lead the future of Korea. I'm proud of you."
Junho,중앙광장에 들어서면 본관이 멋지게 맞이하는 곳. 고풍스러운 개학 건물들이 아마도 10대에서 20대 들에게는 선망하는 대학교의 분위기를 맘껏 느끼게 해주죠. 입실렌티,3,319,"Entering the central square, the main building is a wonderful place to welcome you. The antique new school buildings give you a feeling of envy in your teens and 20s. Ipsilenti"
aprilsoy,고려대학교 교우회관에서 지인 결혼식이 있어 겸사겸사 캠퍼스도 둘러보았는데 건물 하나하나 웅장하고 멋스러웠습니다.,4,319,"There was an acquaintance wedding ceremony at Korea University's friendship center, so I looked around the campus, and each building was magnificent and wonderful."
민주 안,국내 명문대로서 캠퍼스의 웅장함이 느껴집니다. 건물 마다 특색이 느껴지고 가는 길목마다 예쁩니다.,4,319,"As a prestigious university in Korea, I can feel the grandeur of campus. Each building has its own characteristics, and every street is pretty."
Jennifee y,문과대학 이과대학 나눠져 있으니 참고하세요.문과대학 서관 건물이 굉장히 멋있는 곳입니다. 캠퍼스투어도 많이오고 산책하기도 좋습니다. 크림슨 스토어에서는 기념품도 구입할 수 있습니다.,5,319,Please refer to it because the liberal arts and science colleges are divided.The library building of the College of Literature is very nice. There are many campus tours and it is good to take a walk. Souvenirs are also available at the Crimson Store.
Bora Y,대학교 느낌 물씬 풍깁니다. 정면에서 바라보면 학교가 한눈에 들어와요 그래서인지 촬용도 많이 하구 근처에 맛집도 많아요,5,319,"It feels like a university. If you look from the front, you can see the school at a glance. Maybe that's why there are a lot of good restaurants around here. There are a lot of good restaurants nearby."
지윤 원,대한민국에 여러 대학들이 있지만 그중에서도 가장 깔끔하고 정갈한 대학교 교정분위기를 가지고 있는 대학교인 것 같습니다. 계절이 바뀌는 것을 잘 느낄 수 있는 캠퍼스 분위기가 좋았어요.,5,319,"There are many universities in Korea, but it seems to have the cleanest and cleanest college atmosphere. I liked the campus atmosphere where I could feel the change of seasons well."
42bryant,계절학기 수업들으러 학생때는 점 가보고. 커서는 지인들 때문에 종종 갑니다만. 지하철 생기고 장족의 발전을 했고 아직도 주변 거리의 발전아 좀 필요해 보이구요. 다만 교내는 이탈리아 메디치 가문의 중세성 같은 느낌으로 통일된 양식이라 일관성이 있습니다. 아름답다기보다는 그냥 일관된 약간은 웅장해보이고 싶은 느낌이랄까요. 학생이 아니면 굳이 찾아갈 필요는 없습니다.,3,319,"When I was a student, I went to a store to take classes in the seasonal semester. When I grow up, I go often because of my acquaintances. The subway has developed a lot and it still seems that we need a little bit of improvement on the surrounding streets. However, the school is consistent because it is a unified style with the medieval feeling of the Italian Medici family. Rather than being beautiful, I just want to look a bit more consistent and grand. If you're not a student, you don't have to visit."
johnkim,건물마다의 분위기가 일관성있고요 배치도 좋은 것 같아요. 중간중간 편의 시설이나 앉아있을곳 등이 많아서 좋습니다. 야경도 매우 아름답고요. 학교전체의 분위가가 매우 좋습니다^^,5,319,The atmosphere of each building is consistent and the layout is good. It's good because there are many amenities and places to sit. The night view is also very beautiful. The atmosphere of the whole school is very good.^^
Stafin_Kim,"1905년에 개교하여 1990년대 초반까지는 본관, 대학원, 문과대학만 전통적인 고딕 건축양식이었으나 2000년대부터 백주년기념관, 엘포경영관급 우당교양관 등 신축건물들은 모두 화강암의 웅장한 고딕양식으로 지어 캠퍼스의 통일감을 주고 있습니다. 중앙광장은 개방되어 있어 주말 가벼운 가족 나들이로 부담없습니다.",4,319,"Since its opening in 1905, the main building, graduate school, and liberal arts college were only traditional Gothic architecture until the early 1990s, but since the 2000s, new buildings such as the Centennial Memorial Hall and the Elpo Management Office-level Udang Cultural Center have all been constructed in the grand Gothic style of granite, giving the campus a sense of unity. The central square is open, so you won't be burdened with a light family outing over the weekend."
Karl-Styner,"대한민국에서 탑 클래스급인 대학교 중 하나. 본관을 기준으로 한 대칭점이 매우 인상적인 대학교이다. 건축물의 미가 느껴지는 곳으로, 한국적이지 않는 구조물의 멋을 한국에서 볼 수 있는 특색이 있다.",4,319,"One of the top-class universities in Korea. It is a university where symmetrical points based on the main building are very impressive. It is a place where you can feel the beauty of the building, and it is characterized by the beauty of the non-Korean structure in Korea."
SOYOUNG K,딱히 할건 없지만 이런게 있구나~ 한번 쓱 보고 갈 만 합니다. 문과 캠퍼스 정문쪽으로 들어가야 예뻐요.,5,319,"I don't have much to do, but there's something like this. It's worth taking a look. It's pretty when you enter the main entrance of the gate and campus."
richardpN4937UU,학교에 도착하면 우선 본관을 기준으로 대칭을 이루는 넓은 중앙광장이 대칭을 이룬다. 그리고 본관 뒤쪽으로 서관과 구 중앙도서관이 멋지게 늘어서 있다. 건물들이 고풍스러운 멋을 가지고 있어 사진 찍기가 좋다. 여름에는 앞에 분수에서 물도 나와서 어린이들이 물놀이를하고 학기 중에는 학생들이 잔디에 앉아 막거릴를 마시는 모습을 심심찮게 볼 수 있다.,5,319,"When you arrive at the school, the wide central square, which is symmetrical based on the main building, is symmetrical. And behind the main building, the library and the old central library are beautifully lined. The buildings have an antique look, so it's good to take pictures. In the summer, water comes out of the fountain in front of you, so you can often see children playing in the water and students sitting on the grass and drinking makgeolli during the semester."
starleek,"나름 한국에서 이쁜 학교라서, 외국인 친구들 데리고 가볼만 한 학교라 생각됩니다. 이공계보단 문과 캠퍼스가 훨씬 이뻐요.",4,319,"It's a pretty school in Korea, so I think it's worth taking with my foreign friends. The liberal arts campus is much prettier than science and engineering."
everlsk,한국에서 손에 꼽히는 3대 명문 대학교. 역사가 깊은 곳이다보니 오래된 건물을 찾아 떠나는 시간 여행을 할 수 있다. 하지만 특별히 볼거리가 있는 곳은 아니니 시간적인 여유가 있을때 들리기 바란다.,3,319,"Korea's three most prestigious universities. Since it has a long history, you can travel time to find an old building. But it is not a place to see especially, so please stop by when you have time."
406대현김,지금이야 지하철 6호선이 생기고 많이 좋아졌지만. 30만평 가까운 캠퍼스에 지하철 하나 없고. 교문 밖 도로는 왕복 2차선 정도라 접근성이 과히 좋지 않았다. 많은 사람들이 생각하는 고려대 정문 캠퍼스는 인문 캠퍼스이고 부속 건물이 빼곡히 들어차 있다. 이문계 캠퍼스는 건너편에 있다. 참고로 의대는 부속 병원은 어처구니 없게 구로역과 가산 디지털 역 사이에 있다.,5,319,"Now I have subway line 6 and I feel much better. There's no subway on a campus that's close to 300,000 pyeong. The road outside the school gate was about two lanes round trip, so access was not very good. The main campus of Korea University, which many people think of, is a humanities campus and is filled with buildings. The campus of Yi Mun-gye is across the street. For your information, the medical school is ridiculously located between Guro Station and Gasan Digital Station."
bjh3676,"지하철 6호선 안암역과 고려대역을 끼고 있는 매우 넓은 캠퍼스임. 정경대와 이공대쪽은 안암역, 경영대 쪽은 고려대역을 이용하는 것이 편리함. 정문에서 바라본 캠퍼스의 모습은 매우 멋있어서 학구열이 마구마구 샘솟고, 특히 야경이 화려하고 멋짐. 데이트 하기에도 이상적인 장소이고, 캠퍼스 곳곳에 편의시설이 많아서 편리함.",5,319,"It is a very wide campus that is connected to Anam Station and Korea University Station on Subway Line 6. It is convenient to use Anam Station for Jeongyeong University and Science and Technology University and Korea University Station for Business School. The view of the campus from the front gate is so cool that the enthusiasm for school is surging, especially the night view is splendid and wonderful. It's an ideal place for dating, and it's convenient because there are many amenities all over campus."
waytoLiah,"인문계 캠퍼스는 지하철 6호선 고려대역, 이공계 캠퍼스는 지하철 6호선 안암역에서 내리면 가깝습니다. 캠퍼스가 무척 예쁘고 봄에는 특히 아름답습니다. 주말에는 아이들과 함께 놀러가기에도 좋습니다.",5,319,"The humanities campus is close to Korea University Station on Subway Line 6, and the science and engineering campus is close to Anam Station on Subway Line 6. The campus is very pretty and especially beautiful in spring. It is also good to go out with children on weekends."
PINKSHOW01,"평소 화정체육관에 공연을 보러 갔었는데, 얼마전 회사 업무 차 학생회관쪽을 방문하게 되었음. 지하에 넓게 들어선 다양한 시설들과 넓은 주차장이 인상적이었고, 쉴새 없이 움직이는 학생들의 활기가 무척이나 즐거워보였음.",4,319,"I usually went to Hwajeong Gymnasium to see a performance, but I recently visited the student center for work. The wide underground facilities and spacious parking lots were impressive, and the students seemed to enjoy the energy of the students who were constantly moving around."
간헐적노마드,"6년간 다니던 곳. 중앙광장의 잔디밭과 지하 열람실, 본관, 서관, 엘포관 백기관 등등 모든 건물이 중세시대의 건물처럼 아름답다.",5,319,"The place I've been going for six years. All the buildings, including the lawn of the central square, underground reading room, main building, western building, and Elpo building, are as beautiful as those of the Middle Ages."
corioli,캠퍼스가 넓고 건물들마다 특색이 있어 산책하며 구경하기 좋습니다. 벤치에 앉아 경치를 구경하기 좋습니다.,4,319,"The campus is wide and each building has its own characteristics, so it's good to take a walk and look around. It's good to sit on a bench and enjoy the scenery."
