u_id,review,u_rate,p_id,review_en
withsol,이슬람 예술 박물관과 버드파크 사이에 있어 같이 둘러보기 편하다 말레이 경찰들의 장비 무기 복장 등을 시대별로 보여주는 곳이었다,4,791,"Between the Museum of Islamic Art and Bird Park, it was a place where Malay police showed equipment, weapons, and so on."
starrr m,신기하고 특이해서 들러봤습니다. 그런데 정말 그렇게 볼 게 많진 아않습니다.. 다른ㄱ ㅘㄴ고앙지를 두번 가는 게 더 좋을 거라 생각됩니다.,4,791,"It was amazing and unique, so I stopped by. But I don't really have much to look at all right? I think it would be better to go to another town twice."
cindy,하지라야 공휴일이라 주변 이슬람박물관 국립천문대 휴관 경찰박물관은 운영중이라 들어갔는데 시원하고 av영상도 간략한 말레이시아 역사를 생각해볼수있게 제작했구요 전시들도 아이가 흥미있게 봤네요 무엇보다 경찰분들이 너무 친절해서 좋아요,5,791,"Since it's a holiday, the nearby Islamic Museum, the National Astronomy and Space Science Museum is in operation, and I made it so that I can think about the history of Malaysia, which is cool and brief on the av video, and the exhibitions were interesting. Most of all, I like the police because they are so kind."
희영 장,멋진 곳이네요. 경찰 직업을 가지고 있거나 경찰관이 되고 싶은 젊은이들은 한 번 방문하면 좋은 장소라고 생각합니다. 멋져요,5,791,It's a wonderful place. Young people who have a police job or want to be police officers think it's a good place to visit once. That's cool.
bangdol94,경찰박물관 입장료 무료이고 엄청 잘 되어있어요 역사의 흐름에따라 설명이있구 보기편함 근데 약간 어둡고 을씨년스러움,5,791,"Admission to the police museum is free, and it's very well. There's an explanation according to the flow of history, but it's a little dark and dreary."
Mark J,우리는 몇 년 전에 이곳을 방문하여 친구들과 재 방문하기로 결정했습니다. 그냥 역사를 보러가는 경찰 박물관은 잊어 버리세요. 배울 수있는 것이 놀랍습니다. 직원은 위대했고 우리는 마지막 여행에서 직원 중 한 명에게 사진을 보여주었습니다. 직원은 그녀를 인식하고 그들이 박물관을 찾은 동안 그녀를 찾아 내서 우리와 이야기하는 시간을 보냈습니다. 역사는 좋고 초기부터 싱가포르의 일부를 포함합니다. 방문할만한 가치가 있으며 조류 보호 구역과 플라네타륨도 가깝습니다.,5,791,"We decided to visit here a few years ago and revisit it with friends. Just forget about the police museum that goes to see history. It's amazing to learn. The staff was great and we showed the picture to one of the employees on our last trip. The staff recognized her and spent time finding her and talking to us while they were visiting the museum. History is good and includes parts of Singapore from the beginning. It's worth visiting, and it's close to the bird sanctuary and planetarium."
Charissetay,"제목에서 알 수 있듯이 나는 이곳을 좋아했습니다! 말레이시아의 역사를 죽이거나 풍요롭게 할 시간을 찾고 있다면 이곳을 방문하는 것이 좋습니다. 입구는 완전 무료입니다! 그리고 그 위치는 그리 멀지 않은 2 개의 다른 역사 박물관과 함께 모여있는 Stategicalle입니다. 말레이시아의 타락한 모든 영웅의 이름을 표시하는 기념관이있는 외부 부분이 있으며, 내부 부분은 말레이시아의 현재 시대까지 초기 역사의 여정을 안내합니다. 나를위한 하이라이트는 지난 전쟁에서 사용 된 다른 무기와 함께",4,791,"As you can see from the title, I loved this place! If you're looking for time to kill or enrich Malaysia's history, you'd better visit here. The entrance is absolutely free! And the location is the Statefulle, which is gathered with two other historical museums not too far away. There is an outer part with a memorial hall marking the names of all the fallen heroes of Malaysia, and the interior part guides the journey of early history to the present era of Malaysia. The highlight for me was with other weapons used in the last war."
TDKToronto,박물관에는 많은 항목이 가득 차 있으며 정보도 너무 많습니다. 박물관을 충분히 이해하려면 적어도 한 시간 이상이 필요합니다. 각기 다른 객실에는 초창기부터 현대식까지의 일정이 있습니다. 우리는 그것을 매료시키는 것을 발견했습니다. 직원은 매우 도움이되며 방문에 대한 비용은 없습니다.,4,791,The museum is full of items and too much information. It takes at least an hour to fully understand the museum. Different rooms have schedules from the beginning to the present. We found it fascinating. The staff is very helpful and there is no charge for the visit.
Neelam Vyas,확인 OK 경험 모든 유형의 탱크가 있습니다 빈티지 자동차도 있습니다 말레이시아 경찰의 역사,4,791,OK experience All types of tanks are available We have vintage cars. History of the Malaysian Police
nik n,"우리는 5 세 미만의 어린이가 2 명이며 그만 둘 계획이 없습니다. 우리는 다른 활동을 위해 근처에 주차 되었고이 장소에서 우연히 발견되었습니다. 대단한 발견! 첫째, 무료입니다! ! 캔트가 이겼어 아이들이 정말 좋아하는 오래된 장갑 열차, 경찰 선, 케이블카 등 3 개의 갤러리와 여러 야외 명소로 구성되어 있습니다. 갤러리는 다른 무기를 선보였지만 말레이시아의 경찰 역사에 대해서도 조금 소개했습니다. 더 나은 아직, 모든 갤러리는 에어컨이었다. 사실, 일부 디스플레이는 약간 '날짜'였지만",4,791,"We have two children under the age of 5 and have no plans to quit. We were parked nearby for other activities and were found by chance at this place. What a discovery! First, it's free! Cant has won. It's made up of three galleries and several outdoor attractions that kids really love: old armored trains, police lines, and cable cars. The gallery showed other weapons, but also introduced some of Malaysia's police history. Better yet, all the galleries were air conditioners. In fact, some displays were a little ""date"""
jsthouston,바이오 태닉 가든에서 언덕 아래에 위치한 작은 박물관. 직원은 매우 도움이되었고 입장은 무료입니다. 1950 년대에 발생한 수백 년 동안 말레이시아 경찰의 역사는 매우 훌륭했습니다. 한 시간 정도를 보내는 좋은 방법입니다.,4,791,A small museum located at the foot of a hill in the Biotanic Garden. The staff was very helpful and admission is free. The history of Malaysian police during the hundreds of years that occurred in the 1950s was very good. It's a good way to spend about an hour.
Pieter S,내 친구와 나는이 박물관에 갔다. 포르투갈 시대로 돌아가는 경찰의 역사에 대해 매우 유익했다. 비디오를 매우 흥미롭게 볼 가치가 있습니다. 나는 또한 다른 경찰 차량과 비행기로 정원을 걷는 것을 좋아합니다.,5,791,My friend and I went to this museum. It was very informative about the history of police returning to the Portuguese era. It's worth watching the video very interestingly. I also like walking in the garden with other police cars and airplanes.
