u_id,review,u_rate,p_id,review_en
juou,연대앞에 있어서 1년내내 번화가인 곳이에요. 옛날에 비해서 체인점들이 많아서 특색은 좀 없어졌지만 특히 밤에 더 분위기가 활기차요,3,340,"It's a busy town all year round in front of the regiment. There are more chains than in the past, so they're a little less distinctive, but especially at night."
Moon_Bird_J,"대학생활의 추억이 깃든 연세로! 차없는 거리로 변하면서 인도가 넓어져서 구경하기가 편하다. 각종 음식점, 카페, 빵집 등 다양하게 즐길 먹거리들이 많다.",4,340,"Yonsei-ro with memories of college life! As it turns into a car-free street, it is easy to look around as India expands. There are many kinds of food to enjoy, such as restaurants, cafes, and bakeries."
KRJune,신촌역에서 시작하여 연세대학교 정문까지 이어지는 연세로는 신촌 지역의 핵심 거리에요. 도로 정비 이후 대중교통만 지나가는 이 도로는 보행자 위주의 설계로 쾌적한 보행환경이 조성되어있고 주말에는 교통이 완전 통제되어 하나의 광장으로 자리매김하기도 해요.,4,340,"Yonsei-ro, which starts from Sinchon Station to the main entrance of Yonsei University, is a key street in Sinchon area. This road, which passes only public transportation after road maintenance, has a pleasant pedestrian environment, and on weekends, traffic is completely controlled, making it a square."
PINKSHOW01,아무래도 대학가이다 보니 저렴한 식당과 술집이 있어서 부담없이 먹고 마시기 좋습니다.그리고 어지간한 로드샵화장품가게들이 다 있고 백화점도 근처에 있어서 쇼핑하기에도 좋네요,3,340,"Since it's a college town, there are cheap restaurants and bars, so it's good to eat and drink without any burden.And there are all kinds of road shop cosmetics and department stores nearby, so it's good for shopping."
soobok,연세대의 상징이라고 볼수 있죠. 대학 생활의 낭만이 시작된다고 볼 수 있고 많은 인파가 이동하는 길이죠.,4,340,"It's a symbol of Yonsei. It's the beginning of the romance of college life, and it's the way that a lot of people travel."
whiskers16,"예전의 많은 사람으로 붐볐던 신촌로터리부터 연대사이길입니다. 지금도 양옆으로 많은 상점이 위치해있습니다. 젊은사람들이 대부분이며, 근처에 백화점이 있고. 지하철2호선 신촌역에서 접근하기가 쉽습니다.",3,340,"It's Yeonsa-gil from Sinchon Rotary, which used to be crowded with many people. There are still many shops on both sides. Most of them are young people, and there is a department store nearby. It's easy to access Sinchon Station on Subway Line 2."
JYH,신촌의 중심은 연세대학이죠 연세로는 다양한 볼거리와 대한민국 최고 대학이니만큼 전통과 역사도 느껴집니다 꼭 방문해서 젊음과 전통의 조화를 느껴보시기를,5,340,"The center of Sinchon is Yonsei University. As Yonsei University is one of the best universities in Korea, I can feel the tradition and history. Be sure to visit and feel the harmony between youth and tradition."
간헐적노마드,"주변에 홍대 연대 이대 서강대 등이 있다보니 젊은이들의 공간이다. 저렴하고 맛있는 음식들이 많이 있으며, 주말에는 교통을 통제하여 행사들이 열린다. 데이트장소로 추천한다.",4,340,"It is a space for young people because there are Hongdae, Yonsei University, and Sogang University nearby. There are many cheap and delicious foods, and events are held on weekends by controlling traffic. I recommend it as a date place."
만옥이네,"우선 대학로이다 보니 젊다. 그리고 화려하며 학교에 진입하면 조용하고 산책하기 좋다. 홍대, 신촌 근처에 당신이 있다면 추천한다.",4,340,"First of all, I'm young because I'm in Daehak-ro. And it's colorful and when you enter school, it's quiet and good for a walk. If you are near Hongdae, Sinchon, I recommend you."
Sadicay,연세대 학교는 가장 유명한 한국 대학 중 하나로 여겨집니다. 모든 K-드라마가 촬영 된 신촌 캠퍼스가 메인 캠퍼스입니다. 언더우드 홀 (Underwood Hall)은 가을에 붉게 변하는 덩굴 / 식물로 덮여 있습니다. 여기 도착하기 : 서울 지하철 2 호선 신촌역 [???] 2 번 출구  대학에서 가장 인기있는 고딕 양식의 건물 3 개 (나란히)까지 도보로 18 분이 소요됩니다. 서울에서 가장 아름다운 캠퍼스 중 하나입니다.,5,340,"Yonsei University is considered one of the most famous Korean universities. Sinchon campus, where all K-drama is filmed, is the main campus. Underwood Hall is covered with vines / plants that turn red in the fall. Arrival here: Seoul Subway Line 2 Sinchon Station [??] It takes 18 minutes on foot to the three most popular Gothic buildings at Exit 2 of the University. It is one of the most beautiful campuses in Seoul."
Sam,"북쪽을 향한 신촌 옆. Noce 대학, 좋은 위치. 사진을 찍을 때 좋습니다. .",4,340,"next to Sinchon facing north Nice location, Noce University. It's good for taking pictures. ."
singinggigi,"이 있는 활기찬 지역에는 레스토랑, 상점들과 카페들이 있습니다. 주말에는 라이브 음악 공연도 볼 수 있습니다. 늦은 밤에 노래방 이나 가라오케 축제같은 교반후. 주의: 마지막으로 집어 봅니다 지하철. 택시를 불러 어려울 수는 이 곳에서 2입니다.",4,340,"There are restaurants, shops, and cafes in this vibrant area. You can also watch live music performances on weekends. Late at night, after stirring, like karaoke or karaoke. CAUTION: Last time. Subway. It can be difficult to call a taxi. It's 2 here."
dytt65,매우 현대적인 건물들이 많은 다른 대학 밴드아키택처. 우리는 새 건물 공사를 방문한다는 기회가 이곳에 있었습니다.,4,340,Another university Band-Aquitcher with many very modern buildings. We had the opportunity to visit the construction of the new building.
TravelTaoSG,"2 학생 리더들이 주위를 구경하거나 대표하는 학교. 그들은 매우 친절합니다. 아주 큰 대학 이다. 일부 공사 중이고 방문 시. 사람, 정말 멋진 곳일, 몇몇 볼 수 있는 놀라운 건물",5,340,"2 Schools where student leaders look around or represent. They are very kind. It's a very big university. Part of the construction is under way and on a visit. People, what a wonderful place, some amazing buildings you can see."
