u_id,review,u_rate,p_id,review_en
Chris,서울의 조망권 1. 무무대 이 전망대의 이름은 무무대이며 인왕산 자락길에 있다. 인왕산 길에 올라가기 전 종로도서관을 들를 수 있다. 도서관은 도보 여행길에 유용한 베이스 역할을 할 수 있다. 문화와 레저가 함께하는 여가 생활은 내가 좋아하는 조합이다. 무무대 가는 길은 어렵지 않다. 인왕산 자락길이 잘 닦여있다. 그냥 인왕산 정상가는 길에도 좋은 전망권이 있다. 인왕산은 나름 보물 같은 장소라고 생각한다. 인왕산 자락길은 부암동하고도 연결이 될 수 있다. 청운문학도서관과 윤동주,5,129,The observatory is called Moomudae on the foot of Inwangsan Mountain. You can stop by the Jongno Library before you go up Inwangsan Road. Libraries can serve as useful bases for walking trips. Leisure life with culture and leisure is my favorite combination. The road to the stage is not difficult. The footpath of Inwangsan Mountain is well paved. Just the way to the top of Inwangsan Mountain has a good view. I think Inwangsan Mountain is a treasure of its own. Inwangsan Mountain's footpath can also be connected to Buam-dong. Chungun Literature Library and Yun Dong-ju
Traveling Foodie,산을 거의 가보지 않아 하이킹엔 잼병인데 인왕산은 초심자들도 쉽게 정상까지 오를 수 있게 코스가 쉽습니다. 정상 2/3 지점까지는 거의 계단이라 쉽게 올라갔고 나머지도 그리 어렵지 않았어요. 사직공원쪽에서 시작해 부암동쪽으로 내려와 맛있게 점심과 디저트를 하면 딱 좋아요.,5,129,"I've rarely been to the mountain, so it's a jam bottle for hiking, but Inwangsan Mountain is easy for beginners to climb to the top easily. It was almost a two-thirds peak, so it was easy to climb, and the rest of it wasn't that difficult. Starting from Sajik Park, it's perfect to come down to Buam-dong and enjoy lunch and dessert."
봉기 문,서울 인왕산은 서울을 대표하는 주산으로 광화문에서 서쪽으로 보면 제법 웅장한 모습으로 서울을 지켜주고 있습니다. 바로 옆으로 북악산과 뒷쪽의 북한산과 더불어 서울 시민의 사랑을 받고 있는 아름다운 산입니다.,4,129,Inwangsan Mountain in Seoul is the main mountain that represents Seoul and protects Seoul with its magnificent appearance to the west of Gwanghwamun. It is a beautiful mountain loved by Seoul citizens along with Bukaksan Mountain and Bukhansan Mountain at the back.
H L,오늘 정말 바람이 많이 불고 추웠는데 간만에 미세먼지가 없어 인왕산에서 서울 경치를 보러 올라갔어요. 선바위는 여전히 멋있고 더 올라가니 경치를 잘 볼 수는 있었는데 바람이 너무 쎄게 불어서 죽는줄 알았어요. ㅜㅜ 바람이 강한 날은 안 올라가는 게 나을듯 합니다.,3,129,"It was really windy and cold today, but there was no fine dust in a while, so I went up to see the view of Seoul from Inwangsan Mountain. Sunrock is still cool and I could see the view better, but the wind was so strong that I thought I was going to die. ᅮᅮᅮ It would be better not to go up on a windy day."
Yooni,인왕산. 돌로 되어 있는 걷는 부분이 많아서 험난해 보였지만. 일반 등산 장비를 갖추지 않았어도 수월한 등산 이었고 재미있는 등산 이었다. 입출구가 여러곳 있고 그래도 평일 등산 이었지만 한적했다 ~! 전망대가 중간 중간에 많아서 좋았다,3,129,"Inwangsan Mountain. It looked rough because there were many stone walking parts. Without general hiking equipment, it was easy and fun hiking. There are many entrances and exits. It was a weekday hike, but it was quiet! It was good because there were many observation decks in the middle."
J J,오르면 경복궁 등 서울 도심이 한눈에 보인다. 계단이 많아 힘이드는 산이다. 군사 구역으로 사진 촬영을 할 수 없는 구간이 있다.,4,129,"If you climb up, you can see downtown Seoul, including Gyeongbokgung Palace. It is a difficult mountain because there are many stairs. There are sections that cannot be photographed in military areas."
jowajin,경교장에서 창의문으로 내려오는 구간은 거리도 짧아서 가볍고 편하게 다녀올 수 있습니다. 청와대 뒷산이라 경찰들이 곳곳에 있어 혼자서 다녀오기에도 안전하고 좋습니다. 서울 풍경이 한 눈에 보이고 부암동으로 하산하면 맛집도 많은 건 덤입니다.,5,129,"The distance from Gyeonggyojang to Changchangmun is short, so you can go there easily and lightly. Since it is a mountain behind Cheong Wa Dae, there are police officers everywhere, so it is safe and good to visit alone. You can see the scenery of Seoul at a glance and if you go down to Buam-dong, there are many good restaurants."
kiju98,서울 성곽길을 따라 걷다보면 어느새 인왕산 자락에 올라있다. 서울 한 가운데였는데 어느 새 싶은 산속에 들어온 느낌이다.,5,129,"As you walk along the Seoul Fortress Trail, you will find yourself at the foot of Inwangsan Mountain. It was in the middle of Seoul, but it feels like I'm in a mountain."
민석 권,청와대를 끼고 옛 성곽이 둘러져있는 산입니다 예전에는 출입이 자유롭지 않았던 시절도 있지만 지금은 동네주민 서울시민 모두가 편하게 걸을수 있고 맑은 공기를 느낄수있고 서울의 아름다운 모습을 볼수있는곳입니다 잔잔한 걷는길부터 성곽을 끼고 정상에 오를수도 있고 다양한 루트의 길이 관리가 잘 되어있습니다,5,129,"It is a mountain surrounded by the old castle along Cheong Wa Dae. In the past, access to Seoul was not free, but now it is a place where all residents of Seoul can walk comfortably, feel the fresh air, and see the beautiful scenery of Seoul. From the gentle walk to the top of the castle, various routes are well managed."
yangcho0311,개인적으로 서울에서 북한산이랑 인왕산 너무 좋다. 바위산이라서 느낌도 독특하고 서울 중심에 이런 곳이 있는게 너무좋고 보존을 잘해야된다 생각함,5,129,"Personally, I love Bukhansan and Inwangsan in Seoul. It feels unique because it is a rocky mountain, and it is so nice to have such a place in the center of Seoul and we need to preserve it well. Thinking"
