u_id,review,u_rate,p_id,review_en
윤자 신,"서울에 이런 곳이 있다는 것이 좀 신기해요. 아이들과 보기에 좋습니다. 움막 같은 것이 여러개 있고, 예전 선사시대 모습을 알 수 있는 학습적인 공간입니다. 유치원생부터 어른까지 다양한 연령이 방문하기 좋아요.",4,732,"It's kind of amazing that there's a place like this in Seoul. It's good to see with children. There are many things like a mud hut, and it is a learning space where you can learn about the prehistoric times. From kindergarteners to adults, various ages are good to visit."
yangcho0311,국사책에도 언급되는 암사동 선사 주거지는 정말 그 의미가 꽤 큰데 국가적으로 좀더 관리와 홍보 이런게 필요한거 같다,4,732,"The Amsa-dong Prehistoric Site, which is also mentioned in the National History Book, is very meaningful, but I think we need more management and public relations nationwide."
borakiesaurus,선사 주거지 유적지가 있는 곳으로 한강과 인접해서 봄에 구경하기 딱 좋음. 봄에는 아이들과 와도 좋을 듯! 근처 스테이지 28식당도 차량으로 이동하면 5분 내외,4,732,"It is the site of the prehistoric dwelling site, so it is close to the Han River and is perfect for sightseeing in spring. It would be nice to come here with kids in spring! The nearby Stage 28 restaurant also takes about five minutes by car."
vlogg,암사동에 있는 원시생활을 재연해서 전시해놓은 박물관 개념의 곳입니다. 원시시절의 생활상과 그시절의 유물등에 대해 전시해놓았어요. 규모는 그다지 크지 않습니다. 아이 동반하고 한번쯤 방문해보기 좋아요. 산책하기에도 좋아서 가볍게 방문해보세요.,5,732,"It is a museum concept that recreates and displays primitive life in Amsa-dong. It displays the life of primitive times and artifacts of those days. It's not that big. It's good to visit with your child at least once. It's also good for a walk, so visit lightly."
ji sun m,"규모에 비해 볼거리가 아쉬운 곳입니다. 아이들과 체험 차원에서 놀러오는 것도 좋지만, 그 이상의 블거리가 없어 아쉽습니다. 일년에 한번 선사문화축제를 하는데, 그때는 구경거리가 굉장히 많습니다.",3,732,"It's a place that's not big enough to see. It's good to come here to experience with children, but it's a shame that there's no more blind spots. There is a prehistoric cultural festival once a year, and there are a lot of things to see."
차씨,어떻게 큰 돌을 옮겼을 까 신기해요 ! 어린 조카를 데리고 갔더니 정말 좋아했어요~ 잘 꾸며져 있어서~ 걷기도 좋고 학습하기에도 좋은거 같아요 ~,4,732,It's amazing how they moved the big stones! I took my little nephew with me and he was so happy. It's well-decorated. It's good for walking and learning. ~
Redboom10,"어렸을적 학교 다닐때 한번 씩은 다들 가보았을 것이다! 이곳 선사 유적지는 어릴때 왔을 때랑 크게 달라진 것은 없지만 많은 행사를 하고 있었고 전시장 일부가 생긴 곳도 있고 바뀐 곳도 있었다~ 어릴때 왔을 때와 사뭇 다른 느낌이랄까?? 제기차기, 팽이 돌리기 등 우리 나라 전통 놀이도 체험해 보고 쉬원한 동굴에도 들어가 보고:) 정말 오랜만에 옛기억이 새록 새록 났다고나 할까? 아무튼 기분 좋은 하루 였던 것 같다 ~! 그래도 이곳에 오니 우리나라 역사에 대해서도 많이 보고 배울수 있어서 좋은",4,732,"When I was young, I bet everyone went to school at least once! The prehistoric sites here are not that different from when I was young, but there were many events. There were places where parts of the exhibition hall were built and there were places that were changed. Should I say it's a very different feeling from when I was young? It's been a long time since I've experienced Korean traditional games such as Jegichagi and spinning tops, and went to a cave where I can feel my old memories. Anyway, I think it was a good day~! However, I am glad to see and learn a lot about the history of Korea is here."
kjmagnuson,"전시품들을 보고 주거지도 보았습니다. 이곳이 관광객들에게 유명하긴 하지만 별로 느끼는 바가 없었어요. 여기 전시된 유물들이 한국 선사시대를 알수 있게 해 주는 중요한 역사적 유물로 인식되더군요. 공예품과 반지하식 온실이 저는 제일 재미 있었어요. 마네킹이나 원시시대를 보여주는 조형물들은 저에겐 별로였어요. 대략 한시간이면 구경하실 수 있어요, 하지만 너무 많은 걸 기대하고 오시면 안 되고요.",3,732,"I saw the exhibits and the dwelling. This place is famous for tourists, but I didn't feel much about it. The relics displayed here are regarded as important historical relics that show the prehistoric period of Korea. Crafts and semi-underground greenhouses were the most fun for me. The mannequins and primitive sculptures were not good for me. You can look around in about an hour, but don't expect too much."
Calvin C,"나는 잠시 서울에 머물 렀지 만, 대부분의 방문객들은이 작은 장소를 건너 뛰어도 무방하다고 말할 것입니다. 먼 옛날 사람들이 어떻게 살았는지 느낄 수있는 선사 시대의 주택이 몇 군데 있습니다. 당신의 상상력을 사용하면 고대 이주민들이 어떻게 여기 살았는지 생각할 수 있습니다. 그들은 여기까지 도달하기 위해 지하철 선을 연장 할 계획이지만, 그 사이에는 가장 가까운 역에서 도보로 20 분이 소요됩니다. 이 장소를 탐험하는 데 약 20 분이 걸리고 너무 멀지 않은 올림픽 공원과 결합 될 수 있습니다.",3,732,"I stayed in Seoul for a while, but most visitors will say it is okay to skip this small place. There are several prehistoric houses where you can feel how people lived in the distant past. Using your imagination, you can think about how ancient immigrants lived here. They plan to extend the subway line to reach here, but in the meantime, it takes 20 minutes on foot from the nearest station. Exploring the site takes about 20 minutes and can be combined with Olympic Park, which is not too far away."
nv1dj,"일요일에, 그냥 우리가 다른 파크 가기 전에 작은 방문하십시오. 공원에서 공간은 재개조 중에 여전히. 미리 같은 역사 공원은 좋은 경우 걸어서 갈 아이들을 위한 조기 교육 있습니다.",3,732,"On Sunday, just make a small visit before we go to another park. The space in the park is still during the reconstruction. The same history park in advance has early education for children to walk to if it's good."
CanisHan,"(2016.04.14) C1 이 전시홀 은 보다 더 큰 것 같아요. 및 내부의 분위기는 나쁘지 않았습니다. 너무 간단한 내용이지만. 제가 기대했던 많은 전시, 기대 이하의 호텔이었습니다. 많은 지역에서 유사한 박물관에 전시. 나는 다른 하나의 차이를 찾을 수 없습니다. 시설도 나쁘지 않았다, 이었지만 전시 높일 수 있습니다. 이 특정 하위가 좋았습니다.",3,732,"(April 14, 2016) I think this exhibition hall is bigger than this one. And the atmosphere inside wasn't bad. It's too simple. It was a lot of exhibition, less than I expected. Exhibit in similar museums in many areas. I can't find another difference. The facilities were not bad, but we can increase the display. This particular child was good."
CanisHan,"(2016.04.14) C1 나는 이 길에 내 친구. 주차장도 좋고, 주차 요금이 하루를 내야 한다. 유적지가 있는 공원이 아니라, 이 사이트 내용이 부족했다. 것 같아요. 저는 기억 의 덕아웃 헛, 공원과 같은 분위기. 이 지역은 광범위한, 보다 내용 이었지만.",3,732,"(2016.04.14) C1 I'm my friend on this road. The parking lot is good, and you have to pay the parking fee for a day. There was a lack of content on this site, not a park with historical sites. I think it's like a duck out of memory, like a park. This area was broader, more relevant."
Lauren W,이러한 유적을 방문하여 여행을 amsadong. 안타깝게도 저는 월요일 이 닫혀 있었는데. 하지만 저는 다시 500 달러 정도 하고 화요일. 50 돌아 다니는 다시 한 수 더 할 수 있는 결제 음들. 아이들을 위한 것이기 때문에 영어로 번역되어 있는데 많은 사진들은 대단히 감사합니다. 이 날 1시간 정도 걸어 다녔다. 쉽게 갈 수 있지만 지금은 서울을 방문하지 않을 것이기 때문에 서울에 있지 않은 경우 제한된 시간에 정말 관심 선사 결과입니다.,3,732,"I'm afraid Monday was closed. But I'll do about $500 again and Tuesday. 50 Another number of pay notes that can go around. It's translated into English because it's for children. Thank you very much for many pictures. I walked for about an hour on this day. It's easy to get there, but I won't visit Seoul right now, so if you're not in Seoul, it's really a result of interest in limited time."
edisupp s,"그는 멀리 남쪽 의 동쪽 끝에. 암사역 이 요, 종점 소요 버스나 택시를 이용. 공원도 괜찮았어요. 모든 이웃의 삶의 단편을 미리 기록 프로바이더는 유효곡율면을 참조하십시오. 가족들과 아이들이 수학 여행. 많은 영어도 기대하지 마십시오. 근처에 산다면, 가볼 수 있어요. 만약에 여행까지. 추천하고 싶지 않습니다. 국립 박물관은 그냥 가서 이천 역. 가신다면, 근처에 음식을 먹지 않기.",2,732,"He is far south on the east end. Amsa Station This way, take the last bus or taxi. The park was nice. Prerecord short stories of all neighbors' lives. See the effective curvature plane for providers. Family and children on a school trip. Don't expect a lot of English, either. If you live nearby, you can go. If you travel. I don't want to recommend it. The National Museum just goes to Icheon Station. If you go, don't eat nearby."
