u_id,review,u_rate,p_id,review_en
지연 최,여러가지 볼거리가 많고 명동역과 서울역이 가까워서 이거저거 많이 할수가 있고 시장 구경하는 재미가 크고 대중교통 이용이 편리함,5,1429,"There are many things to see and because Myeong-dong Station and Seoul Station are close, you can do a lot of this and that, it is fun to see the market, and it is convenient to use public transportation."
사장님,정말 없는게 없는 남대문 시장이지만 먹는 것부터 남다른 남대문 시장이예요 천원 호떡부터 삼천원 칼국수 등등 음식값도 저렴한데 맛까지 있어서 좋았어요,3,1429,"Namdaemun Market is a market that has everything, but it's a market that is unique from eating. The price of food such as hotteok for 1,000 won, kalguksu for 3,000 won, etc. was cheap, but it was delicious."
Jiyoun,일요일은 쉬는날이지만 먹거리시장도 열고 문연가게들도 있어 충분히 즐길수 있었어요 호떡도 사먹고 갈치조림먹고 쇼핑하고 잘놀다왔어요~~~~,4,1429,"Sunday is a holiday, but there are food markets and Munyeon stores so I could enjoy it enough. I bought hotteok, braised cutlassfish, went shopping, and had fun.~~~~"
Jem,호떡 장인이 있는 곳입니다 천원짜리 호떡으로 유명한 장인님이 계시며 전국 어디를 가도 그돈주고 못먹습니다^^ 남대문 호떡이라고 검색해보세요ㅎㅎ,4,1429,"It's where the hotteok master is. There's a craftsman who's famous for his 1,000 won hotteok, and he can't afford it anywhere in the country.Search Namdaemun HotteokHaha"
경수 민,가족이 같이 놀러갔어요 길거리에 맛있는것도 많고 가성비좋은 물건도 많습니다 관광객도 많아요 길이 복잡해서 이가게 저가게 다니면서 가격 비교하며 사긴 어렵습니다 다시 찾아가기 어렵거든요 맘에 들면 가격흥정해서 사세요,5,1429,"My family went out with me. There are many delicious things on the street and many things that are cost-effective. There are a lot of tourists. The roads are so crowded that it's hard to compare prices. It's hard to get it back. If you like it, you can just haggle over the price."
Alpertbyun,"남대문시장도 볼게많지만, 시장 다 구경하고 힐튼호텔방향쪽으로 걸어 올라가면서 사진찍기 좋은곳 많이있어요. 남산공원도 갈수있어요.",3,1429,"There are many things to see at Namdaemun Market, but there are many good places to take pictures while walking up to the Hilton Hotel. You can go to Namsan Park."
x6908273,"하루 종일 볼거리, 먹거리 가 가득한 곳입니다. 특히 남대문에서 도보로 방문해 한국의 맛, 서울의 묘미을 느낄 수 있는 곳이 정말 맍지요. 낯이면 낯..밤이면 밤.. 하루 종일 다양하 경험을 해 볼 수 있습니다. 교통과 위치도 정말 추천할 만한데... 1호선과 4호선 지하철이 환승하는 곳 가깝고.. 2호선과 3호선도 도보로 이용이 가능한 위치여서 누구나 편안히 즐거움을 경험 할 수 있습니다. 음식도 저렴하고 다양한 음식과 세계여러 곳의 맛도 한자리에서 경험할 수 있어서 맛집여행에도 좋을 듯",5,1429,"It's full of things to see and eat all day long. Especially, you can enjoy the taste of Korea and the beauty of Seoul by visiting Namdaemun on foot. If you're a stranger, you're a stranger.At night, you can experience various things all day long. Traffic and location are also highly recommended... Line 1 and line 4 are close to the transfer point. Line 2 and line 3 are also available on foot, so anyone can enjoy the fun comfortably. The food is cheap and you can experience various foods and taste in many places around the world, so it will be good for a trip to a good restaurant."
Yeonseok Yoo,"역사와 전통이 있는 시장으로써 여러가지 물건을 판다 ex) 의류, 수입물품, 의약품(약국), 안경, 식자재, 주방기기(접시) 등 규모가 큰 편이며 굳이 물건을 구입하지 않고 구경만 해도 즐거운 경험이 될 수 있는 시장이다.",5,1429,"As a market with history and tradition, it sells various items, such as clothing, imported goods, medicine (medicine), glasses, food materials, and kitchen utensils, and it is a market that can be a pleasant experience just by looking around without buying anything."
Choi.J,"가시면 유명한 가맛골 만두부터 칼국수, 갈치골목, 야채호떡 등 맛난게 참으로 많아요~ 그리고 한국전통 선물도 인사동보다 저렴하게 사실 수 있고, 꽃이며 옷이며 이불이며 없는게 없습니다 ㅋㅋㅋ 남대문 제대로 구경하려면 최소 반나절은 있어야함 ㅋㅋ",5,1429,"If you go there, there are a lot of delicious things, including famous Gamatgol dumplings, Kalguksu, Galchi Alley, and Vegetable Hotteok. And you can buy Korean traditional gifts cheaper than Insadong, flowers, clothes, blankets, and everything. It takes at least half a day to see Namdaemun properly."
407yjj,시장 투어를 하신다면 저는 남대문응 추천 할께요. 먹거리도 많고 이것저것 구경하는 재미가 있어요. 수입산가 구경하는 재미도 아주 솔솔합니다.,5,1429,"If you have a market tour, I recommend Namdaemun Eung. There's a lot of food and it's fun to look around this and that. It's also very fun to see imported prices."
Yooni,오늘 날씨가 더워서 그런지 돌아다니기 힘든 날씨여서 시장을 둘러보기엔 힘겨운 날씨였다. 티 가격 물어보니 저렴한 가격으로 살 수 있다 만원정도에 라운드 티 살수 있고 마로 만든 나시는 28000원 정도 다른 곳보다 저렴한 것 같다.,3,1429,"It was hard to look around the market because it was hot today. I asked for the price of the tea, and you can buy it at a low price You can buy round teas for about 10,000 won and a sleeveless shirt made of horse is 28,000 won cheaper than other places."
밥쟁이,"가격이 저렴한지는 모르겠으나. 다양한 물품들과 먹거리, 시장의 정취를 느낄 수 있습니다. 일요일에는 생각보다 문을 닫은곳이 많았었어요.",4,1429,"I don't know if it's cheap. You can feel various items, food, and the atmosphere of the market. There were many closed places on Sunday than I thought."
형근 김,다양한 물건들이 있습니다. 가격은 무조건 깍아야 합니다. 지하철역 기준으로 서울역과 시청역에서 가깝고 근처에 버스 정류장이 많이 있습니다.,4,1429,"There are various items. The price must be reduced. Based on the subway station, there are many bus stops near Seoul Station and City Hall Station."
Leo Wooseon Y,"옷부터 그릇, 먹거리까지 모든 것이 있는 공간. 아동복이 적당한 가격이라 만족했다. 시장 내 좋은 맛집 찾는 재미도 있는 곳이라 꼭 한번 방문할 가치는 있다.",5,1429,A space with everything from clothes to dishes to food. I was satisfied that children's clothes were affordable. It is worth visiting because it is also fun to find good restaurants in the market.
gijunl,어디든 그런곳이 있기 마련이기하지만...이곳은 외국사람을 대상으로 바가지씌우는 대표적시장중 하나입니다..물론 그렇지 않은 곳도 많습니다.. 베트남의 벤탄시장과 이미지가 비슷한곳입니다... 좋은 제품이기전에 그냥 싼제품입니다....,2,1429,"There's always a place like that, but...This is one of the representative markets that overcharge foreigners.Of course, there are many places that don't. The image is similar to that of Vietnam's Bentan market. It's just a cheap product before it's a good product...."
W11tavistock,뉴욕에서 살고있는 친구가 한국에 방문해서 같이 관광하러 갔어요 다양한 생필품과 먹거리로 재밌는 곳이예요. 호떡이나 과일꼬치같은 길거리 음식들을 먹어보길 추천해요,5,1429,A friend who lives in New York visited Korea and went sightseeing together. It is a fun place with various daily necessities and food. I recommend you to try street foods such as hotteok and fruit skewers.
Jaechul L,"대표적인 시장으로 먹거리, 볼거리가 다양하고 수입품도 많음. 관광객들의 성지로 기념품도 저렴히 살 수 있고 먹방투어도 재밌음",4,1429,"It is a representative market with a wide variety of food, attractions, and imports. It's a sacred place for tourists, so you can buy souvenirs cheaply and enjoy eating show tours."
유이717,골목마다 먹을 것도 많고 다양한 물건을 많이 팔아요.. 갈치 곡목에는 사람 너무 많아서 줄서서 먹어야 하구요. 사람 구경 시장 구경하기 좋아요.,5,1429,"They sell a lot of food and various things in every alley. There are too many people in the hairtail, so you have to stand in line. It's good to see people's markets."
무호2,여러번 TV에 맛집으로 소문난 곳을 찾아 갔으나 역시 실망을 하였다. 화면의 처리가 워낙 좋아서 맛있는 것 처럼 보였습니다. 지저분하고 서비스가 형편없는데도 사람들이 계속 밀려오는 상황이었다. 시장통의 호떡집에 줄서는 사람이 많아서 선택 했던것 처럼 이번에도 역시 실망을 하였다. 좀 과장된 느낌입니다.,3,1429,"I went to a famous restaurant on TV several times, but I was disappointed. The screen processing was so good that it looked delicious. Despite the mess and poor service, people kept coming in. I was disappointed again this time, as I chose to stand in line with many people in the hotteok restaurant in the market. It's a bit exaggerated."
