review,u_id,u_rate,p_id,review_en
"핀란드 남친이 사랑하는 찜질방 산소방 참숯방 황토방 옥가마 불가마 다양한 방이 있고 씻는 곳도 옥, 참숯, 쑥으로 이루어진 중온 고온탕이 있어요. 남탕에는 소금을 몸에 바를 수 있다고 하네요. 핀란드 남친이 용산 드래곤 스파보다 좋아해서 자주 가고 있어요. 식당도 밥이 잘 나오는 편인데 식당식혜는 좀 많이 달아요.",H L,4,384,"There are various rooms where Finnish boyfriends love the oxygen room, the charcoal room, the red clay room, the red clay room, and the sauna. There is also a medium-temperature hot bath consisting of jade, charcoal, and mugwort. They say you can put salt on your body in the male bath. My Finnish boyfriend likes it more than Yongsan Dragon Spa, so I go there often. The rice comes out well in restaurants, but the sikhye is a bit sweet."
한증막 땀이 잘나요 시설은 노후되긴하였지만 비교적 관리가 잘되어 있어서 다닐만 합니다 특히 아이들이 별로 없어서 조용합니다,bonghwa,4,384,"Although the facilities are old, they are relatively well managed, so they are worth walking around. Especially quiet because there aren't many children."
"서울역 근처에서 자야할 때 나름 괜찮네요 그냥 ㅋ 시설이 그닥 좋지는 않지만, 서울역에서 가깝고 숙박보다는 저렴하니 아침에 KTX 타거나 할 때 좋아요. 서울역 버스 환승센터 쪽이랑은 분위기가 사뭇 다르다는 점 참고하세요~",콜라맛수프,3,384,"It's pretty good when I have to sleep near Seoul Station. The facilities are not very good, but it's close to Seoul Station and cheaper than accommodation, so it's good for taking KTX in the morning. Please note that the atmosphere is quite different from the bus transfer center of Seoul Station."
정말 큰 규모의 깔끔한 찜질방. 지하부터 5층까지 건물 통째로가 찜질방입니다. 매우 큰 규모로 다양한 찜질 시설이 있어서 피로를 풀기에 좋았습니다. 특히 가장 좋은 점은 5층에 수면실이 크게 있다는 점입니다. 수면실에는 2층 침대가 매우 많아서 언제든지 편하게 수면실을 이용할 수 있다는 장점이 있습니다.,supertourist100,4,384,"A really large, neat sauna. The entire building from the basement to the 5th floor is a sauna. It was great to relieve fatigue because there were various steaming facilities on a very large scale. The best part is that there is a large sleeping room on the 5th floor. There are many bunk beds in the sleeping room, so you can use the sleeping room comfortably at any time."
"최악의 찜질방 할것도 없고 냄새도 많이나고 음식은 조미료 맛뿐 가격은 너무 비싸고, 그 비싼 입장료 받아서 시설이나 업그레이드좀 하시죠?",JELMANO,1,384,"There's nothing to do at the worst sauna, and the smell of the food is just the flavor of the condiments, and the price is too high. Why don't you upgrade the facilities for the expensive admission fee?"
다른 대안이 없을때 최종선택 찜질방. 이 실로암 사우나는 생긴지 오래되었고 시설도 오래되었습니다. 그래서 깨끗하지는않지만 서울역근처에 있는 장점은 있습니다. 또한 여기는 24시간 운영을 하기때문에 잘곳이 없다면 여기서 잠깐 쉬었다 갈 수 있습니다. 하지만 가끔 사람이 많고 시설이 오래되어 평점은 보통점수를 줄 수 밖에 없습니다.,Sungyong0219,3,384,"The final choice of jjimjilbang when there is no alternative. The Siloam Sauna is old and has old facilities. So although it is not clean, there is an advantage near Seoul station. Also, it's open 24 hours a day, so if you don't have a place to sleep, you can take a break here. However, sometimes there are a lot of people and the facilities are old, so I can only give you a normal score."
비싼찜질방 서울에서외국인제일많이볼수있는찜질방일듯 가겨은 만원이상으로 좀비싸다 세심한부분에 신경많이 쓴듯 코팅신문 영일중어 병기 코골이전용수면실 등 요즘은 중국인 패키지일정애 들어가서 낮엔 좀 시끄러움,RaymondKang,4,384,"The expensive jjimjilbang, which seems to be the most common sauna for foreigners in Seoul, is more than 10,000 won, which is cheap, and as if they paid a lot of attention to the details, these days, the coating newspaper, Yeongil, Chinese, weapons, snoring, and sleeping rooms are a bit noisy during the day due to Chinese package schedules."
"기대하지 않는 편이 좋음 서울역 앞에서 도보로 2분. 외관도 시설 내부도 결코 새로 지은 것이 아닙니다. 입장료와 타올, 옷을 포함해서 만원. 일부 일본어와 영어 표기가 있지만, 외국인은 소수이고 거의가 현지 한국인입니다. 탈의실은 열쇠가 있어서 방범면에서는 일단 고려를 하고 있었습니다. 지하는 목욕탕이고 위층은 사우나, 식당, 이발소, 휴게소가 있습니다. 사우나는 10종류 정도 있고 저온에서 고온 사우나에 냉동 사우나 등 폭이 넓습니다. 목욕탕도 10종류 정도 탕이 있어서 여러 가지를 즐길 수 있습니다. 때밀이도",mono6915,2,384,"If you don't like it, walk in front of Seoul Station for two minutes. Neither the exterior nor the interior of the facility was newly built. 10,000 won including entrance fee, towels, and clothes. There are some Japanese and English signs, but foreigners are a minority and most of them are local Koreans. The changing room has a key, so I was considering it in the security area. The basement is a bathhouse and upstairs is a sauna, restaurant, barber shop, and rest area. There are about 10 kinds of saunas and they are wide such as hot saunas and frozen saunas at low temperatures. There are about 10 kinds of baths, so you can enjoy many things. dirtiness"
"구정에도 했습니다! 서울역 근처에다가 알기 쉬운 곳이라 아침부터 손님들이 있었지만, 안이 무척이나 넓어서 혼잡하다고 느끼지는 않았습니다. 목욕에 대해 말하자면, 씻는 곳 (샤워) 도 수가 많았고 욕조도 종류가 풍부해서 좋았습니다. 여탕에서 놀란 것이, 제일 안쪽에 10ｍ 정도의 풀장 (냉수) 이 있어서 수영하던 사람도 봤습니다. (물론 발가벗고) 굳이 말하자면 서비스도 목욕물도 별로라 추천하고 싶진 않지만, 넓고 역 근처라 용납할 수 있는 범위라 할 수 있습니다. 다음에는 개인용 때수건으로 때밀이를 하고 싶다고",트립어드바이저 회원,3,384,"I did it on Lunar New Year's Day! There were customers from the morning because it was an easy place to know near Seoul Station, but it was so wide inside that I didn't feel crowded. As for bathing, there were plenty of baths and bathtubs, so it was good. What surprised me in the women's bath was that there was a pool about 10 meters inside, so I saw a swimmer. (of course naked) I don't really want to recommend the service or bath, but it's wide and near the station, so it's acceptable. Next time, I'd like to scrub my face with a personal towel."
"서울역 근처라 편리합니다 호텔을 체크아웃하고 난 다음 여행 가방을 가지고 갔습니다. 여행 가방은 프런트에서 맡아줍니다... 라고 해도 번호표 스티커를 붙여놓고 한 줄로 세워두는 게 다이지만. 서울역 근처이므로 그대로 여행 가방을 가지고 공항으로 가는 것이 편리했습니다. 저번에 이용한 뒤로 여기저기 다른 찜질방을 가보고 다시 이용한 것이었습니다만 사람도 아주 없고, 사우나 종류도 많아서 좋은 곳이라고 재확인했습니다. 입장료 할인이 되는 쿠폰이 인터넷에 있습니다.",sumikei,4,384,"It's convenient because it's near Seoul Station. After checking out the hotel, I took my suitcase with me. The front desk will take care of the suitcases... ...even if you put a number sticker on them and put them in a row. Since it was near Seoul Station, it was convenient to take a suitcase to the airport. Since I used it last time, I've been going to other jjimjilbangs here and there, but I reaffirmed that it's a good place because there are very few people and there are many types of saunas. There is a coupon on the Internet that offers discounts on admission fees."
"대중목욕탕입니다 서울역의 롯데마트 뒤편쪽에 위치한 곳입니다만, 알기 쉽다는 분도 있으나 저한테는 금방 알기 어려운 장소에 있다고 생각하기 때문에 지도를 인쇄해 보면서 찾아가는 것을 추천합니다. 조금 비탈길을 올라가서 입구가 있기 때문에 큰 짐을 가지고 있으면 약간 힘들지도 모르겠습니다. 꽤 평범한 한국의 목욕탕이므로 기대를 하고 가면 실망할 것 같습니다만, 예전에는 일본어가 거의 안 되는 아저씨가 접수처에 있어서 그렇다 해도 친절히 응대해주었습니다만 지금은 일본어로 쓰여 있는 것도 많아졌기 때문에 비교적",yatchin,4,384,"It's a public bath. It's located behind Lotte Mart in Seoul Station, but some people say it's easy to understand, but I think it's a difficult place to know right away, so I recommend you to print out a map and find it. There's an entrance up the slope, so it might be a little hard to have a big luggage. It's a fairly ordinary Korean bathhouse, so you'll be disappointed if you look forward to it, but in the past, there was a man who barely spoke Japanese at the reception desk, so he was kind to me, but now there are many things written in Japanese."
"우수한! 훌륭한 서비스, 중앙에 위치, 진흙이있는 수많은 수영장, 의료용 바닷물 등, 소금이있는 수많은 사우나 실, 암석, 아로마, 냉장실, 냉장실이있는 휴식 공간이 많음, 훌륭한 음식 및 음료수. 사랑했다!",barnaul2000,5,384,"Excellent! Excellent service, plenty of pools with mud, plenty of bathrooms with salt, lots of saunas with rocks, aromas, refrigeration rooms, great food and beverages. Love you!"
"장소를 방문해야합니다 첫째로-이 리뷰를 읽는 많은 사람들처럼 사우나에 옷이없는 정책 때문에 주저했습니다. 그러나, 급락 후, 나는 그것을 매우 자유롭게 발견했습니다. 5 분 후에는 문제가되지 않았으며 대신 경험을 즐기기 시작했습니다. 지시 사항은 따르기 쉬웠으며 직원이 영어를 구사하지 못했지만 길을 잃었을 때 나를 안내 할 수있었습니다. 5 층은 다양한 종류를 제공하며 이것이 왜 외국인을위한 야간 체류에 인기있는 옵션인지 알 수 있습니다. 사우나에서 문지르십시오. 가격 대비 가치가 있습니다. 입장료",bucky095,5,384,"We need to visit the place. First of all - like many people who read this review, I hesitated because of the no-clothes policy in the sauna. However, after the plunge, I found it very freely. Five minutes later, it didn't matter and instead started enjoying the experience. The instructions were easy to follow and the staff could guide me when I got lost even though I couldn't speak English. The 5th floor offers a variety of types, and you can see why this is a popular option for staying at night for foreigners. Rub it in the sauna. It's worth the price. Admission Fees"
상쾌한 바디 스크럽. 우리는 좋은 바디 스크럽과 마사지를 받았습니다. 그들은 정말로 몸 전체를 문지르고 페이셜 마스크를하고 머리카락을 씻었습니다. 내가 죽은 피부가 너무 많다는 것을 몰랐습니까?. 피부가 상쾌합니다. 당신은 스파에서 완전히 알몸이 될 것입니다. 그러나 남성과 여성은 괴롭힘을 당합니다. 즐겨!,Rozalinarahim,5,384,"a refreshing body scrub We got a good body scrub and massage. They really rubbed the whole body, put on face masks, and washed their hair. Didn't you know I had too much dead skin? My skin is refreshing. You will be completely naked in the spa. But men and women are bullied. Enjoy!"
"편안하고 회춘 공항에 매우 일찍 도착한 후 오전 9 시경에 도착하여 숙소에서 수하물을 떨어 뜨 렸습니다. 욕실 및 찜질방에 완전히 액세스 할 수있는 합리적인 가격 (12,000 원).  -당신이 티켓을 걸어 들고 붙잡을 때 지불하십시오.  -당신은 두 개의 수건 (손수건 크기)과 스파 셔츠와 반바지를 얻습니다.  -신발을 벗고 사물함에 넣습니다. 그 열쇠를 티켓과 함께 카운터로 가져 가서 사물함의 다른 열쇠를 얻으십시오.  -귀중품을 잠 그려면 물건을 주면 두 번째 열쇠가됩니다.  -아래층에있는 화장실에 갈",oak2wn,4,384,"After arriving at Hochun Airport very early and comfortable, I arrived around 9 a.m. and dropped my luggage from my accommodation. Rational price (12,000 won) for full access to bathrooms and jjimjilbangs.  -Pay when you hold the ticket and hold it.  -You get two towels, a spa shirt and shorts.  -Take off your shoes and put them in your locker. Take the key with your ticket to the counter to get another key from your locker.  -If you give the item to sleep, it will be the second key.  - To the bathroom downstairs."
나는 두 번 갔다 이것은 진정한 코리아 스파입니다. 좋은 휴식. 우리는 스크럽과 황제 치료를 위해 추가 비용을 지불했습니다. 100 $의 가치가 있습니다. 우리는 너무 편안한 느낌을 남겼습니다. 몇 시간 동안 머물면서 즐기십시오. 우리가 서울을 떠나기 전에 한 번 더 돌아갔다.,MichiganjimMI,4,384,I've been there twice. This is a true Korea Spa. Good rest. We paid extra for scrubbing and emperor treatment. It's worth $100. We left a very comfortable feeling. Stay and enjoy for hours. We went back one more time before we left Seoul.
긴 비행 후 휴식을 취하기에 완벽한 곳 나는 오후 5시 30 분경 인천에 도착했고 오후 3 시까 지 서울에있는 호텔에 체크인 할 수 없었다. 나는 낮잠을 원한다는 것을 알았으므로 스파를 봤는데 이것이 나타났습니다. 14 시간 동안 비행을하기에 완벽한 장소 였기 때문에 여기에 와서 기쁩니다. 서울역에서 와서 걸어 가서 짐을 보관하고 요금 (1 만원 내외 약 9 달러)을 지불하고 낮잠을 자면서 평화 롭고 조용했습니다. 완벽했다. 나는 방해없이 2 시간의 수면을 취했다. 당신이 나와 같고 블록 베개가 불편하다면 여분의 담요를 베개로,Emily C,5,384,"I arrived at Incheon around 5:30 p.m. and could not check in at a hotel in Seoul until 3 p.m. I knew you wanted a nap, so I looked at the spa and it appeared. I'm glad to be here because it was the perfect place to fly for 14 hours. It was peaceful and quiet, walking from Seoul Station, storing my luggage, paying a fee (about $10,000 or about $9) and taking a nap. It was perfect. I slept two hours without interruption. If you're the same as me and the block pillow is uncomfortable, use the extra blanket as the pillow."
"전문적이고 구식 즐거운 수영장이 많은 멋진 전통 장소, 캐스케이드 및 사우나로 소금을 닦으십시오. 또한, 마사지하고 닦는 숙녀들은 훌륭하고 비싸지 않습니다. 그러나 공간 자체는 매우 작으며 사물이 어디에 있는지 이해하기 쉽지 않습니다. 정보 부족으로 인해 일부 내용을 놓친 것 같습니다.",Karolina Ž,3,384,"Wipe salt with a nice traditional place, cascade and sauna with a lot of professional and old-fashioned fun pools. Also, ladies who massage and wipe are excellent and inexpensive. But the space itself is very small and it's not easy to understand where things are. I think I missed some due to lack of information."
