u_id,review,u_rate,p_id,review_en
슈퍼댁댁,도시에서 지하철을 타고 산에 갈수있는곳이 몇곳없는데 그중에서 좋아하는 산이 도봉산이에요~ 제일 공기가 좋은듯 싶급니다,5,491,"There aren't many places in the city where I can go to the mountain by subway, but my favorite mountain is Dobongsan. I think the air is the best."
Minamon,"엄홍길 대장님이 매일같이 오르 내리던 곳이었다고하네요:) 이 날 미세먼지 없이 맑은 날이어서 등산하기 참 좋았고, 도봉산의 바위들은 정말로 멋있습니다! 그리고 위에 올라가 내려다보이는 시내의 모습도 참 좋았어요.",5,491,"Captain Um Hong-gil used to go up and down every day:) It was a fine day without fine dust, so it was great to hike, and the rocks on Dobongsan Mountain are really cool! And the view of the city from the top was very nice."
JeKwang Y,코스도 다양하고 항상 사람이 많은 편이라서 안심하고 운동하러 갈 수 있는 동네 뒷산입니다. 가을 단풍철에는 관광지라고 볼 수도 있겠네요,5,491,"There are various courses and there are always a lot of people, so it's a mountain behind the neighborhood where you can go to exercise with confidence. It's a tourist attraction during the fall foliage season."
형철 심,도토리를 먹는 다람쥐를 자주 목격할 수 있다 경사는 있지만 걷는 재미가 있음 공기가 좋고 나무가 많고 내려와서 마시는 막걸리가 기가 맥힘 등산난이도 높음,4,491,"You can often see squirrels eating acorns. There is a slope, but it is fun to walk. The air is good, there are many trees, and the makgeolli that you drink when you come down is very difficult to climb."
핀란드,서울근교의 명산 도봉산 신선대 주말엔 등산객으로 붐비지만 언제나 좋은 그곳 도봉산. 이열치열이라고 무더위 피서로도 좋을것같네요^^,5,491,"The famous mountain near Seoul, Dobongsan, Sinseondae, is crowded with hikers on weekends, but there is always a good place, Dobongsan. Fight fire with fire. I think it'll be good for a hot summer.^^"
bjh3676,지하철 1호선 7호선 도봉산역으로 가는 코스가 제일 보편적. 다만 바위산이기 때문에 만만하게 보아서는 안됨. 겨울에는 아이젠 필수. 개인적인 생각으로는 북한산 보다는 웅장하지만 정상에서 보이는 경치는 북한산보다는 못함.,5,491,"The most common course to Dobongsan Station on Subway Line No. 1 and Line No. 7 is a rocky mountain, so it should not be considered easy. Eisen is a must in winter. Personally, I think it is grander than Bukhansan Mountain, but the view from the summit is worse than Bukhansan Mountain."
jodanpapa,"대개는 지하철1호선과 7호선이 지나가는 도봉산역에서 출발하지만, 서울 전역으로 향하는 노선버스의 기,종점이 등산로 입구에 있어서 버스를 이용해도 괜챦을 듯... 하지만 도봉산을 오르는 길은 의외로 다양해서 도봉산역 근처의 무수골, 의정부 회룡사역, 그리고 양주쪽의 송추에서 오르는 길 등 다양한 루트가 있다... 어디를 향하든 나름대로의 아름다움과 멋이 있지만 산세가 험하고, 돌산이다보니 낙석 등의 위험도 있으니 각별히 조심해야 한다... 가급적 숙련된 사람들과 팀을 이루어서 움직이는 것이",5,491,"Usually, we leave Dobongsan station where subway lines 1 and 7 pass by, but the bus stops and stops are at the entrance of the hiking trail all over Seoul, so it would be okay to use the bus. However, the way up Dobongsan Mountain is surprisingly diverse, so there are various routes, including Musugol near Dobongsan Station, Hoeryongsa Station in Uijeongbu, and Songchu in Yangju. Wherever you go, you have your own beauty and beauty, but you have to be extra careful because the mountain is rough and there is danger of falling rocks... It's best to team up with skilled people."
zzanzini,"흔히 도봉산이 어려운 산이라고 알려져있는데, 실제 지하철역에서 등산로입구가 멀지 않고 (접근성 우수) 정상인 신선대까지 서서히 가파라지는 오르막을 타고 왕복 3시간 정도면 올라갔다 올 수 있으니 초보자도 충분히 즐길 수 있는 산이라 할 수 있습니다. 정상에서 바라보는 백운대와 수락산은 그 운치를 더 합니다.",5,491,"Dobongsan Mountain is known to be a difficult mountain for beginners to enjoy as it takes only about three hours to go up and down the steep ascent from the subway station to Sinseondae, the peak of the mountain's accessibility. Baegundae and Suraksan Mountain from the top add to the view."
101That,"내 경험은 일반적으로 여기에 쓰여있는 다른 리뷰의 의견과 일치합니다. 하이킹은 15 분간의 최종 스트레치가 끝날 때까지 ""온건 한""등급입니다. 거대한 암석을 뒤섞어서 ""난간""을 타고 올라가는 중간 단계입니다. . . . 쿵쾅 거리는 마음. 이미 쓰여진 것을 반복하는 것이 아니라 이전에 수집 한 정보와 방문한 도봉산의 정보를 공유하는 것이 더 유용하다고 생각합니다. 도봉산 입구의 안내소에서 첨부 한지도 (영어와 한국어)를 뽑았습니다. 경로를 따라 간판 중 일부는 한국어로 표시 될 수 있습니다.",5,491,"0My experience is generally consistent with the opinions of other reviews written here.Hiking is a moderate grade until the end of the final stretch of 15 minutes.It's an intermediate step up the railing by mixing huge rocks....a thumping heartRather than repeating what has already been written, I think it is more useful to share information about Dobongsan Mountain, which was previously collected and visited.At the information center at the entrance of Dobongsan Mountain, I selected English and Korean.Some of the signage along the path may appear in Korean."
Sarah53187,"우리는 서울 북간산 국립 공원을 방문 할 때 도봉산을 하이킹했습니다. 우리는 그것을 좋아했다! 최신 하이킹 장비에 하이킹을하는 지역 주민이 많이있었습니다. 하이킹은 한국에서 큰 일이기 때문에이 중 하이킹이 좋은 방법입니다. 우리는 도봉산을 선택했다. 왜냐하면 4 시간의 도보 거리가 우리에게 적당한 거리 였기 때문에 버스를 타지 않고도 우리는 흔적을 남길 수 있었다. 우리가 정상에가는 도중의 대부분을 만드는 데 우리 2 시간 15 분이 걸렸다, 그리고 우리는 돌아왔다 & 우리 산보는 합계 4",5,491,"We hiked Dobongsan Mountain when we visited Bukgansan National Park in Seoul. We liked it! There were many locals hiking on the latest hiking equipment. Since hiking is a big thing in Korea, hiking is a good way. We chose Dobongsan. Because 4 hours of walking distance was the right distance for us, we could leave a trace without taking a bus. It took us two hours and 15 minutes to make most of the way to the summit, and we came back. & Our walk totals 4"
