u_id,review,u_rate,p_id,review_en
Relax825963,"그래서 좋아했었고, 지금은 과거와는 느낌이 좀 달라졌지만 여전히 외국인들이 많다, 그리고 각나라의 음식을 체험할 수 있다. 뒤로 경리단길 해방촌등 다양한 스팟으로 발전해 나갔으며, 트랜스젠더 게이바 클럽 스탠딩 바 등 다양한 문화의 밤문화를 즐길 수 있다. 크래프트비어를 마시러 자주 가고 했었지만 이젠 그 유명했던 곳들은 많이 자취를 감추게 되었고, 크래프트비어는 대중화 되어버렸다. 과거가 그립긴 하지만 여전히 매력적인 곳",5,691,"So I liked it, and now I feel a bit different from the past, but there are still many foreigners, and I can experience the food of each country. It has developed into various spots such as Gyeongridan-gil and Haebangchon, and you can enjoy night culture of various cultures such as transgender gay bar club standing bar. I used to go to Kraftbeer often, but now many of the famous places have disappeared, and Kraftbeer has become popular. Where I miss the past, but still attractive."
SeongYun N,이슬람사원 주변의 보광동 언덕마을은 그야말로 시간이 멈춘 멋진 곳이다 설연휴 첫날 친구들과 이태원에 놀러갔다가 이슬람 사원을 돌아보기로 하고 언덕위의 마을 보광동에 산책을 하였다 한강과 서울야경이 골목 고록으로 내려다보이고 지금은 보기 힘든 골목골목이 고스란히 남겨있었다 사이사이 특색있는 작고 멋진 상점들과 인도 말레이시아 이집트 터키를 비롯한 여러나라의 음식점들도 사이사이 자릴를 잡고있어 이색적인 산책을 하기에 너무 좋은 곳이다,5,691,"Bokwang-dong Hill Village near the mosque is a wonderful place where time has stopped. On the first day of the Lunar New Year holiday, I went to Itaewon with my friends and decided to look around the mosque and took a walk in Bokwang-dong, a village on the hill. The Han River and the night view of Seoul overlooks the old alleys, and the alleys that are hard to see now remain intact. In between, small and cool shops and restaurants in India, Malaysia, Egypt, Turkey, and other countries are holding their seats. It's too good for an exotic walk."
Alpertbyun,이태원역에 위치하고 있는 이태원. 외국인들이 많이 방문하고 지내는곳입니다. 세계다양한 음식들을 접할수 있어 좋은곳입니다.,4,691,Itaewon located at Itaewon Station. It is a place where many foreigners visit. It is a good place to get access to various foods around the world.
Traveling Foodie,"몇년사이 이태원 역 근처는 이제 주 손님들이 내국인들을 겨냥한 곳들로 빠르게 바뀌고 있습니다. 서양식당들이 부대찌게 식당으로 바뀌고 있죠. 하지만 보광동쪽으로 조금만 걸어나가면 아직도 이국적인 식당들이 많습니다. 특히 이슬람사원을 중심으로 중동음식, 말레이지아등 이슬람 할랄음식등을 파는 곳들을 추천합니다.",5,691,"Over the years, the area near Itaewon Station is now rapidly changing to places where the main guests are targeting Koreans. Western restaurants are turning into budaejjigae restaurants. However, if you walk a little bit towards Bokwang-dong, there are still many exotic restaurants. Especially, I recommend places that sell Islamic halal food such as Middle East food and Malaysia."
ColdPlay,전에 살던 동네라 리뷰를 써야 하는게 애매하다. 미군이 나가면서 황폐해질 줄 알았지만 외국인 상인들은 그대로 남으며 의외로 호황. 현지 음식들을 그대로 느낄 수 있어서 좋다. 이태원에는 유독 야생고양이들이 많다. 살던 외국인들이 두고 간 괭이들이 야생화되었다. 녀석들이 구석으로 다니고 사람에게 해를 끼치진 않으나 그래도 너무 어린 아이들은 혼자 두지 않는게 좋다. 남산에서 이곳저곳으로 연결된 산책로는 시간날 때 걸어보아야 한다. 패스트파이브는 시간 내어서라도 들러보아야할 맛있는 빵집이다.,4,691,"It's ambiguous to write a review because it's my old neighborhood. The U.S. military was expected to be devastated, but foreign merchants remained the same and unexpectedly boomed. It's good to be able to feel local food as it is. There are many wild cats in Itaewon. The hoe left by the foreigners who lived has become wild. They don't go to the corner and hurt people, but it's better not to leave children too young alone. You should walk along the trail that connects Namsan Mountain from place to place when you have time. Fast Five is a delicious bakery to visit even if you have time."
Yellow_Windmill,"세계 각국의 다양한 요리들을 맛볼 수 있는 레스토랑, 달콤한 후식들을 즐길 수 있는 카페, 베이커리가 방문하는 사람들을 즐겁게 해주는 장소입니다. 이슬람사원도 있어서 더욱 이국적인 느낌을 주는 곳입니다.",4,691,"It is a restaurant where you can taste various dishes from all over the world, a cafe where you can enjoy sweet desserts, and a place where bakeries entertain visitors. It is a place that feels more exotic because there is also a mosque."
bombom,"스시집 찾아갔다가 폐업해서 다른곳으로 바꼇네요ㅠ 당황했지만,바로 검색해서 다른 스시집으로 고고. 2차로 술한잔하고 집으로 고고싱.",5,691,"I went to a sushi restaurant, but I was embarrassed, but I'll search it right away and go to find another sushi restaurant. Go home after a second drink."
gingertea,자유분방하고 이국적인 곳이며 이곳은 그나마 흔해빠진 모습으로 변하지 않는 것같아서 좋은 곳입니다. 근데 가끔 주말에 특히나 할로윈에 방문하게 되면 개지옥이 됩니다.,5,691,"It's a free-spirited and exotic place, and it doesn't seem to change into a common form, so it's a good place. But sometimes, on weekends, especially Halloween, it becomes a hell."
Joon K,"언젠간 이태원 프리덤이라기보단, 강남에 어느 길과 다를바 없어지는거 아닌가라는 생각이 들기는 한다. 그래도 여전히 외국인들과 가게들이 그 문화를 만들어가는거같다.",4,691,"Rather than Itaewon Freedom someday, I think it will be no different from any other road in Gangnam. But it seems that foreigners and shops are still creating that culture."
pic_bd,이국적인 느낌과 풍경 음식을 만나고 싶다면 이태원을 추천한다. 특히 요즘 가장 핫키워드인 여행과도 밀접하다고 생각한다. 여러 문화와 사람들을 만날 수 있는 곳 이태원. 하지만 가격만은 현지화되지 못했다. 기존에 인지하고있는 가격에서 X1.5 or 2.0 정도하면 이태원 가격이 측정된다. 20대 초반의 친구들이 데이트하기에는 약간 부담이 있지 않을까 생각이. 연령대는 20대후반에서 30대 중후반이 어울리는 곳이라 생각한다. 숨겨져있는 맛집과 루프탑바에서 바라보는 야경을 추천한다.,4,691,"If you want to meet exotic feel and landscape food, I recommend Itaewon. Especially, I think it is close to travel, which is the hottest keyword these days. Itaewon is a place where you can meet many cultures and people. But the price is not localized. The price of Itaewon is measured by X1.5 or 2.0 from the previously recognized price. I think it's a bit burdensome for friends in their early 20s to date. I think age groups are suitable places for people in their late 20s to mid-30s. I recommend hidden restaurants and night views from rooftop bars."
