u_id,review,u_rate,p_id,review_en
섬아저씨,"국내에 자연사 박물관이 드문 데, 여기는 잘 되어 있었습니다. 시드니, 런던, 멜버른, 샌프란시스코 등에 있는 박물관도 다녀 봤지만, 한글로 설명되어 있어서 좋았고, 다양한 전시물도 좋았습니다. 다만, 체험할 수 있는 시설은 적은 편이었습니다. 그래도 즐겁게 볼 수 있었던 곳이라서 좋았습니다.",4,738,"Natural history museums are rare in Korea, and this place was well-organized. I have been to museums in Sydney, London, Melbourne, San Francisco, and so on, but it was nice to have various exhibits in Korean. However, there were few facilities to experience. But it was nice because it was a place where I could enjoy seeing it."
KIHOON CHOI,"예상보다 많은 공룡 등 고대 생물의 뼈대, 화석이 있어 좋았습니다. 평일 오전에 방문했는데, 인근 여러 유치원, 어린이집에서 견학을 왔었습니다(관람에 큰 지장은 없었습니다). 또 군인의 경우 50% 할인된 가격인 3,000원에 입장이 가능합니다(휴가증을 지참했으나 별도의 확인 절차는 없었습니다). 그리고 표를 소지하고 있다면 박물관 외부로 나갔다가 다시 입장이 가능합니다.",5,738,"It was good because there were more skeletons and fossils of ancient creatures such as dinosaurs than expected. I visited on weekday mornings, and I visited several nearby kindergartens and day care centers (there was no major disruption to the viewing). In addition, soldiers can enter at a 50% discount of 3,000 won (with a vacation card but no confirmation process). And if you have a ticket, you can go outside the museum and enter again."
상규 김,"공룡을 좋아하는 아이를 위해 방문. 공룡만 있다고 생각했는데 생물의 기원, 지구 탄생 등등 여러 파트로 나뉘어 있었고, 현존 박제 동물도 있어 볼 거리가 많음. 천천히 둘러보면 반나절은 볼 수 있음.",5,738,"Visit for a child who likes dinosaurs. I thought there were only dinosaurs, but they were divided into various parts such as the origin of life and the birth of the earth, and there are many existing stuffed animals to see. If you look around slowly, you can see it for half a day."
유이717,공룡뼈랑 암석들이 전시되어 있어요.. 특별전시도 가끔 있구요.. 박물관 규모가 크지는 않아서 1시간-2시간이면 충분히 돌아볼 수 있어요.,3,738,"Dinosaur bones and rocks are on display. There are special exhibitions sometimes. The museum is not big, so you can look around in an hour or two."
민석 권,서대문구청쪽으로 가다보면 안산자락길로 가는곳에 자리잡은곳 그래서인지 주변공기도 맑다 주말에 방문했더니 어린이들이 너무 많아서 조용히 보기는 힘들지만 확실히 어린이들이 좋아할만한것들은 많은곳,4,738,"If you go to Seodaemun-gu Office, it is located on the way to Ansan Jarak-gil. So the surrounding air is clear. When I visited there on the weekend, there are so many children that it is hard to see quietly, but there are definitely many things that children will like."
hongs925,정말 교육적인게 많아요 근데 우리 아이는 내부가 어두워서 그런지 무서워하더라구요 주차는 자리가 부족해보여요 내부에 카페도 있고 괜찮았어요,4,738,There's a lot of educational stuff. But my kid's scared because it's dark inside. Parking doesn't seem to be enough. There's a cafe inside. It's fine.
inthesub,공룡에 관심이 많아서 아이가 무지 좋아했어요. 다른 볼거리도 많았구요. 직접보고 접할 수 있어서 좋았어요. 주차는 조금 불편해요.,4,738,My child was so interested in dinosaurs that he loved them. There were many other things to see. It was good to see and see it in person. Parking is a little inconvenient.
Yeongho L,정말볼거리많고ㅜ가격도저렴하며 일단 사람이 붐빚않아매우좋숩니다 안산을 산책로하고있어 가볍게 걷기좋습니다 볼거리는 엄청많아요 2시간이면 충분히보고 오실꺼예요 사람이 붐비는게 싫다면 추천드립니다,5,738,"There are so many things to see. The price is low. First, it is very good because it is not crowded. It is good to walk lightly in Ansan. There's a lot of things to see. You'll be back in two hours. If you don't want to be crowded, I recommend it."
Mongr2,공룡박물관으로 유명해요. 두세시간 정도 둘러보기 좋아요. 1층에 특별상영하는 동그란 텐트같은게 있는데 아이들이 좋아해요. 밖에 있는 긴 미끄럼 실컷 태웠네요~,4,738,It is famous for the Dinosaur Museum. It's good to look around for a couple of hours. There's a special round tent on the first floor that kids like. You've burned the long slide out there.
원이와민이,"지구, 생물의 기원과 탄생 등을 주제로 공룡을 비롯한 다양한 생물들 모형을 해설과 함께 전시해두었어요 3층부터 1 층까지 차례로 내려가면서 보는데 더운 여름날 동물원 가기 힘들때 특히 유치원생 이하 어린이와 동행하는거라면 동물원 방문과 비슷한 효과가 있을 거예요 초등학생이 보기엔 약간 시시했어요",3,738,"Under the theme of Earth, the origin and birth of life, models of dinosaurs and other creatures were displayed with explanations. I'm going down from the third floor to the first floor, and when it's hard to go to the zoo on a hot summer day, especially if you're with children under kindergarten, it'll have a similar effect as visiting the zoo. It was a little boring for an elementary school student."
