review,u_id,u_rate,p_id,review_en
"명동이 유명해지고.. 한때 명동이 핫플레이스 일 때 명동성당도 하나의 데이트 코스로 자리잡았고, 지금은 천주교도들에게는 대한민국 서울을 대표하는 성당으로 자리잡았다. 명동에 들려서 지나가다 보고 방문해볼 정도의 성당이다. 여기를 꼭가봐야해! 여기 못가면 안돼! 할정도의 즐길거리는 아니다. (도움이 됐으면 하는 마음에 리뷰를 남김)",Relax825963,4,244,"Myeong-dong became famous. Myeong-dong Cathedral was once a hot place in Myeong-dong, and now it has become a representative cathedral for Catholics in Seoul, Korea. It is a cathedral that you can visit after visiting Myeong-dong. I must go here! You can't miss this place! It's not something to enjoy (reviewing for help)"
대한민국 천주교의 1번지 대한민국 천주교의 1번지. 천주교 신자라면 가서 미사 참례해봐야한다. 미사도 자주 있으니 시간적으로 부담도 없다. 그리고 종교 외적으로 보면 눈 오는 날 저녁의 명동성당 사진은 그 모습만으로 로맨틱하다.,Paul.S.H.Ch,5,244,"1st Catholic Church of Korea, 1st Catholic Church of Korea. If you are a Catholic, you should go and pay your respects at the Mass. Masses are often held, so there is no time burden. Outside of religion, the photo of Myeongdong Cathedral on a snowy evening is romantic."
이 장소 자체가 좋다기 보다는... 성당은 사실 어느 나라에나 있고 경치나 볼거리도 비슷합니다. 다만 명동 한가운데에 있다는 점에서 한 번쯤 들러 볼 만 하네요. 종교가 있다면 미사를 드려도 좋을 듯 합니다.,Donghoon Kang,4,244,"It's not a good place, it's... The cathedral is actually located in every country and has similar scenery and attractions. But it's worth a visit because it's in the middle of Myeongdong. If you have a religion, it would be good to give Mass."
아직도 구유가 있어요 크리스마스때는가보지 못했는데... 구유가 남아있어 좋았어요 혼배미사는 우연히 처음 보게되서 좋았고 뭔가 아우라가 느껴지는 곳이예요 잠시들러 기도하시고 가셔도 좋을듯 합니다.,Jiyoun,3,244,"There's still a legacy. I didn't think it was Christmas. It's good to have some oil left. It was nice to see the Mass for the first time by chance, and it's a place where you can feel aura. You can pray for a while."
wedding 명동성당 프란치스코 홀 결혼식 피로연 부페식당에서 있었어요 12/29(일) 결혼식에 다녀왔어요 음식도 깔끔하고 와인도 맛났어요 잔치국수도 맛나고 파스타 쌀국수도 맛났어요 행복하게 사세요,준일오,5,244,"It was at the wedding reception of the wedding reception at the Myeongdong Cathedral, Francis Hall. I went to the 12/29 (Sunday. The food was neat and the wine was delicious. I liked banquet noodles and pasta rice noodles. Live a happy life happily."
우리나라의 TOP 1 성당 명동 성당은 진짜 외국인도 많이 오는 성당입니다. 진짜 미사를 드릴때 안내원분이 친절하게 잘 안내해 주시고 또 노래 부를때 진짜 멋있었습니다!,JIHWAN RYU,5,244,"Korea's TOP 1 Cathedral Myeong-dong Cathedral is a cathedral that attracts a lot of foreigners. When I gave you a real mass, the guide kindly guided you and it was really cool when you sang!"
"아름다운 성당, 성지 성당에서 교리공부를 할 때 서울에 있는 성지 순례 코스로 명동성당을 방문했던 기억이 있습니다. 결혼식 예약이 어려울 정도로 아주 아름다운 성당이고, 날씨가 좋은날은 아름다운 하늘과 어우러지는 성당 외관이 정말 아름다워요",407yjj,5,244,"I remember visiting Myeong-dong Cathedral on a pilgrimage course in Seoul when I studied doctrines at the beautiful cathedral and the cathedral. It is such a beautiful cathedral that it is difficult to make a reservation for a wedding, and on a fine day, the exterior of the cathedral is so beautiful that it harmonizes with the beautiful sky."
크리스마스 이브에 갔던곳 크리스마스에 오랜만에 명동에 사람에 치어 고생하다가 잠시 경건한 장소를 찾아 명동성당에 방문하여 미사를 진행하는 것을 보며 마음까지 따뜻하게 보냈던곳이다.,dread,5,244,"On Christmas Eve, I went to Myeongdong for the first time in a long time, but I visited a sacred place for a while and visited Myeong-dong Cathedral to hold mass, and I spent my heartwarming time."
"성당 상품들 구경하러 지하에 상가가 잘 되어있어 책도 구경하고 커피도 마시고, 성당에서 파는 상품들 구경하는 재미도 있다. 물론 성당 자체도 말할 것도 없이 아름답다.",Kylie Park,4,244,"The shopping mall is well underground to see the products of the cathedral, so it is fun to look around books, drink coffee, and see the products sold in the cathedral. Of course, the cathedral itself is beautiful, not to mention."
여행 신앙인들의 전유물이 아니라 이젠 대한민국의 민주주의의 성지로 자리 잡았다. 서울의 중심이라 접근하기도 쉽고 성당에 도착해서 계단을 오르기 시작하면 세상적 삶에서 한발씩 멀어지는 느낌이 든다. 성당 내부의 엄숙함은 믿고 안믿고를 떠나서 성스러움이 자신의 삶을 돌아보게 한다. 성당을 끼고 돌면 성모상을 지날 때면 자동으로 기도가 된다. 한 번쯤은 방문해 보면 삶이 은혜가 될 것이다.,김석찬,5,244,"It has now become a sacred place for democracy in the Republic of Korea, not an exclusive possession of travel believers. As it is the center of Seoul, it is easy to approach, and once you arrive at the cathedral and start climbing the stairs, you feel like you are taking a step away from your world life. The solemnity inside the cathedral believes and leaves Anmigo to look back on one's. If you walk around the cathedral, you will automatically pray when you pass the statue. Once you visit, life will be a blessing."
"명동에 위치한 성당, 규모가 크며 학생운동과 민주화운동 역사의 산실 명동에 위치한 성당, 규모가 크며 학생운동과 민주화운동 역사의 산실입니다. 건물 자체는 외부에서 사진 찍는 것만 가능하며 미사를 드리기 위해 방문하는 사람들이 많습니다.",ahirity,4,244,"Myeong-dong Cathedral, which is located in Myeong-dong, is the birthplace of the student movement and democratic movement. It is the birthplace of the student movement and the history of the democratic movement. The building itself can only be photographed from the outside, and many people visit to give mass."
아이들 교육차원으로 방문 명동 간 김에 아이들과 명동성당에 다녀왔습니다. 종교불문하고 명동에 가면 한번쯤은 꼭 가보면 좋겠다는 생각을 했습니다.,쭈닌민이승이,4,244,I went to Myeongdong Cathedral with my children for education. I thought it would be good to visit Myeong-dong regardless of religion.
"대단하지는 않지만 그래도 솔직히 외국의 다른 성당들에 비하면 그다지 화려하지도 웅장하지도 않습니다. 하지만 한국 카톨릭의 심장이며, 민주화의 성지였던 곳이기에 서울에 오신다면 한번은 들려보셔도 좋겠습니다. 성당 지하에 상점도 좋습니다",진실평가,5,244,"It's not great, but honestly, it's not as fancy or grand as other foreign cathedrals. However, it is the heart of Korean Catholicism and the sacred place of democratization, so if you come to Seoul, you can visit it. There's a good store in the basement of the cathedral."
"그래도 한번 들릴만한곳... 해외의 대성당은 좀 다녀봤는데, 정작 한국의 대성당은 가 본적이 아직 없어서, 가 보았다. 의외로 많은 상가들과 연결이 되어 있다. 엘리베이터쪽 입구로 들어갔으면 3층으로 가면 된다. 본당 크기는 적당하며, 장식도 예쁘다. 밖에도 기도 할 수 있는 마리아 조각상이라던가, 촛불 봉헌을 할 수 있다. 사랑하는 소중한 사람들을 위해 기도 할 수 있는 시간을 가질 수 있어서 좋았다.",Antonio77,4,244,"Still, a place to stop by... I've been to overseas cathedrals, but I've never been to Korean cathedrals, so I've been there. Unexpectedly, it is connected to many shops. If you've entered the elevator entrance, you can go to the third floor. The main hall is moderately sized, and the decorations are pretty. You can also pray outside, like a statue of Maria, or a candlelight vigil. It was good to have time to pray for the precious people I love."
"명동이랑 같이 구경가기 좋은 장소 어차피 외국친구들은 명동에 한번은 꼭 놀러온다. 어디서 보고 오는 것인지는 모르겠지만, 외국친구들은 꼭 명동에 들리고. 딱 봐도 눈에 띄는 건물이기 때문에 데리고 가기 좋다. 명동이랑 같이 코스로 엮어서 방문하기 최고의 장소. 특히 외국인중에 가톨릭 신자가 있다면 빠질 수가 없다.",맥주헌터,5,244,"A good place to go with Myeong-dong. Foreign friends come to Myeong-dong once anyway. I don't know where you're coming from, but foreign friends always stop by Myeong-dong. It's a good place to take because it's a building that stands out of sight. The best place to visit together with Myeong-dong. Especially, if there is a Catholic among foreigners, it cannot be left out."
방문기 명동의 터줏대감격인 곳입니다. 예전에는 캐톨릭 신자가 아니더라도 명동을 가면 우선 명동성당 언덕을 먼저 가서 성당의 차분하고 성스런 기운을 받고 볼일을 보곤 하던 유명한 곳입니다.,봉기 문,5,244,"This is the place where I was moved to Myeong-dong during my visit. In the past, even if you are not a Catholic, if you go to Myeong-dong, you would go to Myeongdong Cathedral Hill first and get the calm and holy energy of the cathedral."
"명동성당 명동성당, 이야기는 많이 들어봤지만 딱히 가봐야겠다는 생각은 없었지만 친구가 가보고 싶어해서 방문해보았다. 사진 찍는 사람들이 많았다.",194ren,3,244,"I heard a lot about Myeongdong Cathedral, Myeongdong Cathedral, but I didn't really want to go, but my friend wanted to go there, so I visited. There were many people taking pictures."
특별한 아우라가 있는 한국 현대사에서 특별한 장소로 늘 기억되는 이 곳은 평범한 성당 건물이나 특별한 아우라가 있는 장소입니다. 일년에 한번은 미사를 보는 경험도 괜찮습니다.,EDGAR.S,5,244,"It is always remembered as a special place in modern Korean history with a special aura, and it is an ordinary cathedral building or a special aura. It's okay to experience mass once a year."
고요한 곳 가장 붐비는 명동에 위치해 있지만 내부에 들어가면 아주아주 고요해서 갈때마다 시간이 되면 들르는 곳이에요. 신자가 아니더라도 잠시 들어가서 이너피스를 찾아보세요ㅎㅎ,whitesh06,5,244,"It is located in Myeong-dong, which is the busiest place, but when you go inside, it is very quiet, so you can stop by whenever you have time. Even if you're not a believer, go in there and look for inner peace.Haha"
"서울 명동의 유명한 성당 서울 명동의 유명한 성당입니다. 중앙극장이 있던 곳에서 아주 가깝습니다. 명동자체는 붐비지만 평일에 이 주변은 한산한 편입니다. 물론 주말은 붐비고요,,",TravelRang,5,244,"It is a famous cathedral in Myeong-dong, Seoul. It is a famous cathedral in Myeong-dong, Seoul. It's very close to where the Central Theater used to be. Myeong-dong itself is crowded, but it is quiet around here on weekdays. Of course, weekends are crowded."
"우연히 마주친 평화로운 곳 명동에 일있어서 나갔다가 지하철타러 가는 중간에 마침 명동성당이 있어서 처음으로 안에 들어가봤는데, 유럽의 어느 성당에 들어와있는 느낌이었어요/ 지나가기는 많이 지났는데 들어와보니 웅장하고 조용하고 평화롭고, 밖에서 나는 소리들도 정겨웠어요..ㅜㅜ! 가까이에 있던 평안을 찾은 느낌! 성당 앞 지하에 음식점이나 까페나 상점들도 잘되어있어서 나들이 느낌으로 가기 좋은 곳!",Diya Kim,5,244,"I went out to Myeong-dong, a peaceful place where I happened to meet by chance, but there was Myeong-dong Cathedral on my way to take the subway, and it felt like I was inside a cathedral in Europe for the first time. When I came in, it was magnificent, quiet, peaceful, and the sound from outside was clean.ᅮᅮ! Feels like I found peace nearby! In the basement of the cathedral, there are good restaurants and cafes, so it's a good place to go out for a picnic!"
지나가는길에 들려볼만함 명동 데이트 하러 가는길 명동 성당앞에 반짝반짝 조명을 설치해 눈길을 끌었어요 북쩍이는 명동에서 조금은 여유를 찾을 수 있는 곳이 아닐까 싶어요 일부러 갈만한 곳은 아니지만 지나가는 길이라면 잠시 볼만헌것 같아요,deuxhan,4,244,"On my way to Myeong-dong for a date, I set up a flashlight in front of Myeongdong Cathedral and drew attention. I think it's a place where you can find some relaxation. It's not a place to go on purpose, but I think it's worth seeing if it's on the way."
오래된 유물같은 성당 늘 한결같이 서 있는 명동성당... 천주교인은 아니지만 12월에는 꼭 한 번씩 방문하게 됩니다. 마굿간 장식을 보면서 아기예수님의 탄생의 의미를 다시 한 번 생각하게 되어서 좋습니다. 요즘은 외국인들도 방문해서 기도드리고 사진도 찍어서 관광명소가 된 느낌이 들었습니다.,snoopy419,5,244,"Myeong-dong Cathedral is always standing in a church like an old relic. I'm not a Catholic, but I visit once in December. It is good to think about the meaning of the birth of the baby Jesus while watching the decorations of the stable. These days, I felt like it became a tourist attraction because foreigners visited and prayed and took pictures."
"대한민국의 대표적인 성당 대한민국, 서울에서 성당을 꼭 한 곳만 가볼 수 있다면 명동 성당을 방문하라고 권하고 싶어요. 건축물도 아름답고 상징성도 있는 곳입니다. 한국에는 귀한 파이프오르간이 있어서 미사곡도 아름답고, 가끔 합창단에서 특송할 때는 아주 아름다운 미사곡을 감상할 수 있습니다.",사과얌얌,5,244,"If you can visit only one cathedral in Seoul, I recommend you visit Myeongdong Cathedral. It is a beautiful building and symbolic place. In Korea, there is a precious pipe organ, so you can enjoy the beautiful Mass music when you sing in a choir."
