user_id,title,content,rating,place_name,res_title
마노,토요국악동화 좋아요,토요국악동아 보러 몇번 다녀왔어요. 인기있는 공연이라 빨리 매진되지만 공연장 시설도 좋고 아이들도 국악을 접할 기회가 되서 좋아요. 앞마당에 인조잔디가 있어서 잠깐 뛰어놀다 오면 더 좋아요,5,국립국악원,국립국악원
duck3222,국립국악원,서울의전당 공연때문에 잠시 들렸던곳입니다. 산책코스가 있어서 여기저기 구경이 가능했어요~ 국악공연들이 많아서 포스터 붙은거 보고 한번쯤 관람하고 싶다고 생각했습니다. 앞 마당에는 큰 대형 현수막과 조명으로 멋을더하고 우리전통한복을 입은 대형인형도 있어서 국악을 하는곳이라는 인상이 강하게 와닿았다. 국악을 어렵게만 생각했는데 많은 팜플렛을 보니 내각 생각했던 옛스러움이 아닌 전통춤을 현대의 춤으로 해석한 공연들~ 한국무용~ 현대무용이 함께 하는 공연들도 있었다. 무대마다 가격은 다르겠지만,4,국립국악원,국립국악원
tae0541,운림산방 구름으로 그린 숲,진도 국립남도국악원에서 공연되는 운림산방-구름으로 그린 숲을 서울국립국악원에서 볼 수 있었던 흔치않은 기회였다. 남도소리를 생과 사의 공간에서 감동적으로 펼처보였다. 다음에는 진도에 가서 공연을 보고 싶다.,5,국립국악원,국립국악원
진인 이2fg5dtuk,국악의 요람,서초동 예술의 전당 부근에 있는 국악원. 예술의 전당을 방문하면서 이곳을 들려도 나름 좋은 곳,3,국립국악원,국립국악원
랭이2016,크고 깨끗하고 좋습니다,생소할수도 있지만 막상가면 좋은 곳이에요. 국악을 좋아하는 분들에겐 추천 드리니 가보셔도 좋을듯,5,국립국악원,국립국악원
kiju98,"예술의 전당과 이어지는 드넓은 광장, 재미있는 공연",아이들과 함께 용피리 공연을 보러 갔다. 주차장이 넓지는 않지만 무료다. 예술의 전당과 이어지는 넓은 광장이 있어 아이들이 뛰어 놀기 좋다.,5,국립국악원,국립국악원
체리요정,"예당에 가려진 숨은 진주같은 곳, 국립국악원",외국인 친구들에게 국악공연을 보여주시에도 좋고(토요상설 공연 강추합니다. 가격도 저렴하고 다양한 프로그램을 전부다 볼 수 있어요) 국립이기 때문에 다채로운 프로그램을 운영하고 있어요 국악박물관도 있구요 많은 분들이 국악의 아름다움을 보고 듣고 느끼실 수 있었으면 좋겠습니다.,5,국립국악원,국립국악원
HL1LFC,국악 박물관과 같이 보세요,국악 박물관 왔다가 들려서 둘러보고 왔어요... 야외도 예술의 전당쪽으로 걷기 좋구여... 저흰 예술의 전당 주차장에 주차라고 한바퀴 돌고 왔습니다.,4,국립국악원,국립국악원
정팔이,공연도 보고 체험도 할수 있는곳,"국립국악원에서는 우리나라 전통음악인 국악공연을 관람할수도 있으며, 또한 국악을 쉽게 접할수 있도록 체험학습도 운영하고 있어요!",4,국립국악원,국립국악원
으헤헤헤헹,좋죠 데이트하기도 한국의 문화를 알기에도,좋죠 데이트하기도 한국의 문화를 알기에도 꼭 가보세요 추천합니다. 그리고 시간 맞쳐서 공연보러가시는거 잊지마시고요 그리고 기본적으로 여러악기나 혹은 우리나라의 음악의 특성을 알고 가야 좀 더 좋을 추억을 만들 수 있을 것 같습니다.,5,국립국악원,국립국악원
fattydk,한국의 전통음악과 무용을 감상할 수 있는 곳,"공연을 감상하는 것 뿐 아니라 취미생을 위한 강좌도 있음. 예악당, 우면당, 풍류사랑방, 연희마당 4개의 공연장이 있으며, 실력자로 이루어진 국립국악원 악단이 있음.",5,국립국악원,국립국악원
니콜라06,한적하고 좋습니다.,서초동에 예술의 전당만 있다고 생각했는데 국악에 관심있는 사람들 뿐만 아니라 어린이들과 함께 시간보내기 좋은 곳입니다. 연습용 악기도 제대로 된 악기를 파는 곳이기도 합니다,4,국립국악원,국립국악원
혜진김1101,좋아요~,개인적으로 무료공연이 많이 생겼.으면 좋겠다고 생각했어요 우리의 것이 더 좋은것 같아요최고에요,5,국립국악원,국립국악원
bjh3676,한적하고 좋습니다.,예술의 전당 옆에 있습니다. 2호선 서초역이나 3호선 남부터미널역에서 마을버스로 올 수 있습니다. 국악 관련 전시나 공연 등이 있어서 국악에 관심이 많으신 분께 추천합니다. 밤에 오면 야경이 매우 멋집니다.,4,국립국악원,국립국악원
